trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
e6043302,0.8934368383909669,0.9431338465358828,0.9443063152660368,-1.0,-1.0,-1.0,9.223020315170288,True,,,1,d3104cfc1e984065bf4038a16e3165b5,2022-09-08_11-57-05,1662605825,9.223020315170288,57310,bwmpc0466,10.3.4.66,9.223020315170288,0,1,0.0029273033142089844,"21_gap_closing=0,gap_closing_max_distance=41.1084,max_distance=13.7254,splitting_max_distance=17.5348",13.725430610252348,17.534793262372038,41.10843565555456,0,OptunaSearch
7a5da_00063,0.893361581920904,0.9423888750931214,0.9449701195219123,-1.0,-1.0,-1.0,9.826409339904785,True,,,1,19c890a62e0f46fc907789a100fa7cf6,2022-09-08_11-55-33,1662605733,9.826409339904785,55393,bwmpc0466,10.3.4.66,9.826409339904785,0,1,0.0028793811798095703,"63_gap_closing_max_distance=34.0983,max_distance=11.0418,splitting_max_distance=16.6071",11.04178999715639,16.607060085522356,34.09829790321925,1,RandomSearch
2051ae5e,0.8933270676691729,0.9441271417928979,0.9431902753659142,-1.0,-1.0,-1.0,9.420584440231323,True,,,1,d6fbe3549da14cecbec8a5a76f5bee30,2022-09-08_11-58-43,1662605923,9.420584440231323,59229,bwmpc0466,10.3.4.66,9.420584440231323,0,1,0.003304004669189453,"96_gap_closing=0,gap_closing_max_distance=28.1599,max_distance=12.6533,splitting_max_distance=18.7571",12.653298258337962,18.75707528761107,28.159944239981662,0,OptunaSearch
1514d_00047,0.8932518222431225,0.9433821703501366,0.9438509316770186,-1.0,-1.0,-1.0,9.345703125,True,,,1,44f8f1b88b98460a8ab4dca77e1bf908,2022-09-08_11-52-52,1662605572,9.345703125,50170,bwmpc0466,10.3.4.66,9.345703125,0,1,0.0038535594940185547,"47_gap_closing_max_distance=34.8367,max_distance=13.2598,splitting_max_distance=18.0432",13.259840479938296,18.043191158118372,34.83665644806215,0,RandomSearch
1b422c0e,0.893142320338187,0.9443754656071517,0.9427367377293009,-1.0,-1.0,-1.0,9.58983850479126,True,,,1,8a08687acdc840adbc43eb47ac631cb6,2022-09-08_11-58-34,1662605914,9.58983850479126,57533,bwmpc0466,10.3.4.66,9.58983850479126,0,1,0.0028073787689208984,"91_gap_closing=0,gap_closing_max_distance=36.7090,max_distance=12.5581,splitting_max_distance=19.0513",12.558064265796482,19.051294666920285,36.709009904450426,0,OptunaSearch
1b030182,0.8927481811781272,0.9446237894214055,0.9420505200594353,-1.0,-1.0,-1.0,9.483125448226929,True,,,1,d6fbe3549da14cecbec8a5a76f5bee30,2022-09-08_11-58-34,1662605914,9.483125448226929,59229,bwmpc0466,10.3.4.66,9.483125448226929,0,1,0.003304004669189453,"87_gap_closing=0,gap_closing_max_distance=37.1114,max_distance=14.2529,splitting_max_distance=18.7719",14.252932975757169,18.771866519487205,37.111385003955775,0,OptunaSearch
1e95d6f8,0.8926978163888236,0.9441271417928979,0.9424888448190382,-1.0,-1.0,-1.0,9.312754154205322,True,,,1,da8a862f41474cd886127e113b1fa235,2022-09-08_11-58-45,1662605925,9.312754154205322,61405,bwmpc0466,10.3.4.66,9.312754154205322,0,1,0.002539396286010742,"95_gap_closing=0,gap_closing_max_distance=27.4968,max_distance=13.5996,splitting_max_distance=18.6841",13.599575498133099,18.684083144789373,27.496756260126855,0,OptunaSearch
15628ce8,0.8922464277348325,0.9458654084926744,0.9402616637867194,-1.0,-1.0,-1.0,9.781430721282959,True,,,1,bbd94db29aef49fe8efbde476cc5ec69,2022-09-08_11-58-25,1662605905,9.781430721282959,58804,bwmpc0466,10.3.4.66,9.781430721282959,0,1,0.0029692649841308594,"81_gap_closing=0,gap_closing_max_distance=37.0955,max_distance=15.0241,splitting_max_distance=19.4180",15.024104557812192,19.418018319223957,37.09553818235871,0,OptunaSearch
0660d42a,0.8921083627797409,0.9404022845790911,0.9455680399500624,-1.0,-1.0,-1.0,9.51723051071167,True,,,1,b452a7e5600e4dd19380dd1edcfda701,2022-09-08_11-57-59,1662605879,9.51723051071167,57308,bwmpc0466,10.3.4.66,9.51723051071167,0,1,0.0022597312927246094,"60_gap_closing=0,gap_closing_max_distance=28.4174,max_distance=14.7684,splitting_max_distance=16.5876",14.768436717992884,16.587573444785605,28.4173802893857,0,OptunaSearch
1514d_00032,0.892101551480959,0.9423888750931214,0.9435604177026355,-1.0,-1.0,-1.0,9.548930406570435,True,,,1,c41cf75b271e424fb98a051403ce3fa0,2022-09-08_11-52-28,1662605548,9.548930406570435,48465,bwmpc0466,10.3.4.66,9.548930406570435,0,1,0.002597808837890625,"32_gap_closing_max_distance=14.7003,max_distance=12.0418,splitting_max_distance=18.5583",12.041763347172402,18.558282162739218,14.700292343335068,0,RandomSearch
