trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.max_distance,config.splitting_max_distance,config.gap_closing_max_distance,config.gap_closing,search_name
4baab8da,0.8987517337031901,0.9552825552825552,0.9382239382239382,-1.0,-1.0,-1.0,18.094345808029175,True,,,1,cb356236e8544714a428ae8e587ac24b,2022-08-27_00-25-43,1661527543,18.094345808029175,3757,blacky,172.19.156.210,18.094345808029175,0,1,0.004595279693603516,"53_gap_closing=0,gap_closing_max_distance=17.186,max_distance=13.546,splitting_max_distance=31.532",13.54598995793001,31.531549177972497,17.186249191578455,0,OptunaSearch
41a84c1c,0.8987517337031901,0.9552825552825552,0.9382239382239382,-1.0,-1.0,-1.0,17.87319278717041,True,,,1,1ae007d735284fc7bec30e8ee60a5e20,2022-08-27_00-25-26,1661527526,17.87319278717041,2241,blacky,172.19.156.210,17.87319278717041,0,1,0.005644083023071289,"49_gap_closing=0,gap_closing_max_distance=17.466,max_distance=13.546,splitting_max_distance=31.553",13.545723441650209,31.552884099852545,17.465832109817214,0,OptunaSearch
7380d_00033,0.8985440258839843,0.9552825552825552,0.9379975874547648,-1.0,-1.0,-1.0,21.74923801422119,True,,,1,c3c3647d07b84337a92090d69682dbb4,2022-08-27_00-20-53,1661527253,21.74923801422119,46678,blacky,172.19.156.210,21.74923801422119,0,1,0.02471446990966797,"33_gap_closing_max_distance=37.033,max_distance=8.4965,splitting_max_distance=31.016",8.496480807611393,31.01597521614164,37.03260126540931,1,RandomSearch
091482bc,0.8984266543267005,0.9540540540540541,0.9390568319226118,-1.0,-1.0,-1.0,16.89727210998535,True,,,1,0541159c1f46455f8ad6db404dc56c49,2022-08-27_00-23-49,1661527429,16.89727210998535,60022,blacky,172.19.156.210,16.89727210998535,0,1,0.003966331481933594,"3_gap_closing=0,gap_closing_max_distance=30.478,max_distance=12.65,splitting_max_distance=25.573",12.64985544961227,25.572814771242015,30.47814955432436,0,OptunaSearch
9f6a4f26,0.8983796296296296,0.9535626535626536,0.9394819656257565,-1.0,-1.0,-1.0,14.22376561164856,True,,,1,2132e463bda04bf09125e8ac727681dc,2022-08-27_00-27-59,1661527679,14.22376561164856,21649,blacky,172.19.156.210,14.22376561164856,0,1,0.0036678314208984375,"2_gap_closing=1,gap_closing_max_distance=4.7029,max_distance=12.421,splitting_max_distance=24.738",12.421433837711701,24.73818742692355,4.702934638134852,1,OptunaSearch
91318a50,0.8982618771726535,0.9523341523341523,0.9405484105799563,-1.0,-1.0,-1.0,14.384369611740112,True,,,1,c633ce4c883f4c3ca7be62bb0aec874e,2022-08-27_00-27-35,1661527655,14.384369611740112,20012,blacky,172.19.156.210,14.384369611740112,0,1,0.009034872055053711,"98_gap_closing=0,gap_closing_max_distance=12.807,max_distance=17.209,splitting_max_distance=20.85",17.209266554772263,20.850109125149935,12.80734056659548,0,OptunaSearch
7380d_00049,0.8981053604436229,0.955036855036855,0.9377563329312425,-1.0,-1.0,-1.0,21.649982452392578,True,,,1,829922f876e14ed8a1a9dc073f000316,2022-08-27_00-21-25,1661527285,21.649982452392578,49095,blacky,172.19.156.210,21.649982452392578,0,1,0.03474569320678711,"49_gap_closing_max_distance=32.458,max_distance=8.1139,splitting_max_distance=33.378",8.113898748063933,33.37839338861248,32.458330012936855,1,RandomSearch
ecfd8_00039,0.8980818118788999,0.9547911547911548,0.9379676562877142,-1.0,-1.0,-1.0,15.719782590866089,True,,,1,8faa08705f8d4aefb26a8e6acb9dde9f,2022-08-27_00-17-08,1661527028,15.719782590866089,26115,blacky,172.19.156.210,15.719782590866089,0,1,0.003560304641723633,"39_gap_closing_max_distance=34.527,max_distance=13.114,splitting_max_distance=28.843",13.114054870710728,28.84262601980766,34.52740081413587,0,RandomSearch
e5c4c1ae,0.8980818118788999,0.9547911547911548,0.9379676562877142,-1.0,-1.0,-1.0,23.60975217819214,True,,,1,7330c4dde8e24f6db2fc2608820f88ad,2022-08-27_00-30-06,1661527806,23.60975217819214,31101,blacky,172.19.156.210,23.60975217819214,0,1,0.003656148910522461,"61_gap_closing=1,gap_closing_max_distance=28.462,max_distance=5.7029,splitting_max_distance=29.071",5.702899066556521,29.070918821148883,28.462171696553163,1,OptunaSearch
7380d_00078,0.8978743068391867,0.9547911547911548,0.9377413127413128,-1.0,-1.0,-1.0,17.790181636810303,True,,,1,a1a8761339a249d8ab2eabf9db2bf0b9,2022-08-27_00-22-36,1661527356,17.790181636810303,54654,blacky,172.19.156.210,17.790181636810303,0,1,0.015231847763061523,"78_gap_closing_max_distance=22.79,max_distance=16.364,splitting_max_distance=30.933",16.363623856796117,30.932569934069498,22.789739117479975,1,RandomSearch
b977c380,0.8978034682080925,0.9540540540540541,0.9383760270662156,-1.0,-1.0,-1.0,25.817896366119385,True,,,1,181a539f6a6f4d669e328da3b2df70bc,2022-08-27_00-28-54,1661527734,25.817896366119385,25198,blacky,172.19.156.210,25.817896366119385,0,1,0.0036458969116210938,"28_gap_closing=1,gap_closing_max_distance=39.483,max_distance=4.8492,splitting_max_distance=18.94",4.849181792077806,18.940324368662072,39.4830119666666,1,OptunaSearch
1ffe79c4,0.8976905311778292,0.955036855036855,0.9373040752351097,-1.0,-1.0,-1.0,16.941473960876465,True,,,1,8409c48d920e4501ab1d1e850190a8ed,2022-08-27_00-24-28,1661527468,16.941473960876465,63253,blacky,172.19.156.210,16.941473960876465,0,1,0.023371458053588867,"25_gap_closing=0,gap_closing_max_distance=26.498,max_distance=16.287,splitting_max_distance=35.869",16.287415869845482,35.86900790907394,26.497829091134175,0,OptunaSearch
7380d_00004,0.897459584295612,0.9547911547911548,0.9372889532079113,-1.0,-1.0,-1.0,23.944743156433105,True,,,1,1e5eca611cd541cf9752e15efbb20ab9,2022-08-27_00-19-49,1661527189,23.944743156433105,41384,blacky,172.19.156.210,23.944743156433105,0,1,0.004093647003173828,"4_gap_closing_max_distance=37.357,max_distance=5.3201,splitting_max_distance=28.199",5.320082935769208,28.19931474006937,37.35696089636744,1,RandomSearch
