trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.max_distance,config.splitting_max_distance,config.gap_closing_max_distance,config.gap_closing,search_name
078148d0,0.8902983321587973,0.9411472560218525,0.9427860696517413,-1.0,-1.0,-1.0,15.167758464813232,True,,,1,8e4196db68e7454d8748459875d54c69,2022-08-27_00-30-54,1661527854,15.167758464813232,35785,blacky,172.19.156.210,15.167758464813232,0,1,0.008988380432128906,"80_gap_closing=1,gap_closing_max_distance=29.979,max_distance=14.588,splitting_max_distance=16.131",14.588358028723498,16.13141356135833,29.978843357954585,1,OptunaSearch
cf93f224,0.8902063078017548,0.9322075987087162,0.9518255578093306,-1.0,-1.0,-1.0,15.301634550094604,True,,,1,de6cf75bbe574425b96041242c2baf31,2022-08-27_00-29-21,1661527761,15.301634550094604,27996,blacky,172.19.156.210,15.301634550094604,0,1,0.003679037094116211,"35_gap_closing=1,gap_closing_max_distance=7.4978,max_distance=12.527,splitting_max_distance=15.267",12.526714862232478,15.2665698042719,7.4977855351388,1,OptunaSearch
750d0_00063,0.8900816802800466,0.9471070275639434,0.9366404715127702,-1.0,-1.0,-1.0,18.353060245513916,True,,,1,5bf335ce873447f890f8f5f005742b6b,2022-08-27_00-22-01,1661527321,18.353060245513916,52088,blacky,172.19.156.210,18.353060245513916,0,1,0.013782978057861328,"63_gap_closing_max_distance=26.748,max_distance=11.002,splitting_max_distance=21.648",11.001544391193853,21.647825374847123,26.748438705748462,1,RandomSearch
f663cf8c,0.8899039587725462,0.9433821703501366,0.9401138332096016,-1.0,-1.0,-1.0,15.145068168640137,True,,,1,51a148ecd4574a1e854cde7e86d55d61,2022-08-27_00-30-26,1661527826,15.145068168640137,33375,blacky,172.19.156.210,15.145068168640137,0,1,0.0035009384155273438,"64_gap_closing=1,gap_closing_max_distance=22.35,max_distance=15.565,splitting_max_distance=18.614",15.565359222687936,18.61391012990639,22.349858525679227,1,OptunaSearch
0dc5f1be,0.8899018232819075,0.9453687608641669,0.9381468703794973,-1.0,-1.0,-1.0,14.907795906066895,True,,,1,0d2c26a7d5384678aae171e085062325,2022-08-27_00-31-05,1661527865,14.907795906066895,36697,blacky,172.19.156.210,14.907795906066895,0,1,0.023473501205444336,"85_gap_closing=1,gap_closing_max_distance=30.316,max_distance=14.558,splitting_max_distance=19.957",14.558190313194206,19.957004269819688,30.316229496349674,1,OptunaSearch
0afb2b2a,0.8896938537041365,0.9453687608641669,0.9379157427937915,-1.0,-1.0,-1.0,15.277992963790894,True,,,1,c50421fab528427fb0203ff6ccf1dd9d,2022-08-27_00-31-00,1661527860,15.277992963790894,36133,blacky,172.19.156.210,15.277992963790894,0,1,0.003957986831665039,"82_gap_closing=1,gap_closing_max_distance=25.471,max_distance=14.559,splitting_max_distance=20.398",14.55890961401784,20.3976671741022,25.470794065114937,1,OptunaSearch
ed1b7_00045,0.8896454566799719,0.9408989322075987,0.9423029097239493,-1.0,-1.0,-1.0,14.949352502822876,True,,,1,cd751dfdb7da43fa9a4117ff1a05c017,2022-08-27_00-17-22,1661527042,14.949352502822876,27237,blacky,172.19.156.210,14.949352502822876,0,1,0.01197195053100586,"45_gap_closing_max_distance=37.519,max_distance=16.593,splitting_max_distance=17.384",16.59251192289998,17.38410602311484,37.51869221310935,0,RandomSearch
f3b5e5d6,0.8896438612933458,0.942885522721629,0.9403169886082219,-1.0,-1.0,-1.0,14.67112946510315,True,,,1,fb106bae5e794db78d73b54761a08420,2022-08-27_00-30-21,1661527821,14.67112946510315,33137,blacky,172.19.156.210,14.67112946510315,0,1,0.0036106109619140625,"63_gap_closing=1,gap_closing_max_distance=22.407,max_distance=15.799,splitting_max_distance=18.339",15.798728735833153,18.339378062849487,22.40652355044143,1,OptunaSearch
f151cd78,0.8896179985938598,0.9426371989073752,0.9405351833498513,-1.0,-1.0,-1.0,14.991859436035156,True,,,1,df1cfcd0fa9446cb8103c50f0a615888,2022-08-27_00-30-17,1661527817,14.991859436035156,32721,blacky,172.19.156.210,14.991859436035156,0,1,0.004004240036010742,"61_gap_closing=1,gap_closing_max_distance=19.915,max_distance=15.607,splitting_max_distance=18.31",15.6068406376254,18.31023032754122,19.914830584898056,1,OptunaSearch
e079c96a,0.8895734597156398,0.9322075987087162,0.9511021028629338,-1.0,-1.0,-1.0,18.096543788909912,True,,,1,d37472468c2a45d49ca501aadc38fe32,2022-08-27_00-29-52,1661527792,18.096543788909912,30310,blacky,172.19.156.210,18.096543788909912,0,1,0.0032806396484375,"50_gap_closing=1,gap_closing_max_distance=20.316,max_distance=8.9736,splitting_max_distance=13.586",8.97361337847539,13.585568450545267,20.316205677297642,1,OptunaSearch
1b8ed55e,0.8895676691729323,0.9401539607648374,0.9429638854296388,-1.0,-1.0,-1.0,11.220564603805542,True,,,1,185535abadd94af48a2a06bf0caaaa4c,2022-08-27_00-31-24,1661527884,11.220564603805542,38555,blacky,172.19.156.210,11.220564603805542,0,1,0.0035784244537353516,"98_gap_closing=1,gap_closing_max_distance=34.136,max_distance=12.893,splitting_max_distance=15.625",12.893445296882325,15.624918182945951,34.13579442516399,1,OptunaSearch
cc99a014,0.8895633901470932,0.9461137323069282,0.9370388588293163,-1.0,-1.0,-1.0,15.734005451202393,True,,,1,de9771f7a6ef4f1aac54a0431180c74e,2022-08-27_00-29-16,1661527756,15.734005451202393,27683,blacky,172.19.156.210,15.734005451202393,0,1,0.003780364990234375,"33_gap_closing=1,gap_closing_max_distance=15.13,max_distance=11.149,splitting_max_distance=21.89",11.149324808008505,21.89028737489282,15.130186865037736,1,OptunaSearch
e8b02098,0.8894095595126523,0.9426371989073752,0.9403022046073817,-1.0,-1.0,-1.0,14.772318363189697,True,,,1,fc1d10f036b24a609073fe2a4a2aa5e0,2022-08-27_00-30-02,1661527802,14.772318363189697,31570,blacky,172.19.156.210,14.772318363189697,0,1,0.005272865295410156,"54_gap_closing=1,gap_closing_max_distance=20.702,max_distance=15.562,splitting_max_distance=18.497",15.56242652491219,18.49700860274067,20.701706388777087,1,OptunaSearch
f66d4940,0.8893058161350844,0.9416439036503601,0.9411764705882353,-1.0,-1.0,-1.0,14.937587022781372,True,,,1,4f6e0f047a9247dfbc1254ae82ae80e1,2022-08-27_00-30-25,1661527825,14.937587022781372,33384,blacky,172.19.156.210,14.937587022781372,0,1,0.003961086273193359,"65_gap_closing=1,gap_closing_max_distance=23.743,max_distance=16.695,splitting_max_distance=17.665",16.69527638642618,17.665405361219303,23.742774178688684,1,OptunaSearch
d400ee48,0.8885261194029851,0.9461137323069282,0.9358879882092852,-1.0,-1.0,-1.0,15.261629819869995,True,,,1,5fa5130a13e24e0191776b7ae79baf64,2022-08-27_00-29-28,1661527768,15.261629819869995,28550,blacky,172.19.156.210,15.261629819869995,0,1,0.004045009613037109,"38_gap_closing=1,gap_closing_max_distance=14.429,max_distance=13.544,splitting_max_distance=22.467",13.543614955394421,22.466878763480075,14.428980090730233,1,OptunaSearch
d13aded0,0.8885001166316772,0.9458654084926744,0.9361022364217252,-1.0,-1.0,-1.0,15.031201362609863,True,,,1,f7ff9a7386d84592870e0afb779b6914,2022-08-27_00-29-23,1661527763,15.031201362609863,28231,blacky,172.19.156.210,15.031201362609863,0,1,0.0036962032318115234,"36_gap_closing=1,gap_closing_max_distance=7.6882,max_distance=12.748,splitting_max_distance=22.068",12.747923284750536,22.067671669963527,7.688204098142961,1,OptunaSearch
e4999b60,0.8884230142091777,0.9471070275639434,0.9348039215686275,-1.0,-1.0,-1.0,18.56690549850464,True,,,1,81d72efdf58f48919ae9caa66b271591,2022-08-27_00-29-59,1661527799,18.56690549850464,30967,blacky,172.19.156.210,18.56690549850464,0,1,0.013207435607910156,"52_gap_closing=1,gap_closing_max_distance=19.459,max_distance=8.5591,splitting_max_distance=23.845",8.559076818350757,23.844880436373863,19.45911783537493,1,OptunaSearch
e5da5b54,0.8883970177073626,0.9468587037496896,0.9350171652770967,-1.0,-1.0,-1.0,18.5975821018219,True,,,1,c7872705d18d4ccea16d6aba2a240adc,2022-08-27_00-30-01,1661527801,18.5975821018219,31109,blacky,172.19.156.210,18.5975821018219,0,1,0.004114627838134766,"53_gap_closing=1,gap_closing_max_distance=20.899,max_distance=8.5855,splitting_max_distance=23.675",8.585469408811315,23.674692113425557,20.899292584884776,1,OptunaSearch
d3f7419a,0.8882929104477612,0.9458654084926744,0.9358722358722359,-1.0,-1.0,-1.0,15.022220849990845,True,,,1,779d1bab490b4012ae680c3d18657644,2022-08-27_00-29-28,1661527768,15.022220849990845,28547,blacky,172.19.156.210,15.022220849990845,0,1,0.0032711029052734375,"37_gap_closing=1,gap_closing_max_distance=7.7406,max_distance=14.295,splitting_max_distance=22.009",14.29450836900169,22.008947551950754,7.7406244776212825,1,OptunaSearch
1e0f4386,0.887793427230047,0.9391606655078222,0.9419676214196762,-1.0,-1.0,-1.0,10.535056591033936,True,,,1,81a0282640f04c93b000cef90d52c53a,2022-08-27_00-31-27,1661527887,10.535056591033936,38802,blacky,172.19.156.210,10.535056591033936,0,1,0.0038657188415527344,"99_gap_closing=1,gap_closing_max_distance=35.477,max_distance=13.093,splitting_max_distance=15.581",13.093484105704373,15.581446817213497,35.47725979498829,1,OptunaSearch
ed1b7_00094,0.8872710192578676,0.9381673702508071,0.9423796457969569,-1.0,-1.0,-1.0,16.54768657684326,True,,,1,23623031bf084626a97eded25ab245b5,2022-08-27_00-19-06,1661527146,16.54768657684326,38949,blacky,172.19.156.210,16.54768657684326,0,1,0.008395671844482422,"94_gap_closing_max_distance=6.1848,max_distance=17.234,splitting_max_distance=16.522",17.233963233157986,16.522101400611202,6.184847472751252,0,RandomSearch
52f1c2d2,0.8866995073891626,0.9386640178793146,0.9412350597609562,-1.0,-1.0,-1.0,18.78063941001892,True,,,1,7561827b563040099256a7fdcaeb2c96,2022-08-27_00-25-56,1661527556,18.78063941001892,4650,blacky,172.19.156.210,18.78063941001892,0,1,0.012553930282592773,"56_gap_closing=0,gap_closing_max_distance=31.139,max_distance=11.08,splitting_max_distance=18.943",11.080322888690896,18.94327493095148,31.138544962655338,0,OptunaSearch
530054a0,0.8862891904539073,0.9406506083933449,0.9387856257744733,-1.0,-1.0,-1.0,19.176775455474854,True,,,1,d4bc5799fe9e4bf883fd6737d35596ed,2022-08-27_00-25-57,1661527557,19.176775455474854,4664,blacky,172.19.156.210,19.176775455474854,0,1,0.00456690788269043,"57_gap_closing=0,gap_closing_max_distance=32.331,max_distance=11.264,splitting_max_distance=20.112",11.264469248520774,20.11206098775265,32.330869035052615,0,OptunaSearch
b5c223c0,0.8860818713450292,0.9406506083933449,0.9385530227948464,-1.0,-1.0,-1.0,15.305648803710938,True,,,1,e1e4f48323b94e789e94b68a1762e66c,2022-08-27_00-28-37,1661527717,15.305648803710938,24556,blacky,172.19.156.210,15.305648803710938,0,1,0.003641843795776367,"14_gap_closing=1,gap_closing_max_distance=9.2145,max_distance=11.168,splitting_max_distance=20.125",11.168024011844683,20.125058996347576,9.214455736371054,1,OptunaSearch
b5bd023c,0.8858075040783034,0.9438788179786441,0.9350553505535055,-1.0,-1.0,-1.0,13.905542373657227,True,,,1,4c2ced5ca7514d3da9f41d6da3a59521,2022-08-27_00-28-36,1661527716,13.905542373657227,24553,blacky,172.19.156.210,13.905542373657227,0,1,0.0037348270416259766,"13_gap_closing=1,gap_closing_max_distance=10.666,max_distance=17.244,splitting_max_distance=21.273",17.24434720893924,21.273471540104087,10.665594070883447,1,OptunaSearch
d4124ce2,0.8853276353276354,0.9259995033523715,0.9527337761880429,-1.0,-1.0,-1.0,16.246362447738647,True,,,1,e45f2a3268b94b2a824b9d42d95643f7,2022-08-27_00-29-29,1661527769,16.246362447738647,28555,blacky,172.19.156.210,16.246362447738647,0,1,0.007863998413085938,"40_gap_closing=1,gap_closing_max_distance=14.098,max_distance=10.732,splitting_max_distance=14.995",10.731928875678783,14.994619637653066,14.097976198776738,1,OptunaSearch
ed703708,0.885142990002325,0.9453687608641669,0.9328595932369518,-1.0,-1.0,-1.0,14.607768774032593,True,,,1,d6e3de9124a240bfac120fa9c487c35d,2022-08-27_00-30-10,1661527810,14.607768774032593,32167,blacky,172.19.156.210,14.607768774032593,0,1,0.00462651252746582,"57_gap_closing=1,gap_closing_max_distance=21.146,max_distance=15.943,splitting_max_distance=23.211",15.943036014733739,23.211200545551367,21.145628242931153,1,OptunaSearch
750d0_00024,0.8848920863309353,0.9468587037496896,0.9311355311355312,-1.0,-1.0,-1.0,22.80902099609375,True,,,1,7804a412c3eb402795320dc09eb64265,2022-08-27_00-20-33,1661527233,22.80902099609375,45562,blacky,172.19.156.210,22.80902099609375,0,1,0.01451873779296875,"24_gap_closing_max_distance=17.23,max_distance=8.1906,splitting_max_distance=25.778",8.190572810328923,25.777672148805724,17.23018706588904,1,RandomSearch
aa6a5592,0.8848513449740444,0.931214303451701,0.9467306235799041,-1.0,-1.0,-1.0,17.565365076065063,True,,,1,669ab5f018b34aa98c204162f8f26c26,2022-08-27_00-28-20,1661527700,17.565365076065063,22899,blacky,172.19.156.210,17.565365076065063,0,1,0.0040357112884521484,"6_gap_closing=1,gap_closing_max_distance=15.138,max_distance=6.5053,splitting_max_distance=17.79",6.505307736135952,17.78956483217158,15.138108441990092,1,OptunaSearch
750d0_00021,0.8841907446558609,0.934690836851254,0.9424136204306459,-1.0,-1.0,-1.0,16.749146223068237,True,,,1,5251d42cc1e94843a45c9ea4c8ca0acc,2022-08-27_00-20-25,1661527225,16.749146223068237,44961,blacky,172.19.156.210,16.749146223068237,0,1,0.0037186145782470703,"21_gap_closing_max_distance=7.3861,max_distance=17.612,splitting_max_distance=15.851",17.611840161291532,15.851418751960244,7.386137253702547,1,RandomSearch
750d0_00091,0.8841519925857275,0.9476036751924509,0.9295980511571255,-1.0,-1.0,-1.0,20.9429190158844,True,,,1,9f3f8849a2f745f4a6e8a515662567e5,2022-08-27_00-23-09,1661527389,20.9429190158844,56942,blacky,172.19.156.210,20.9429190158844,0,1,0.008444070816040039,"91_gap_closing_max_distance=29.455,max_distance=8.9392,splitting_max_distance=29.638",8.939236034623855,29.63754799880276,29.45526049712171,1,RandomSearch
cbd413ee,0.8839368616527391,0.9456170846784206,0.9312790413303986,-1.0,-1.0,-1.0,15.62994122505188,True,,,1,7b3dcca406a448fab661252be9afea35,2022-08-27_00-29-15,1661527755,15.62994122505188,27597,blacky,172.19.156.210,15.62994122505188,0,1,0.0038290023803710938,"32_gap_closing=1,gap_closing_max_distance=6.5188,max_distance=12.524,splitting_max_distance=24.811",12.523896653184977,24.810871736468048,6.518754110676108,1,OptunaSearch
d72038c2,0.883791336748952,0.9423888750931214,0.9342688330871491,-1.0,-1.0,-1.0,16.62705636024475,True,,,1,dac9c3549085440d937fde581849f986,2022-08-27_00-29-34,1661527774,16.62705636024475,29108,blacky,172.19.156.210,16.62705636024475,0,1,0.003454923629760742,"41_gap_closing=1,gap_closing_max_distance=13.69,max_distance=10.494,splitting_max_distance=21.985",10.493698136650746,21.984575942058044,13.690294577242847,1,OptunaSearch
750d0_00042,0.8835108846688282,0.9473553513781972,0.929128105211885,-1.0,-1.0,-1.0,17.75420832633972,True,,,1,2d73482f36f64bc7b47242e5319755f8,2022-08-27_00-21-10,1661527270,17.75420832633972,47972,blacky,172.19.156.210,17.75420832633972,0,1,0.008236169815063477,"42_gap_closing_max_distance=37.487,max_distance=12.684,splitting_max_distance=29.66",12.683630121911165,29.65972641212136,37.486839366073404,1,RandomSearch
782f36e2,0.8833217350962653,0.9456170846784206,0.9305962854349951,-1.0,-1.0,-1.0,17.443543195724487,True,,,1,633603d4c8984a0ca19c57a4fa31938d,2022-08-27_00-26-57,1661527617,17.443543195724487,13880,blacky,172.19.156.210,17.443543195724487,0,1,0.00409698486328125,"82_gap_closing=0,gap_closing_max_distance=24.238,max_distance=12.319,splitting_max_distance=25.351",12.318505503766199,25.35089684560351,24.23806106665915,0,OptunaSearch
750d0_00072,0.8831710709318498,0.9461137323069282,0.9299487429826703,-1.0,-1.0,-1.0,34.75135898590088,True,,,1,6ed358f7a3de4df0a849a47f27d3f28a,2022-08-27_00-22-39,1661527359,34.75135898590088,53542,blacky,172.19.156.210,34.75135898590088,0,1,0.003990888595581055,"72_gap_closing_max_distance=31.453,max_distance=4.7981,splitting_max_distance=23.113",4.798060768770827,23.113040065251287,31.453062087740904,1,RandomSearch
750d0_00084,0.8831018518518519,0.9473553513781972,0.9286757546251218,-1.0,-1.0,-1.0,20.697489500045776,True,,,1,b527cc5fdba443da908160506a109aa4,2022-08-27_00-22-59,1661527379,20.697489500045776,56144,blacky,172.19.156.210,20.697489500045776,0,1,0.01212620735168457,"84_gap_closing_max_distance=34.854,max_distance=8.8421,splitting_max_distance=41.218",8.842071733175938,41.217555734142216,34.8544194141744,1,RandomSearch
67eeba28,0.8830926874708896,0.9416439036503601,0.934220251293422,-1.0,-1.0,-1.0,17.751722812652588,True,,,1,118a9a209d2241b79de3854747cb0338,2022-08-27_00-26-29,1661527589,17.751722812652588,8507,blacky,172.19.156.210,17.751722812652588,0,1,0.01948714256286621,"71_gap_closing=0,gap_closing_max_distance=27.355,max_distance=11.419,splitting_max_distance=21.752",11.41864698101373,21.75218907807473,27.35473468987685,0,OptunaSearch
ed1b7_00066,0.8830626450116009,0.9451204370499131,0.9307899241868427,-1.0,-1.0,-1.0,15.447123050689697,True,,,1,54712345cee040ecbe24d5eadf4f9ba2,2022-08-27_00-18-04,1661527084,15.447123050689697,31096,blacky,172.19.156.210,15.447123050689697,0,1,0.003102540969848633,"66_gap_closing_max_distance=6.1384,max_distance=12.24,splitting_max_distance=24.567",12.239549168465064,24.56684493645108,6.1383606935562165,0,RandomSearch
bffd254c,0.8829935125115848,0.9463620561211821,0.9295121951219513,-1.0,-1.0,-1.0,28.051201820373535,True,,,1,0d2c33d0cf204b9981f6afe38848b11c,2022-08-27_00-29-07,1661527747,28.051201820373535,26075,blacky,172.19.156.210,28.051201820373535,0,1,0.0033113956451416016,"25_gap_closing=1,gap_closing_max_distance=26.864,max_distance=4.8008,splitting_max_distance=28.089",4.800769281104554,28.0890090617711,26.863852586419842,1,OptunaSearch
d4090c36,0.8829686013320647,0.9217779985100572,0.9544870146567241,-1.0,-1.0,-1.0,15.844474792480469,True,,,1,caa953c309ea4d4ca681861794ba2b75,2022-08-27_00-29-29,1661527769,15.844474792480469,28553,blacky,172.19.156.210,15.844474792480469,0,1,0.011465787887573242,"39_gap_closing=1,gap_closing_max_distance=14.129,max_distance=11.509,splitting_max_distance=14.276",11.50947360111623,14.275873734598822,14.129169228720386,1,OptunaSearch
c02de57e,0.8829663962920047,0.9461137323069282,0.9297218155197657,-1.0,-1.0,-1.0,27.657578229904175,True,,,1,9952947b209446e6baf6dbf1bb90f29d,2022-08-27_00-29-07,1661527747,27.657578229904175,26104,blacky,172.19.156.210,27.657578229904175,0,1,0.0037641525268554688,"26_gap_closing=1,gap_closing_max_distance=24.843,max_distance=4.959,splitting_max_distance=27.429",4.959010335780794,27.428909857448218,24.84316451821558,1,OptunaSearch
722d2dd0,0.8829121261303038,0.9456170846784206,0.9301416707376648,-1.0,-1.0,-1.0,18.45357918739319,True,,,1,ce37dbe5b9f149c8ae7abd67fcf37db6,2022-08-27_00-26-48,1661527608,18.45357918739319,12030,blacky,172.19.156.210,18.45357918739319,0,1,0.014045476913452148,"78_gap_closing=0,gap_closing_max_distance=23.7,max_distance=12.347,splitting_max_distance=26.267",12.34673362061986,26.267053033745437,23.69965651046465,0,OptunaSearch
