trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/nll_offset,config/drift_x,config/drift_y,config/max_distance,config/gap_closing_max_distance,config/splitting_max_distance,config/gap_closing,search_name
c8b8c584,0.9299197734780557,0.9683046683046683,0.959114139693356,-1.0,-1.0,-1.0,87.68071103096008,True,,,1,46240b1e573b483b8524814a1f867d15,2022-09-08_14-13-44,1662614024,87.68071103096008,17343,bwmpc0465,10.3.4.65,87.68071103096008,0,1,0.0035011768341064453,"80_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.9350,max_distance=10.4325,nll_offset=0.1891,splitting_max_distance=20.4351",0.18912029147424847,0,0,10.432532580426018,17.935036450729434,20.43509516653893,1,OptunaSearch
3d166864,0.929113323850166,0.9628992628992629,0.9636095402016228,-1.0,-1.0,-1.0,90.05681562423706,True,,,1,4b0fbd707e244006a3208682fe1cb61b,2022-09-08_14-16-53,1662614213,90.05681562423706,16879,bwmpc0465,10.3.4.65,90.05681562423706,0,1,0.0036656856536865234,"100_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=16.1570,max_distance=7.2635,nll_offset=0.1173,splitting_max_distance=17.4683",0.11727412787023843,0,0,7.2634506409471795,16.15697422282414,17.46834732790448,1,OptunaSearch
0a9975ac,0.9288247812721684,0.9651105651105651,0.9610961585515048,-1.0,-1.0,-1.0,89.17757654190063,True,,,1,7ce8420ca7354133acd4a50aae88e464,2022-09-08_14-15-35,1662614135,89.17757654190063,18165,bwmpc0465,10.3.4.65,89.17757654190063,0,1,0.0031538009643554688,"92_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=18.2960,max_distance=10.1009,nll_offset=0.2017,splitting_max_distance=18.3847",0.20171591804786573,0,0,10.100882853898407,18.296049449891015,18.38473463289778,1,OptunaSearch
02846a98,0.9288247812721684,0.9651105651105651,0.9610961585515048,-1.0,-1.0,-1.0,89.02925252914429,True,,,1,3d0114ec5c2b4cef83b51483ee7c9ee5,2022-09-08_14-15-22,1662614122,89.02925252914429,18029,bwmpc0465,10.3.4.65,89.02925252914429,0,1,0.0037870407104492188,"90_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.3647,max_distance=10.1378,nll_offset=0.2025,splitting_max_distance=18.5183",0.2024713717315569,0,0,10.137777700658702,17.364709641887345,18.51829104074731,1,OptunaSearch
f9c3ca84,0.9284533648170011,0.966093366093366,0.959726629240908,-1.0,-1.0,-1.0,89.58886694908142,True,,,1,38ba4c2224724effbc912bb77b031bba,2022-09-08_14-15-07,1662614107,89.58886694908142,17957,bwmpc0465,10.3.4.65,89.58886694908142,0,1,0.004006385803222656,"89_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=18.3076,max_distance=10.2104,nll_offset=0.1938,splitting_max_distance=18.9640",0.19381103321050513,0,0,10.210449001216888,18.307592146904057,18.964012843408973,1,OptunaSearch
158fd410,0.9280320906087777,0.9663390663390663,0.9590343818580834,-1.0,-1.0,-1.0,107.65102672576904,True,,,1,181ee66de8e344b189d38d72dffa5ab4,2022-09-08_14-16-13,1662614173,107.65102672576904,18287,bwmpc0465,10.3.4.65,107.65102672576904,0,1,0.003831148147583008,"94_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.8231,max_distance=7.0477,nll_offset=0.2063,splitting_max_distance=19.1321",0.20631320700445896,0,0,7.0476709607469115,17.82308723078037,19.13211250418743,1,OptunaSearch
e3727c62,0.9279321714554876,0.9680589680589681,0.9572400388726919,-1.0,-1.0,-1.0,95.61439967155457,True,,,1,0f4d4653b5054194b1d0b02286ac7834,2022-09-08_14-14-36,1662614076,95.61439967155457,17732,bwmpc0465,10.3.4.65,95.61439967155457,0,1,0.0032405853271484375,"86_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=18.0363,max_distance=10.1808,nll_offset=0.1943,splitting_max_distance=22.0634",0.19433347336314696,0,0,10.18081565358554,18.036292620017214,22.063365319101095,1,OptunaSearch
0ccc5c04,0.9278959810874704,0.9643734643734644,0.9608323133414932,-1.0,-1.0,-1.0,89.50482702255249,True,,,1,8045d33393704335b7a868d4ade25ad7,2022-09-08_14-15-38,1662614138,89.50482702255249,18212,bwmpc0465,10.3.4.65,89.50482702255249,0,1,0.003297090530395508,"93_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=18.6354,max_distance=9.9561,nll_offset=0.1651,splitting_max_distance=18.1332",0.16513042422024923,0,0,9.956128140326808,18.635384428904132,18.133171096931644,1,OptunaSearch
bff46d54,0.9278812161206693,0.9673218673218673,0.9579075425790754,-1.0,-1.0,-1.0,88.03063559532166,True,,,1,39ab3354c52b48a59cd75cbcc9a3212b,2022-09-08_14-13-29,1662614009,88.03063559532166,17261,bwmpc0465,10.3.4.65,88.03063559532166,0,1,0.0034635066986083984,"79_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=24.7508,max_distance=10.3138,nll_offset=0.2035,splitting_max_distance=19.9410",0.20350122971709303,0,0,10.31384134766715,24.750771187745702,19.941025318861875,1,OptunaSearch
5a132_00084,0.9278301886792453,0.9665847665847666,0.9585769980506823,-1.0,-1.0,-1.0,128.4557933807373,True,,,1,8991837c6482485e904a5a5fee3dfd91,2022-09-08_13-12-21,1662610341,128.4557933807373,3521,bwmpc0465,10.3.4.65,128.4557933807373,0,1,0.0038909912109375,"84_gap_closing_max_distance=20.2668,max_distance=6.9449,nll_offset=0.0466,splitting_max_distance=19.2915",0.046588466824533166,0,0,6.944913994890141,20.266785706884733,19.29147871978612,1,RandomSearch
