trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/nll_offset,config/drift_x,config/drift_y,config/max_distance,config/gap_closing_max_distance,config/splitting_max_distance,config/gap_closing,search_name
bb9b2_00060,0.9276966556759303,0.9678132678132678,0.9572296476306197,-1.0,-1.0,-1.0,74.09728240966797,True,,,1,30d81c566f474381bd5c3574f375a9c8,2022-09-08_16-22-33,1662621753,74.09728240966797,143452,bwmpc0249,10.3.2.49,74.09728240966797,0,1,0.003292560577392578,"60_gap_closing_max_distance=28.3476,max_distance=11.6942,nll_offset=0.3118,splitting_max_distance=20.9251",0.31179145305258843,0,0,11.694219710232407,28.34758247289698,20.92513832589544,1,RandomSearch
2aa52326,0.9269557021677662,0.9665847665847666,0.9576436222005842,-1.0,-1.0,-1.0,118.96272015571594,True,,,1,8f49b04b0d2540b8bfd389d08c35cb12,2022-09-08_17-30-07,1662625807,118.96272015571594,158456,bwmpc0249,10.3.2.49,118.96272015571594,0,1,0.0032889842987060547,"80_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=21.0272,max_distance=6.7794,nll_offset=0.4244,splitting_max_distance=19.0210",0.424420618434508,0,0,6.779394272120168,21.027191634683792,19.020999512057664,1,OptunaSearch
bb9b2_00027,0.926335608378442,0.9670761670761671,0.9565006075334144,-1.0,-1.0,-1.0,86.33517146110535,True,,,1,e4514f3379f64efeaddabfc36934e25f,2022-09-08_16-10-06,1662621006,86.33517146110535,141937,bwmpc0249,10.3.2.49,86.33517146110535,0,1,0.003281831741333008,"27_gap_closing_max_distance=21.6957,max_distance=11.7974,nll_offset=0.3433,splitting_max_distance=22.2940",0.34331551252035325,0,0,11.797361731308628,21.69570693697557,22.29399008261288,1,RandomSearch
bb9b2_00063,0.926065457970332,0.9663390663390663,0.9569343065693431,-1.0,-1.0,-1.0,88.5104751586914,True,,,1,6e738accaceb4590ad235d3b801bbace,2022-09-08_16-23-36,1662621816,88.5104751586914,144487,bwmpc0249,10.3.2.49,88.5104751586914,0,1,0.004014015197753906,"63_gap_closing_max_distance=24.4708,max_distance=11.6239,nll_offset=0.1060,splitting_max_distance=19.6283",0.10603762143583044,0,0,11.623925686453655,24.470763248783697,19.628344182691595,1,RandomSearch
59c57778,0.9259346343757348,0.9675675675675676,0.9555933025964571,-1.0,-1.0,-1.0,97.63564586639404,True,,,1,09519da837e84414be6f5770cb32580b,2022-09-08_17-31-04,1662625864,97.63564586639404,158877,bwmpc0249,10.3.2.49,97.63564586639404,0,1,0.002775907516479492,"87_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=26.6347,max_distance=9.5716,nll_offset=0.4422,splitting_max_distance=22.4629",0.44220670304590737,0,0,9.57164478375047,26.63470553056676,22.46288769185428,1,OptunaSearch
1ed48cf4,0.9259172154280338,0.9673218673218673,0.9558145180869143,-1.0,-1.0,-1.0,79.27396154403687,True,,,1,67e70ac68830470ab2ea40fb7c41c1a6,2022-09-08_17-22-09,1662625329,79.27396154403687,156702,bwmpc0249,10.3.2.49,79.27396154403687,0,1,0.003693103790283203,"43_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=14.6796,max_distance=10.0957,nll_offset=0.4115,splitting_max_distance=22.8664",0.411498715976727,0,0,10.09566260839502,14.679605701288448,22.866432020996037,1,OptunaSearch
893f8c50,0.9256995062308958,0.9673218673218673,0.9555825242718446,-1.0,-1.0,-1.0,119.43400621414185,True,,,1,cc5a0cf71ae74a31bd27b8d7393b7690,2022-09-08_17-32-56,1662625976,119.43400621414185,160086,bwmpc0249,10.3.2.49,119.43400621414185,0,1,0.003801107406616211,"93_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=25.4024,max_distance=7.8654,nll_offset=0.3889,splitting_max_distance=22.4420",0.388945058242938,0,0,7.865372594038277,25.402372658753727,22.44198239234389,1,OptunaSearch
963224fe,0.9254818993888105,0.9673218673218673,0.9553506430478039,-1.0,-1.0,-1.0,119.75808048248291,True,,,1,af06d7550bea4981ad53732894e85768,2022-09-08_17-33-18,1662625998,119.75808048248291,160238,bwmpc0249,10.3.2.49,119.75808048248291,0,1,0.0028839111328125,"95_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=25.9896,max_distance=7.7731,nll_offset=0.4759,splitting_max_distance=22.7599",0.47590921504309397,0,0,7.773125872078417,25.989634425549962,22.759899367994294,1,OptunaSearch
531615f4,0.9251716789012551,0.9599508599508599,0.9623152709359606,-1.0,-1.0,-1.0,84.72002005577087,True,,,1,b778566797294d80acbe47f773a90df7,2022-09-08_17-30-51,1662625851,84.72002005577087,159617,bwmpc0249,10.3.2.49,84.72002005577087,0,1,0.0029449462890625,"86_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=21.0267,max_distance=7.2295,nll_offset=0.4349,splitting_max_distance=14.1051",0.4348686423663419,0,0,7.229519169328002,21.026651493067654,14.105074081457722,1,OptunaSearch
0384b3e8,0.9251700680272109,0.9690417690417691,0.9533478365965675,-1.0,-1.0,-1.0,103.50811338424683,True,,,1,9d328645f23c492ea0db945d9eb0121e,2022-09-08_17-21-46,1662625306,103.50811338424683,156466,bwmpc0249,10.3.2.49,103.50811338424683,0,1,0.003663778305053711,"39_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=15.4368,max_distance=9.3870,nll_offset=0.4230,splitting_max_distance=24.5217",0.42302481965930866,0,0,9.387047226274237,15.436824921491729,24.521663420420147,1,OptunaSearch
72cee93e,0.9251525105584233,0.9687960687960688,0.9535671100362757,-1.0,-1.0,-1.0,119.98283553123474,True,,,1,e457240f873444b6ace8983005797c27,2022-09-08_17-32-16,1662625936,119.98283553123474,159846,bwmpc0249,10.3.2.49,119.98283553123474,0,1,0.0032901763916015625,"90_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=25.7550,max_distance=7.6768,nll_offset=0.4403,splitting_max_distance=24.3550",0.4403312867347586,0,0,7.67679399613441,25.754987777040718,24.354983456588307,1,OptunaSearch
