trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/nll_offset,config/drift_x,config/drift_y,config/max_distance,config/gap_closing_max_distance,config/splitting_max_distance,config/gap_closing,search_name
2e89f60c,0.8973277074542897,0.9505835609634964,0.9412343250553233,-1.0,-1.0,-1.0,80.35793328285217,True,,,1,7572025b1a744722b98a5a29b3a0a630,2022-09-08_17-22-34,1662625354,80.35793328285217,87652,bwmpc0552,10.3.5.52,80.35793328285217,0,1,0.003250598907470703,"46_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.0884,max_distance=12.5366,nll_offset=0.0114,splitting_max_distance=21.7780",0.011399042473585141,0,0,12.536578345846419,17.088443918169784,21.77799932179604,1,OptunaSearch
855f2032,0.8971174127021326,0.9505835609634964,0.9410029498525073,-1.0,-1.0,-1.0,76.59618306159973,True,,,1,3fba2ee3141d4066ad8a8f67362482d3,2022-09-08_17-32-05,1662625925,76.59618306159973,90863,bwmpc0552,10.3.5.52,76.59618306159973,0,1,0.003499269485473633,"98_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.3801,max_distance=10.6933,nll_offset=0.0292,splitting_max_distance=22.0807",0.02915900343231151,0,0,10.693299078834826,17.380142571498506,22.08068934564558,1,OptunaSearch
564cf738,0.897093295827473,0.9503352371492426,0.941219872110182,-1.0,-1.0,-1.0,86.31685304641724,True,,,1,2bf77d197724476195a9a1468b947f49,2022-09-08_17-30-55,1662625855,86.31685304641724,90487,bwmpc0552,10.3.5.52,86.31685304641724,0,1,0.0031516551971435547,"92_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.6062,max_distance=12.4769,nll_offset=0.2600,splitting_max_distance=21.5092",0.26004616145584547,0,0,12.476937854600665,17.606196990472167,21.50920324926667,1,OptunaSearch
6318985a,0.8970691676436108,0.9500869133349888,0.9414370078740157,-1.0,-1.0,-1.0,82.94901871681213,True,,,1,573222e74a91447d9b4a064fc4ae02ad,2022-09-08_17-31-16,1662625876,82.94901871681213,90634,bwmpc0552,10.3.5.52,82.94901871681213,0,1,0.004149913787841797,"95_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=15.5001,max_distance=12.1767,nll_offset=0.0261,splitting_max_distance=21.3725",0.02609034957895158,0,0,12.176723469248394,15.500128843873535,21.37250021465591,1,OptunaSearch
22a69cf0,0.8969555035128806,0.9510802085920039,0.9403388165971028,-1.0,-1.0,-1.0,84.06396174430847,True,,,1,e6be707df38a497c8de23db6f723f9ff,2022-09-08_17-22-18,1662625338,84.06396174430847,87567,bwmpc0552,10.3.5.52,84.06396174430847,0,1,0.0034444332122802734,"45_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=18.6454,max_distance=11.9454,nll_offset=0.3539,splitting_max_distance=22.6667",0.3538736767348573,0,0,11.945359859138927,18.645398034861717,22.666672598975982,1,OptunaSearch
2bdbdf30,0.8969096485020052,0.9441271417928979,0.9471848530144494,-1.0,-1.0,-1.0,67.32327318191528,True,,,1,a5153325005244d7888ace8f9f21aeca,2022-09-08_17-07-56,1662624476,67.32327318191528,84451,bwmpc0552,10.3.5.52,67.32327318191528,0,1,0.003968715667724609,"97_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=16.4366,max_distance=13.3633,nll_offset=0.4541,splitting_max_distance=17.3457",0.4540598021291754,0,0,13.363291736603328,16.43661091423719,17.34566721939764,0,OptunaSearch
1134f144,0.8969096485020052,0.9441271417928979,0.9471848530144494,-1.0,-1.0,-1.0,73.63781690597534,True,,,1,80709cdd9a924027b840ee78c63f856d,2022-09-08_17-07-20,1662624440,73.63781690597534,84160,bwmpc0552,10.3.5.52,73.63781690597534,0,1,0.0035033226013183594,"93_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=18.2292,max_distance=13.1889,nll_offset=0.4523,splitting_max_distance=17.3627",0.4523225956110036,0,0,13.188871757855516,18.229237985894695,17.362747956449798,0,OptunaSearch
7688b60e,0.8969072164948454,0.9505835609634964,0.9407716883755223,-1.0,-1.0,-1.0,64.73115825653076,True,,,1,4589b9a582564472b60fad84709e9c5e,2022-09-08_17-31-29,1662625889,64.73115825653076,90789,bwmpc0552,10.3.5.52,64.73115825653076,0,1,0.003149747848510742,"97_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.5580,max_distance=12.2869,nll_offset=0.0316,splitting_max_distance=22.1481",0.03156754980374885,0,0,12.286918232768949,17.558013839193155,22.14814187578081,1,OptunaSearch
3450509a,0.8968588842006564,0.9500869133349888,0.9412054120541206,-1.0,-1.0,-1.0,78.63771653175354,True,,,1,d1d540ae755147c7ab0a8b185005afbe,2022-09-08_17-22-42,1662625362,78.63771653175354,87723,bwmpc0552,10.3.5.52,78.63771653175354,0,1,0.003221750259399414,"47_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=16.9731,max_distance=12.1396,nll_offset=0.0359,splitting_max_distance=21.3856",0.035921322579748345,0,0,12.139574473231004,16.97310816005803,21.385646921338466,1,OptunaSearch
4f923f16,0.8968588842006564,0.9500869133349888,0.9412054120541206,-1.0,-1.0,-1.0,79.9352810382843,True,,,1,28a40c9adaae4f51b64d6ab56c03a456,2022-09-08_17-30-39,1662625839,79.9352810382843,90416,bwmpc0552,10.3.5.52,79.9352810382843,0,1,0.003721952438354492,"91_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=14.7946,max_distance=12.2617,nll_offset=0.0331,splitting_max_distance=21.6140",0.03310685907535928,0,0,12.26167129201434,14.794616546476151,21.613971880356463,1,OptunaSearch
5b601cbe,0.8966486993203656,0.9500869133349888,0.940973930152484,-1.0,-1.0,-1.0,87.60751461982727,True,,,1,8fb9b28a349544bf904be9a5568ffa3d,2022-09-08_17-30-59,1662625859,87.60751461982727,89929,bwmpc0552,10.3.5.52,87.60751461982727,0,1,0.0038275718688964844,"93_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.3955,max_distance=12.1932,nll_offset=0.0653,splitting_max_distance=21.4713",0.06527866976005743,0,0,12.193240225069763,17.395540683835875,21.47126151855861,1,OptunaSearch
5ca3f_00015,0.8965355805243446,0.9510802085920039,0.939877300613497,-1.0,-1.0,-1.0,77.48462176322937,True,,,1,3aef991d510d47fb8a3d083f746e6109,2022-09-08_16-08-32,1662620912,77.48462176322937,71745,bwmpc0552,10.3.5.52,77.48462176322937,0,1,0.0037932395935058594,"15_gap_closing_max_distance=30.5420,max_distance=11.7069,nll_offset=0.4758,splitting_max_distance=21.7360",0.4757757368280102,0,0,11.706923612329328,30.542025634954783,21.73603794497959,1,RandomSearch
0b4df74e,0.8965028355387523,0.9421405512788676,0.948737184296074,-1.0,-1.0,-1.0,74.08944344520569,True,,,1,a7fcba0d17c043b69ca6b1a097df1097,2022-09-08_17-07-01,1662624421,74.08944344520569,83476,bwmpc0552,10.3.5.52,74.08944344520569,0,1,0.003505229949951172,"91_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=18.4682,max_distance=13.1675,nll_offset=0.4546,splitting_max_distance=16.8009",0.4545890138162946,0,0,13.167548601036646,18.468181505198295,16.80092498442638,0,OptunaSearch
0247c952,0.8964871194379391,0.9505835609634964,0.9403095062638173,-1.0,-1.0,-1.0,97.2065749168396,True,,,1,4e55a982032849e59436d597560ad495,2022-09-08_17-21-28,1662625288,97.2065749168396,86796,bwmpc0552,10.3.5.52,97.2065749168396,0,1,0.0032095909118652344,"40_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.2579,max_distance=9.4210,nll_offset=0.0275,splitting_max_distance=22.6328",0.027454586455788,0,0,9.420971252118077,17.257903696025092,22.632830453370204,1,OptunaSearch
fc403e68,0.8964628718669477,0.9503352371492426,0.940525927746375,-1.0,-1.0,-1.0,94.5442578792572,True,,,1,a36fd1ccd177407f8f3fe6f0914e27ae,2022-09-08_17-21-25,1662625285,94.5442578792572,87232,bwmpc0552,10.3.5.52,94.5442578792572,0,1,0.004264354705810547,"39_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=20.0559,max_distance=9.8710,nll_offset=0.0144,splitting_max_distance=22.3389",0.014354648213768445,0,0,9.871009741859373,20.05590525179866,22.338880075149092,1,OptunaSearch
17155798,0.8964134025483719,0.9433821703501366,0.9473815461346633,-1.0,-1.0,-1.0,71.95461201667786,True,,,1,1e10e1173cfc43be89a81c46f8fc1ca9,2022-09-08_17-07-28,1662624448,71.95461201667786,84242,bwmpc0552,10.3.5.52,71.95461201667786,0,1,0.003931760787963867,"94_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=18.7013,max_distance=13.2302,nll_offset=0.4526,splitting_max_distance=17.1870",0.4525775256460514,0,0,13.230238084266357,18.701342723101046,17.186983270797384,0,OptunaSearch
e6305c90,0.8964134025483719,0.9433821703501366,0.9473815461346633,-1.0,-1.0,-1.0,73.50094747543335,True,,,1,cc19114cc82040558d026b8fa69831e7,2022-09-08_17-05-59,1662624359,73.50094747543335,82459,bwmpc0552,10.3.5.52,73.50094747543335,0,1,0.003571033477783203,"84_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=18.4646,max_distance=13.1982,nll_offset=0.4073,splitting_max_distance=17.1699",0.40733571074881786,0,0,13.198160773867343,18.464567163345368,17.169913833065365,0,OptunaSearch
374ae2d0,0.8960641055856705,0.9441271417928979,0.9462419113987058,-1.0,-1.0,-1.0,56.54504632949829,True,,,1,d693e8e8606f4cdab8796bd827aef3ab,2022-09-08_17-07-57,1662624477,56.54504632949829,84088,bwmpc0552,10.3.5.52,56.54504632949829,0,1,0.003023862838745117,"100_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=18.3724,max_distance=13.3933,nll_offset=0.4544,splitting_max_distance=17.5963",0.4543708157615595,0,0,13.393296948888118,18.37242135682515,17.59626606556096,0,OptunaSearch
3ae6f012,0.8959943780744906,0.9498385895207351,0.9404966805999508,-1.0,-1.0,-1.0,81.79189872741699,True,,,1,bf4a9db6b5814c8685581017a860a898,2022-09-08_17-22-47,1662625367,81.79189872741699,87338,bwmpc0552,10.3.5.52,81.79189872741699,0,1,0.0030431747436523438,"49_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.9165,max_distance=12.4572,nll_offset=0.0189,splitting_max_distance=21.5931",0.018853540890426172,0,0,12.457241175976687,17.916544162379765,21.593066699290617,1,OptunaSearch
ee1b0b50,0.8955363402664174,0.9515768562205116,0.9382957884427032,-1.0,-1.0,-1.0,98.78929233551025,True,,,1,a517e90797f84f2491c2837f48f3963c,2022-09-08_17-28-14,1662625694,98.78929233551025,89796,bwmpc0552,10.3.5.52,98.78929233551025,0,1,0.003864765167236328,"82_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=21.3359,max_distance=10.9601,nll_offset=0.3351,splitting_max_distance=23.9496",0.33511198134462383,0,0,10.960074194048058,21.335949986857187,23.949558338954798,1,OptunaSearch
f957437e,0.8953570586848928,0.9433821703501366,0.9462017434620175,-1.0,-1.0,-1.0,71.73582649230957,True,,,1,327579407620484ea5b83a59e432427a,2022-09-08_17-06-28,1662624388,71.73582649230957,82896,bwmpc0552,10.3.5.52,71.73582649230957,0,1,0.0034193992614746094,"87_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=16.1375,max_distance=13.6530,nll_offset=0.4126,splitting_max_distance=17.3423",0.4126356534905187,0,0,13.652979765301076,16.137496256043633,17.342283899087988,0,OptunaSearch
30d296aa,0.8950719170007074,0.9426371989073752,0.9466334164588529,-1.0,-1.0,-1.0,66.0316071510315,True,,,1,f18a3a2c4c5a4584845499044f4547b5,2022-09-08_17-08-06,1662624486,66.0316071510315,84522,bwmpc0552,10.3.5.52,66.0316071510315,0,1,0.002667665481567383,"98_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=16.2288,max_distance=13.5049,nll_offset=0.4497,splitting_max_distance=17.1198",0.4496989293427122,0,0,13.504908046202866,16.22876330636785,17.11975788302591,0,OptunaSearch
08f4ef94,0.8947492904446547,0.939408989322076,0.9495481927710844,-1.0,-1.0,-1.0,74.90668988227844,True,,,1,e1903b690dda41faae0b4d81b2388194,2022-09-08_16-59-59,1662623999,74.90668988227844,80845,bwmpc0552,10.3.5.52,74.90668988227844,0,1,0.0032150745391845703,"40_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=14.8558,max_distance=12.7994,nll_offset=0.4409,splitting_max_distance=16.1984",0.4409407038360317,0,0,12.79937104074609,14.855843378136095,16.19836039056442,0,OptunaSearch
1c7d3460,0.8946507825274469,0.9510802085920039,0.9378060724779628,-1.0,-1.0,-1.0,97.80791354179382,True,,,1,2a78f0e1bddf42e3bc23198f8887d932,2022-09-08_17-22-21,1662625341,97.80791354179382,87426,bwmpc0552,10.3.5.52,97.80791354179382,0,1,0.003385782241821289,"42_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=38.3970,max_distance=10.1717,nll_offset=0.0231,splitting_max_distance=21.3621",0.023089988307256004,0,0,10.171678435689687,38.39701075780299,21.362113586879858,1,OptunaSearch
e6ca2044,0.8944392082940622,0.9426371989073752,0.9459257413406429,-1.0,-1.0,-1.0,90.28778314590454,True,,,1,8fec577c1f4c40f08ca8b1b88d12a37a,2022-09-08_17-20-43,1662625243,90.28778314590454,87018,bwmpc0552,10.3.5.52,90.28778314590454,0,1,0.0034813880920410156,"36_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=18.5094,max_distance=8.7873,nll_offset=0.3035,splitting_max_distance=16.5074",0.3035226264558714,0,0,8.787287619633071,18.50942625943279,16.50743503549202,1,OptunaSearch
6435182c,0.8941231343283582,0.9520735038490191,0.9362637362637363,-1.0,-1.0,-1.0,75.78413414955139,True,,,1,f3a40761f12a42fc839010f29c7a9ff4,2022-09-08_17-24-00,1662625440,75.78413414955139,88238,bwmpc0552,10.3.5.52,75.78413414955139,0,1,0.0034799575805664062,"56_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=16.3697,max_distance=13.3070,nll_offset=0.0867,splitting_max_distance=25.6116",0.0866893603894324,0,0,13.306959041289899,16.36967193544571,25.61157853843245,1,OptunaSearch
221e86d0,0.8939995330375905,0.9508318847777502,0.9373317013463892,-1.0,-1.0,-1.0,94.67813181877136,True,,,1,8b96ca79dfaa45d2b743819586ae17fd,2022-09-08_17-22-19,1662625339,94.67813181877136,86529,bwmpc0552,10.3.5.52,94.67813181877136,0,1,0.0030329227447509766,"43_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=38.8719,max_distance=11.3794,nll_offset=0.0225,splitting_max_distance=21.7757",0.022529336624156786,0,0,11.3793524297931,38.87191968665683,21.775719970525387,1,OptunaSearch
f5af8fa4,0.8939004440289787,0.9498385895207351,0.9381898454746137,-1.0,-1.0,-1.0,106.47579979896545,True,,,1,59dc3bf330bf4f2bb2e0543f5b8244a8,2022-09-08_17-21-25,1662625285,106.47579979896545,87161,bwmpc0552,10.3.5.52,106.47579979896545,0,1,0.0038089752197265625,"38_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=20.2212,max_distance=8.7312,nll_offset=0.4955,splitting_max_distance=23.1954",0.49547155042066854,0,0,8.731247513918913,20.22119089468365,23.195356769239634,1,OptunaSearch
e684be50,0.8936220287126383,0.942885522721629,0.9447623787011694,-1.0,-1.0,-1.0,93.15839862823486,True,,,1,8b96ca79dfaa45d2b743819586ae17fd,2022-09-08_17-20-37,1662625237,93.15839862823486,86529,bwmpc0552,10.3.5.52,93.15839862823486,0,1,0.0030329227447509766,"35_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=19.0521,max_distance=9.1678,nll_offset=0.4950,splitting_max_distance=16.8146",0.49504634231409506,0,0,9.167793476719066,19.052108430460553,16.814601359438388,1,OptunaSearch
02886fac,0.893607092860476,0.9510802085920039,0.9366593299095133,-1.0,-1.0,-1.0,83.75267839431763,True,,,1,bf4a9db6b5814c8685581017a860a898,2022-09-08_17-21-25,1662625285,83.75267839431763,87338,bwmpc0552,10.3.5.52,83.75267839431763,0,1,0.0030431747436523438,"41_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=37.5431,max_distance=9.9673,nll_offset=0.4921,splitting_max_distance=23.0536",0.49206027167930055,0,0,9.967264084991983,37.54307365822743,23.053614512360117,1,OptunaSearch
0f73f798,0.8928402086296823,0.9351874844797616,0.9517311094263331,-1.0,-1.0,-1.0,62.31410217285156,True,,,1,e89db1c75ba24e89a933594c30da4c04,2022-09-08_16-59-56,1662623996,62.31410217285156,80916,bwmpc0552,10.3.5.52,62.31410217285156,0,1,0.0033473968505859375,"41_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=20.4014,max_distance=12.2560,nll_offset=0.4561,splitting_max_distance=15.7523",0.4560924108770823,0,0,12.255955459908384,20.40144006864009,15.752253904146226,0,OptunaSearch
5ca3f_00052,0.8927738927738927,0.9510802085920039,0.9357439530906425,-1.0,-1.0,-1.0,86.35371375083923,True,,,1,c32378b5f68146bf9d9fdd8835a614dd,2022-09-08_16-22-31,1662621751,86.35371375083923,74569,bwmpc0552,10.3.5.52,86.35371375083923,0,1,0.0033020973205566406,"52_gap_closing_max_distance=28.9449,max_distance=11.9767,nll_offset=0.4480,splitting_max_distance=23.9874",0.44795313098511563,0,0,11.976665722085581,28.94487557383869,23.987395559431743,1,RandomSearch
