trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
192e7800,0.9102624179943768,0.9545454545454546,0.9515062454077884,-1.0,-1.0,-1.0,9.030837774276733,True,,,1,6de1b33f4a5145aea89c7b925c9a3b8d,2022-09-01_11-45-21,1662000321,9.030837774276733,238687,bwmpc0103,10.3.1.3,9.030837774276733,0,1,0.0025641918182373047,"30_gap_closing=1,gap_closing_max_distance=4.2199,max_distance=14.3365,splitting_max_distance=17.5425",14.336455563939436,17.54247453877371,4.2198755870637275,1,OptunaSearch
eae10c56,0.9084556254367575,0.9582309582309583,0.9459131700218287,-1.0,-1.0,-1.0,9.835314512252808,True,,,1,595201d2305447c09416b32e69a63492,2022-09-01_11-44-03,1662000243,9.835314512252808,237133,bwmpc0103,10.3.1.3,9.835314512252808,0,1,0.002838134765625,"96_gap_closing=0,gap_closing_max_distance=20.7574,max_distance=14.9866,splitting_max_distance=22.0185",14.986571108141634,22.01848735686055,20.757401079845028,0,OptunaSearch
1f7e453c,0.9082847141190198,0.9562653562653562,0.9476503530557585,-1.0,-1.0,-1.0,9.236027479171753,True,,,1,23e558e4811d4bd786d28289f8f45f58,2022-09-01_11-45-37,1662000337,9.236027479171753,239798,bwmpc0103,10.3.1.3,9.236027479171753,0,1,0.0027799606323242188,"41_gap_closing=1,gap_closing_max_distance=21.3172,max_distance=14.7838,splitting_max_distance=19.1026",14.783760864723936,19.102621080463642,21.317151757831876,1,OptunaSearch
ad8ac_00064,0.9082013047530288,0.9577395577395578,0.9461165048543689,-1.0,-1.0,-1.0,9.945756196975708,True,,,1,d066dbdd64de48aa9a19b692870b8712,2022-09-01_11-37-28,1661999848,9.945756196975708,227660,bwmpc0103,10.3.1.3,9.945756196975708,0,1,0.0025997161865234375,"64_gap_closing_max_distance=38.3399,max_distance=15.1922,splitting_max_distance=20.8126",15.192249223002019,20.81260510641967,38.3399137128355,0,RandomSearch
eb7287c6,0.908011178388449,0.957985257985258,0.9456706281833617,-1.0,-1.0,-1.0,10.283889293670654,True,,,1,eb680d2d672a429687a3824f58e99fa3,2022-09-01_11-44-04,1662000244,10.283889293670654,235405,bwmpc0103,10.3.1.3,10.283889293670654,0,1,0.002569913864135742,"100_gap_closing=0,gap_closing_max_distance=16.1702,max_distance=14.6911,splitting_max_distance=22.2361",14.691125464083514,22.23614540161452,16.17023945569763,0,OptunaSearch
ad8ac_00083,0.9079596149330829,0.9501228501228501,0.9534023668639053,-1.0,-1.0,-1.0,9.778105974197388,True,,,1,d0378c23130d4b1aa1eb4e435ecf4bf0,2022-09-01_11-37-57,1661999877,9.778105974197388,228698,bwmpc0103,10.3.1.3,9.778105974197388,0,1,0.0029828548431396484,"83_gap_closing_max_distance=30.9838,max_distance=13.5330,splitting_max_distance=16.7185",13.532952484151103,16.71850532445862,30.983811872291902,0,RandomSearch
22e3a_00082,0.9078762306610408,0.9515970515970515,0.9518309166871467,-1.0,-1.0,-1.0,17.29967474937439,True,,,1,25c9ef1ea1084a7e93f638f50f503124,2022-09-01_11-41-19,1662000079,17.29967474937439,230090,bwmpc0103,10.3.1.3,17.29967474937439,0,1,0.003134012222290039,"82_gap_closing_max_distance=29.3388,max_distance=4.4719,splitting_max_distance=14.1228",4.471909394018504,14.122788492089919,29.338752524907463,1,RandomSearch
47a23a8c,0.9076314564913913,0.9584766584766585,0.9447808186001453,-1.0,-1.0,-1.0,9.607111692428589,True,,,1,32b7cbc6b7ed4234a5888ffa69dce93f,2022-09-01_11-46-38,1662000398,9.607111692428589,241376,bwmpc0103,10.3.1.3,9.607111692428589,0,1,0.002686738967895508,"91_gap_closing=1,gap_closing_max_distance=38.4855,max_distance=14.9665,splitting_max_distance=22.5654",14.966519902334781,22.565373785540245,38.48548110659866,1,OptunaSearch
eb2591f0,0.9075669383003493,0.9577395577395578,0.9454280863448945,-1.0,-1.0,-1.0,9.106101036071777,True,,,1,ec28e87cfb5548568b6027a5ac191f99,2022-09-01_11-44-09,1662000249,9.106101036071777,237979,bwmpc0103,10.3.1.3,9.106101036071777,0,1,0.0029571056365966797,"98_gap_closing=0,gap_closing_max_distance=19.2335,max_distance=15.0864,splitting_max_distance=21.6699",15.086433014257361,21.669892211665296,19.233453216697026,0,OptunaSearch
eb03ace8,0.9075669383003493,0.9577395577395578,0.9454280863448945,-1.0,-1.0,-1.0,9.097702503204346,True,,,1,ccc937525ec3471d9addd2dd6e9fccd6,2022-09-01_11-44-03,1662000243,9.097702503204346,236508,bwmpc0103,10.3.1.3,9.097702503204346,0,1,0.0029175281524658203,"97_gap_closing=0,gap_closing_max_distance=16.9145,max_distance=15.1636,splitting_max_distance=21.9588",15.16364862464826,21.95884536775622,16.914539656928326,0,OptunaSearch
