trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/nll_offset,config/drift_x,config/drift_y,config/max_distance,config/gap_closing_max_distance,config/splitting_max_distance,config/gap_closing,search_name
2947de38,0.8979591836734694,0.9505835609634964,0.9419291338582677,-1.0,-1.0,-1.0,76.07992911338806,True,,,1,c945aaaa8eb04deda6dc04ec57f1af4a,2022-09-09_11-58-53,1662692333,76.07992911338806,254517,bwmpc0513,10.3.5.13,76.07992911338806,0,1,0.0038809776306152344,"72_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=25.0065,max_distance=11.3365,nll_offset=0.2084,splitting_max_distance=20.2611",0.20838289500932858,0,0,11.336491560670634,25.006460914732212,20.261072961287592,1,OptunaSearch
fcfce_00021,0.8973036342321219,0.9503352371492426,0.9414514145141452,-1.0,-1.0,-1.0,74.2740170955658,True,,,1,f5e6f6e5fdc045229dc87fb3c60bdea4,2022-09-09_10-03-09,1662685389,74.2740170955658,232109,bwmpc0513,10.3.5.13,74.2740170955658,0,1,0.0038242340087890625,"21_gap_closing_max_distance=37.0057,max_distance=13.3364,nll_offset=0.4903,splitting_max_distance=22.0238",0.4902938215052971,0,0,13.336388891079318,37.00572369685489,22.023790561677906,0,RandomSearch
cf281c70,0.8965355805243446,0.9510802085920039,0.939877300613497,-1.0,-1.0,-1.0,96.0464596748352,True,,,1,b3e39f8467164ab6a57efd58b2793330,2022-09-09_11-49-33,1662691773,96.0464596748352,253174,bwmpc0513,10.3.5.13,96.0464596748352,0,1,0.003633260726928711,"29_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=40.3745,max_distance=10.4213,nll_offset=0.3398,splitting_max_distance=19.9698",0.33982105751024694,0,0,10.42133774897547,40.374502320607185,19.969795421098688,1,OptunaSearch
4049f614,0.896390060947023,0.9495902657064813,0.9411764705882353,-1.0,-1.0,-1.0,83.84421133995056,True,,,1,acd3212474804b7bb215ebe028c1324f,2022-09-09_11-38-11,1662691091,83.84421133995056,250164,bwmpc0513,10.3.5.13,83.84421133995056,0,1,0.0036764144897460938,"84_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=14.1510,max_distance=13.2460,nll_offset=0.2075,splitting_max_distance=21.4778",0.20749693003545,0,0,13.246048802279942,14.150953778439293,21.477770714077366,0,OptunaSearch
230f0e74,0.8958577112099227,0.9505835609634964,0.9396170839469808,-1.0,-1.0,-1.0,79.60116410255432,True,,,1,a77d8fccee32439297037bab6e34543e,2022-09-09_11-58-56,1662692336,79.60116410255432,256324,bwmpc0513,10.3.5.13,79.60116410255432,0,1,0.003627777099609375,"70_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=38.9475,max_distance=11.4767,nll_offset=0.1972,splitting_max_distance=19.9266",0.1971803960863881,0,0,11.47671437686694,38.94747574062249,19.92655399200398,1,OptunaSearch
3cb6a93c,0.8956378986866792,0.9483486466352123,0.9415680473372781,-1.0,-1.0,-1.0,77.40081095695496,True,,,1,a9457065d8244c8b85760a8652ae7967,2022-09-09_11-52-29,1662691949,77.40081095695496,254161,bwmpc0513,10.3.5.13,77.40081095695496,0,1,0.0033769607543945312,"35_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=32.0054,max_distance=10.8462,nll_offset=0.3053,splitting_max_distance=18.2274",0.3052676759411073,0,0,10.846183214303135,32.00537057001298,18.227351256544694,1,OptunaSearch
f495ebbc,0.8953297348040367,0.9473553513781972,0.9422079525808842,-1.0,-1.0,-1.0,76.4145860671997,True,,,1,a0f50cf8a9c74b31adca978a938fbc11,2022-09-09_11-57-26,1662692246,76.4145860671997,255220,bwmpc0513,10.3.5.13,76.4145860671997,0,1,0.003442049026489258,"61_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=27.5727,max_distance=10.5527,nll_offset=0.2397,splitting_max_distance=17.4719",0.2396723932571954,0,0,10.552704895082202,27.572722221973184,17.47194235009259,1,OptunaSearch
391948c6,0.8953026408039262,0.9513285324062578,0.9382806759735489,-1.0,-1.0,-1.0,88.49317836761475,True,,,1,d5648b8d63e547999b1b209c24741ec7,2022-09-09_11-45-23,1662691523,88.49317836761475,252711,bwmpc0513,10.3.5.13,88.49317836761475,0,1,0.003443002700805664,"15_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=38.5992,max_distance=10.1160,nll_offset=0.4057,splitting_max_distance=22.1391",0.4056608316668653,0,0,10.116042048058755,38.599221984372434,22.139061093732295,1,OptunaSearch
a5f08016,0.8948477751756441,0.9488452942637199,0.9402066929133859,-1.0,-1.0,-1.0,59.953933000564575,True,,,1,355ab04c9b0c43008e117b5613ff3bbe,2022-09-09_12-02-16,1662692536,59.953933000564575,257706,bwmpc0513,10.3.5.13,59.953933000564575,0,1,0.0031282901763916016,"93_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=34.4768,max_distance=11.9653,nll_offset=0.2078,splitting_max_distance=18.5771",0.20780248138473814,0,0,11.965346359258707,34.47681054561218,18.577111598864605,1,OptunaSearch
f56eb03c,0.8942917547568711,0.9453687608641669,0.9430270002477087,-1.0,-1.0,-1.0,71.80083513259888,True,,,1,a80002da07de4837b919bda962fd334b,2022-09-09_11-57-30,1662692250,71.80083513259888,255818,bwmpc0513,10.3.5.13,71.80083513259888,0,1,0.003776073455810547,"62_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=28.0124,max_distance=11.0772,nll_offset=0.2451,splitting_max_distance=16.9523",0.24506510308966095,0,0,11.077185792234218,28.012396784934154,16.952343728543077,1,OptunaSearch
f79c9604,0.8942803563056727,0.9473553513781972,0.9410458806117414,-1.0,-1.0,-1.0,81.28759527206421,True,,,1,b9a997d3c54643a39945b6bd6bbdf239,2022-09-09_11-50-36,1662691836,81.28759527206421,253842,bwmpc0513,10.3.5.13,81.28759527206421,0,1,0.003967761993408203,"31_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=31.0204,max_distance=10.9289,nll_offset=0.3345,splitting_max_distance=17.7624",0.3345036078931333,0,0,10.928928439295047,31.02039213102224,17.762353155559467,1,OptunaSearch
647c84f0,0.8942803563056727,0.9473553513781972,0.9410458806117414,-1.0,-1.0,-1.0,77.19543600082397,True,,,1,2364e3b07f46476bb10f59421ca8d9e7,2022-09-09_11-53-35,1662692015,77.19543600082397,254255,bwmpc0513,10.3.5.13,77.19543600082397,0,1,0.0033948421478271484,"36_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=32.4211,max_distance=11.7751,nll_offset=0.3099,splitting_max_distance=17.7922",0.30986530473639545,0,0,11.775101852622578,32.421105715658605,17.792213053518484,1,OptunaSearch
408c6922,0.8942442676649509,0.9490936180779737,0.939297124600639,-1.0,-1.0,-1.0,89.38259959220886,True,,,1,70458df7ddb945cda28d973af780186a,2022-09-09_11-38-27,1662691107,89.38259959220886,250891,bwmpc0513,10.3.5.13,89.38259959220886,0,1,0.0036606788635253906,"85_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=13.6906,max_distance=13.4975,nll_offset=0.2088,splitting_max_distance=22.3249",0.20883663591486343,0,0,13.497452127599079,13.690635723812475,22.324940265680965,0,OptunaSearch
2ed6fb28,0.8942442676649509,0.9490936180779737,0.939297124600639,-1.0,-1.0,-1.0,78.586177110672,True,,,1,38108cc5dba24357a2ed4a3c5fd828c0,2022-09-09_11-52-07,1662691927,78.586177110672,254077,bwmpc0513,10.3.5.13,78.586177110672,0,1,0.0036885738372802734,"34_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=41.0228,max_distance=10.5847,nll_offset=0.3203,splitting_max_distance=18.2505",0.3203380706954332,0,0,10.5846957431407,41.02280172710893,18.250494090272575,1,OptunaSearch
ccf9aed0,0.8941451990632319,0.9481003228209586,0.9401625215464171,-1.0,-1.0,-1.0,64.50878524780273,True,,,1,398c24296f4f40d397204d538bb1301d,2022-09-09_12-03-27,1662692607,64.50878524780273,257868,bwmpc0513,10.3.5.13,64.50878524780273,0,1,0.0033473968505859375,"95_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=34.3489,max_distance=11.9815,nll_offset=0.2112,splitting_max_distance=18.5074",0.2112323032234784,0,0,11.981533648658942,34.348908640818195,18.507375407820444,1,OptunaSearch
aaad1_00098,0.8941425546930134,0.9438788179786441,0.9443478260869566,-1.0,-1.0,-1.0,91.1338038444519,True,,,1,4305b20722f7462389d582f70d1c01bc,2022-09-09_11-10-04,1662689404,91.1338038444519,245095,bwmpc0513,10.3.5.13,91.1338038444519,0,1,0.004118442535400391,"98_gap_closing_max_distance=12.6408,max_distance=8.2836,nll_offset=0.3630,splitting_max_distance=18.6885",0.36300502799261886,0,0,8.283550863011008,12.640837101993608,18.688499907097096,1,RandomSearch
28b20580,0.8935921421889617,0.9488452942637199,0.9388206388206388,-1.0,-1.0,-1.0,92.98936128616333,True,,,1,be88c265ac0e4e71bdc182b053bfc448,2022-09-09_11-52-10,1662691930,92.98936128616333,254006,bwmpc0513,10.3.5.13,92.98936128616333,0,1,0.0034394264221191406,"33_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=40.8560,max_distance=10.2681,nll_offset=0.3455,splitting_max_distance=18.5390",0.3455041497983972,0,0,10.268138583326689,40.85596604320567,18.53901890687299,1,OptunaSearch
d0f20be6,0.8934772407320507,0.9456170846784206,0.9418748454118229,-1.0,-1.0,-1.0,76.98176431655884,True,,,1,3508eec39c8942e28473e0bfb25ae297,2022-09-09_11-56-36,1662692196,76.98176431655884,255475,bwmpc0513,10.3.5.13,76.98176431655884,0,1,0.0035080909729003906,"56_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=26.9232,max_distance=9.9059,nll_offset=0.2412,splitting_max_distance=16.9620",0.24115221229779604,0,0,9.905866468534127,26.923195888923566,16.96201760540788,1,OptunaSearch
0f3b9e38,0.8932990894233014,0.9500869133349888,0.9372856442920137,-1.0,-1.0,-1.0,69.07927632331848,True,,,1,8e0a08002ae3479588c602d58f1804fe,2022-09-09_11-36-45,1662691005,69.07927632331848,250346,bwmpc0513,10.3.5.13,69.07927632331848,0,1,0.003365755081176758,"76_drift_x=0,drift_y=0,gap_closing=0,gap_closing_max_distance=13.0066,max_distance=13.2310,nll_offset=0.2615,splitting_max_distance=23.1159",0.261536972567978,0,0,13.231039272678338,13.006629569016251,23.115886648883965,0,OptunaSearch
d0ae5ab8,0.8928153522115609,0.9473553513781972,0.939423787244521,-1.0,-1.0,-1.0,79.8195571899414,True,,,1,c945aaaa8eb04deda6dc04ec57f1af4a,2022-09-09_11-56-29,1662692189,79.8195571899414,254517,bwmpc0513,10.3.5.13,79.8195571899414,0,1,0.0038809776306152344,"55_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=32.9424,max_distance=10.0028,nll_offset=0.2494,splitting_max_distance=17.4820",0.24944179435198977,0,0,10.002848754208236,32.94244867013574,17.48196924904903,1,OptunaSearch
de2a9620,0.8926646355753457,0.9458654084926744,0.9407261052111633,-1.0,-1.0,-1.0,82.12244606018066,True,,,1,bcea86c7c93b4585aac646b5b67e61f4,2022-09-09_11-57-04,1662692224,82.12244606018066,255549,bwmpc0513,10.3.5.13,82.12244606018066,0,1,0.0038580894470214844,"57_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=28.5703,max_distance=9.3263,nll_offset=0.2412,splitting_max_distance=17.0037",0.2412352887542024,0,0,9.326312672270536,28.57025235129752,17.003671481724446,1,OptunaSearch
aaad1_00065,0.8926158863265782,0.9515768562205116,0.9350902879453392,-1.0,-1.0,-1.0,98.13180446624756,True,,,1,1aa8ccb388db455282717c3e56fefa62,2022-09-09_10-58-35,1662688715,98.13180446624756,242389,bwmpc0513,10.3.5.13,98.13180446624756,0,1,0.0032761096954345703,"65_gap_closing_max_distance=30.8388,max_distance=10.4634,nll_offset=0.3147,splitting_max_distance=25.6529",0.314713560537286,0,0,10.46342634649763,30.83877820543642,25.65294823686665,1,RandomSearch
d3844b98,0.8926158863265782,0.9515768562205116,0.9350902879453392,-1.0,-1.0,-1.0,82.93199014663696,True,,,1,c44e8dd70e6947178643cf413fb5ec6e,2022-09-09_12-03-46,1662692626,82.93199014663696,257448,bwmpc0513,10.3.5.13,82.93199014663696,0,1,0.002697467803955078,"96_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=34.3509,max_distance=11.6759,nll_offset=0.2081,splitting_max_distance=24.9226",0.20811999920430888,0,0,11.675935309665595,34.3508827282688,24.9226251719435,1,OptunaSearch
56ee2f40,0.8925310231795832,0.9466103799354358,0.9398422090729783,-1.0,-1.0,-1.0,109.90228390693665,True,,,1,8c91b181f0ed436e92490752adcb087f,2022-09-09_12-00-54,1662692454,109.90228390693665,256939,bwmpc0513,10.3.5.13,109.90228390693665,0,1,0.0024535655975341797,"80_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=21.5710,max_distance=7.4855,nll_offset=0.1267,splitting_max_distance=19.7653",0.12673899130983285,0,0,7.485505502218533,21.570997887644264,19.76532851485716,1,OptunaSearch
786aaa14,0.8924581005586593,0.9520735038490191,0.9344382159395564,-1.0,-1.0,-1.0,92.66652512550354,True,,,1,622fe1bf5bd54acc9b25e497c34c4fcc,2022-09-09_11-54-24,1662692064,92.66652512550354,254439,bwmpc0513,10.3.5.13,92.66652512550354,0,1,0.003454446792602539,"39_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=37.3736,max_distance=13.0882,nll_offset=0.2994,splitting_max_distance=27.8002",0.29937595874917255,0,0,13.088173956228685,37.3735706526113,27.800172923618632,1,OptunaSearch
aaad1_00031,0.8924452812426453,0.9416439036503601,0.9446935724962631,-1.0,-1.0,-1.0,93.61103057861328,True,,,1,37dfa53bb36d4e8aaa7cad53d1d600d6,2022-09-09_10-46-45,1662688005,93.61103057861328,240331,bwmpc0513,10.3.5.13,93.61103057861328,0,1,0.0037360191345214844,"31_gap_closing_max_distance=13.6685,max_distance=7.5574,nll_offset=0.1997,splitting_max_distance=17.7875",0.19966355110346717,0,0,7.557403958090088,13.668522857748668,17.787452367392483,1,RandomSearch
7183bf88,0.8922754769660307,0.9523218276632729,0.9339990258158792,-1.0,-1.0,-1.0,88.41873979568481,True,,,1,86bdaa707b3d4ef896601f87125b632a,2022-09-09_11-54-09,1662692049,88.41873979568481,254368,bwmpc0513,10.3.5.13,88.41873979568481,0,1,0.0035343170166015625,"38_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=35.4911,max_distance=13.0402,nll_offset=0.2997,splitting_max_distance=28.6331",0.2997159268548776,0,0,13.040174047474975,35.49111201395627,28.633082611823443,1,OptunaSearch
