trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.nll_offset,config.drift_x,config.drift_y,config.max_distance,config.gap_closing_max_distance,config.splitting_max_distance,config.gap_closing,search_name
9aa3d53a,0.9272339416923442,0.9611793611793612,0.9633095296724945,-1.0,-1.0,-1.0,138.66769742965698,True,,,1,8c96ed5b242f49ed8e8c5a64e62c2227,2022-08-28_03-13-24,1661624004,138.66769742965698,93312,thunders,172.21.5.15,138.66769742965698,0,1,0.004563331604003906,"84_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=15.788,max_distance=5.9488,nll_offset=0.21978,splitting_max_distance=17.115",0.21978080608002692,0,0,5.948824341432586,15.787648088017935,17.11524139728119,1,OptunaSearch
50f14724,0.9270538243626062,0.9648648648648649,0.9594429513804056,-1.0,-1.0,-1.0,98.96561884880066,True,,,1,e2bc38afd2e04f79afa3eec76f19d6fd,2022-08-28_03-10-41,1661623841,98.96561884880066,91576,thunders,172.21.5.15,98.96561884880066,0,1,0.00484466552734375,"73_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=22.328,max_distance=11.221,nll_offset=0.26171,splitting_max_distance=17.667",0.26170683508343756,0,0,11.220655627084659,22.328370596813976,17.667090064599446,1,OptunaSearch
01358d6c,0.9268235294117647,0.9678132678132678,0.956300072833212,-1.0,-1.0,-1.0,119.10105991363525,True,,,1,2694e714f0bd4daab2b7c7e67ca596b8,2022-08-28_03-08-47,1661623727,119.10105991363525,89933,thunders,172.21.5.15,119.10105991363525,0,1,0.00518345832824707,"63_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.692,max_distance=10.178,nll_offset=0.27882,splitting_max_distance=22.905",0.2788160777707435,0,0,10.17832478556233,17.692472488333948,22.905233759548832,1,OptunaSearch
f666a_00002,0.9266509433962264,0.9653562653562654,0.9585264698707002,-1.0,-1.0,-1.0,147.9892816543579,True,,,1,8c7c67cb57d3482cb9815d2f178034f7,2022-08-28_01-29-02,1661617742,147.9892816543579,30814,thunders,172.21.5.15,147.9892816543579,0,1,0.004851579666137695,"2_gap_closing_max_distance=19.985,max_distance=5.4776,nll_offset=0.14866,splitting_max_distance=16.779",0.14865563153015346,0,0,5.477600950795783,19.985345175367968,16.778927672442155,1,RandomSearch
0eee53e8,0.9263529411764706,0.9673218673218673,0.9562788438183143,-1.0,-1.0,-1.0,127.3036425113678,True,,,1,b64e8aca2da44166bd4b4362c5cc4c0b,2022-08-28_03-16-28,1661624188,127.3036425113678,95549,thunders,172.21.5.15,127.3036425113678,0,1,0.0049784183502197266,"98_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=24.433,max_distance=8.6522,nll_offset=0.35514,splitting_max_distance=21.712",0.3551399165567662,0,0,8.652154610693492,24.433226895013867,21.712292884215053,1,OptunaSearch
0de76d86,0.9263529411764706,0.9673218673218673,0.9562788438183143,-1.0,-1.0,-1.0,116.81195449829102,True,,,1,faa7e29c8c9d43a38767eb1cebc90d8a,2022-08-28_03-16-16,1661624176,116.81195449829102,95518,thunders,172.21.5.15,116.81195449829102,0,1,0.004240989685058594,"97_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=24.755,max_distance=8.707,nll_offset=0.29823,splitting_max_distance=21.634",0.2982326063582458,0,0,8.707014098511443,24.755265584691223,21.634035788048067,1,OptunaSearch
29a10f02,0.926335608378442,0.9670761670761671,0.9565006075334144,-1.0,-1.0,-1.0,128.98412680625916,True,,,1,e2a05578d25246a69062eebedb582847,2022-08-28_03-02-56,1661623376,128.98412680625916,85655,thunders,172.21.5.15,128.98412680625916,0,1,0.00491786003112793,"43_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=20.042,max_distance=8.9221,nll_offset=0.43614,splitting_max_distance=21.798",0.4361429206999721,0,0,8.922072822217329,20.04209861412067,21.79763821637356,1,OptunaSearch
4ee5a696,0.926248821866164,0.9658476658476658,0.9576126674786846,-1.0,-1.0,-1.0,105.23207712173462,True,,,1,293cb10d9ae545f98983886ca913f022,2022-08-28_03-10-44,1661623844,105.23207712173462,91507,thunders,172.21.5.15,105.23207712173462,0,1,0.028595685958862305,"71_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=23.394,max_distance=10.153,nll_offset=0.2845,splitting_max_distance=18.637",0.28450096016509274,0,0,10.1531848520134,23.393845635790605,18.636754489676758,1,OptunaSearch
f666a_00050,0.9262140499764262,0.9653562653562654,0.9580590099975616,-1.0,-1.0,-1.0,169.3129563331604,True,,,1,ecc752604d304088b5327e08545524a7,2022-08-28_01-49-38,1661618978,169.3129563331604,41861,thunders,172.21.5.15,169.3129563331604,0,1,0.005327939987182617,"50_gap_closing_max_distance=17.03,max_distance=5.7128,nll_offset=0.38674,splitting_max_distance=19.126",0.38674372854922906,0,0,5.712813218081209,17.02951518088955,19.12620050592068,1,RandomSearch
21dfa3e4,0.9261176470588235,0.9670761670761671,0.956268221574344,-1.0,-1.0,-1.0,119.66837525367737,True,,,1,c3956a794bcf4b3a8cbab3d4b2a28ec7,2022-08-28_03-16-52,1661624212,119.66837525367737,95810,thunders,172.21.5.15,119.66837525367737,0,1,0.004647731781005859,"99_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=24.651,max_distance=8.7441,nll_offset=0.41991,splitting_max_distance=21.869",0.41991361217540607,0,0,8.744087918904382,24.65142509754869,21.868877803955556,1,OptunaSearch
7b594c00,0.9259608582881396,0.9648648648648649,0.958272327964861,-1.0,-1.0,-1.0,142.53599905967712,True,,,1,6d83d987d0404f039ba99dfc6608f1e7,2022-08-28_03-12-36,1661623956,142.53599905967712,92623,thunders,172.21.5.15,142.53599905967712,0,1,0.005729198455810547,"79_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=19.171,max_distance=5.5741,nll_offset=0.27416,splitting_max_distance=17.359",0.27415783291335566,0,0,5.574050006068524,19.171247608782444,17.359334876936515,1,OptunaSearch
b89a7348,0.9258997882851094,0.9670761670761671,0.9560359485061938,-1.0,-1.0,-1.0,117.42114520072937,True,,,1,c407dcdd35fd4297b3e028e009f51035,2022-08-28_02-59-34,1661623174,117.42114520072937,83944,thunders,172.21.5.15,117.42114520072937,0,1,0.005403280258178711,"33_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=23.227,max_distance=10.577,nll_offset=0.44954,splitting_max_distance=22.111",0.4495370234644424,0,0,10.57658880105224,23.22706084494062,22.110618463555074,1,OptunaSearch
24867b90,0.9256645495177606,0.9668304668304668,0.956025267249757,-1.0,-1.0,-1.0,97.62006378173828,True,,,1,c6b07a97f2b44af78249a305e2f8490c,2022-08-28_03-16-34,1661624194,97.62006378173828,95906,thunders,172.21.5.15,97.62006378173828,0,1,0.0046656131744384766,"100_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=24.2,max_distance=11.802,nll_offset=0.3521,splitting_max_distance=21.802",0.35209566350588073,0,0,11.802367843832911,24.199777578238496,21.80218402229642,1,OptunaSearch
c7b8249a,0.9256549445362284,0.9636363636363636,0.9591587185130839,-1.0,-1.0,-1.0,144.78189492225647,True,,,1,49de8d6029794bc4b104bb67ec4b5327,2022-08-28_03-14-46,1661624086,144.78189492225647,94031,thunders,172.21.5.15,144.78189492225647,0,1,0.005162715911865234,"86_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=19.18,max_distance=5.8937,nll_offset=0.2197,splitting_max_distance=16.252",0.2196974332619239,0,0,5.893685601810064,19.179688905909206,16.251689443673015,1,OptunaSearch
708cbaf8,0.9255693824841512,0.9685503685503686,0.954248366013072,-1.0,-1.0,-1.0,121.93003702163696,True,,,1,ce6b8c4879e84eeda97189b2ad5064ee,2022-08-28_02-50-28,1661622628,121.93003702163696,78767,thunders,172.21.5.15,121.93003702163696,0,1,0.005189657211303711,"12_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=35.725,max_distance=9.3413,nll_offset=0.45871,splitting_max_distance=22.227",0.458714255820841,0,0,9.341348036425696,35.72521351414663,22.227312649123846,1,OptunaSearch
93d4dee8,0.9254541165369191,0.9638820638820639,0.9586999022482894,-1.0,-1.0,-1.0,136.94238591194153,True,,,1,1433d91986b54618b4f7f9a7ce30483b,2022-08-28_03-13-11,1661623991,136.94238591194153,93162,thunders,172.21.5.15,136.94238591194153,0,1,0.00407719612121582,"82_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=19.108,max_distance=5.756,nll_offset=0.21112,splitting_max_distance=16.819",0.21111615618416382,0,0,5.755964339636401,19.107631963280735,16.818726705562685,1,OptunaSearch
8fa2f404,0.925306314797361,0.9648648648648649,0.9575713240673006,-1.0,-1.0,-1.0,156.19947791099548,True,,,1,9f7402f4bbbd4e32b787f7966b25be57,2022-08-28_03-13-23,1661624003,156.19947791099548,93025,thunders,172.21.5.15,156.19947791099548,0,1,0.005785226821899414,"80_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=19.171,max_distance=5.7278,nll_offset=0.2223,splitting_max_distance=18.711",0.2223002647138812,0,0,5.727844706328802,19.170740191854012,18.71103242222383,1,OptunaSearch
f666a_00017,0.92524682651622,0.9670761670761671,0.9553398058252427,-1.0,-1.0,-1.0,123.35925340652466,True,,,1,678a75c779634dce98fa75c26ed70b61,2022-08-28_01-32-53,1661617973,123.35925340652466,33117,thunders,172.21.5.15,123.35925340652466,0,1,0.005506277084350586,"17_gap_closing_max_distance=18.318,max_distance=10.293,nll_offset=0.027471,splitting_max_distance=23.689",0.027471178527528173,0,0,10.293442855657478,18.317532970221016,23.68868509216585,1,RandomSearch
f6f47084,0.92524682651622,0.9670761670761671,0.9553398058252427,-1.0,-1.0,-1.0,135.47766518592834,True,,,1,bea9898236744ba88591e3095d9d8201,2022-08-28_03-08-47,1661623727,135.47766518592834,89715,thunders,172.21.5.15,135.47766518592834,0,1,0.004426479339599609,"61_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.605,max_distance=7.8533,nll_offset=0.41327,splitting_max_distance=23.27",0.41326576201576093,0,0,7.853306869648827,17.60512614627399,23.269536059654197,1,OptunaSearch
fad948f0,0.9247943595769683,0.9668304668304668,0.9550970873786407,-1.0,-1.0,-1.0,129.39876341819763,True,,,1,eef953caf13b491794b208a52d0c627c,2022-08-28_03-08-47,1661623727,129.39876341819763,89817,thunders,172.21.5.15,129.39876341819763,0,1,0.0050127506256103516,"62_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.887,max_distance=8.3205,nll_offset=0.38384,splitting_max_distance=23.125",0.38383925381830214,0,0,8.32049719138787,17.887272719391785,23.12495749903781,1,OptunaSearch
a230f5bc,0.9246088193456614,0.9582309582309583,0.9634387351778656,-1.0,-1.0,-1.0,142.3374137878418,True,,,1,6dc3cad5410d4b159ee8825856d9b7d3,2022-08-28_03-13-41,1661624021,142.3374137878418,93465,thunders,172.21.5.15,142.3374137878418,0,1,0.005219459533691406,"85_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=16.319,max_distance=5.6007,nll_offset=0.23388,splitting_max_distance=16.538",0.23388075681684187,0,0,5.600738398180849,16.318961384000072,16.537631324383096,1,OptunaSearch
1e54e532,0.924537145535505,0.9692874692874693,0.9524384355383873,-1.0,-1.0,-1.0,123.90179204940796,True,,,1,4b07723627364f9f9bfbe808ba62eafe,2022-08-28_03-09-41,1661623781,123.90179204940796,90671,thunders,172.21.5.15,123.90179204940796,0,1,0.00554656982421875,"66_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=22.483,max_distance=10.33,nll_offset=0.37647,splitting_max_distance=26.671",0.37647243774991945,0,0,10.33021712870284,22.482688055497512,26.67075698920867,1,OptunaSearch
fad3c2d0,0.9245238655067012,0.966093366093366,0.9555285540704739,-1.0,-1.0,-1.0,99.70516633987427,True,,,1,53d7d2ece404428695479e40b1bde145,2022-08-28_03-15-27,1661624127,99.70516633987427,95305,thunders,172.21.5.15,99.70516633987427,0,1,0.0058896541595458984,"95_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=21.227,max_distance=12.227,nll_offset=0.42218,splitting_max_distance=21.521",0.42218182201772936,0,0,12.226573779057933,21.22675171694443,21.521047235294343,1,OptunaSearch
c8bfa02a,0.9243677617584496,0.960933660933661,0.9604616895874263,-1.0,-1.0,-1.0,95.14486789703369,True,,,1,90fdf9cfa76a4a4d8b36e9c7272b889f,2022-08-28_03-13-58,1661624038,95.14486789703369,94071,thunders,172.21.5.15,95.14486789703369,0,1,0.004706144332885742,"87_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=19.136,max_distance=12.472,nll_offset=0.24098,splitting_max_distance=16.738",0.2409830525553312,0,0,12.47220655296264,19.13599428566114,16.738160578433032,1,OptunaSearch
f666a_00097,0.924363807728558,0.9638820638820639,0.9575298999267757,-1.0,-1.0,-1.0,132.21005630493164,True,,,1,854eaa4cf4cc4181b6e4694ecb0d9b18,2022-08-28_02-12-58,1661620378,132.21005630493164,54756,thunders,172.21.5.15,132.21005630493164,0,1,0.004143714904785156,"97_gap_closing_max_distance=21.89,max_distance=5.3295,nll_offset=0.047631,splitting_max_distance=15.107",0.0476313985976198,0,0,5.329468481735249,21.89024356620452,15.10651403325784,1,RandomSearch
91273768,0.924274593064402,0.9626535626535626,0.9586493760704673,-1.0,-1.0,-1.0,149.58226919174194,True,,,1,85c25b4715f149a3bb85feed7701e3a4,2022-08-28_03-13-22,1661624002,149.58226919174194,93080,thunders,172.21.5.15,149.58226919174194,0,1,0.0048944950103759766,"81_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=16.164,max_distance=5.6068,nll_offset=0.28548,splitting_max_distance=18.443",0.2854766986415056,0,0,5.606806692842167,16.164238683987783,18.443294723601042,1,OptunaSearch
65e2b8f2,0.9242531169136674,0.9653562653562654,0.9559610705596107,-1.0,-1.0,-1.0,176.59546971321106,True,,,1,cb99f59207eb4abe8ff4005dc9448a2d,2022-08-28_03-12-34,1661623954,176.59546971321106,92280,thunders,172.21.5.15,176.59546971321106,0,1,0.0049512386322021484,"76_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=22.714,max_distance=5.1645,nll_offset=0.27429,splitting_max_distance=18.282",0.2742860931376855,0,0,5.1645422218901675,22.714428732242244,18.28197085711351,1,OptunaSearch
d1524b4e,0.9242317616701853,0.9680589680589681,0.9533026857004597,-1.0,-1.0,-1.0,148.31161332130432,True,,,1,2bf021c9a6714fb7a34cf363bec4c7df,2022-08-28_03-07-56,1661623676,148.31161332130432,89049,thunders,172.21.5.15,148.31161332130432,0,1,0.0045435428619384766,"58_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=25.592,max_distance=7.4529,nll_offset=0.40354,splitting_max_distance=23.826",0.4035385327929318,0,0,7.452866951190623,25.592465616716975,23.82566575198041,1,OptunaSearch
a82ca0fc,0.9242317616701853,0.9680589680589681,0.9533026857004597,-1.0,-1.0,-1.0,160.08771276474,True,,,1,6d7340deaa0c48fdbd16fcfa04fe2a63,2022-08-28_03-06-59,1661623619,160.08771276474,88165,thunders,172.21.5.15,160.08771276474,0,1,0.0047719478607177734,"56_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=25.387,max_distance=7.4303,nll_offset=0.39736,splitting_max_distance=23.396",0.3973557510999439,0,0,7.4303049760619615,25.386844536487644,23.3959991517095,1,OptunaSearch
d2ef2372,0.9241706161137441,0.9582309582309583,0.9629629629629629,-1.0,-1.0,-1.0,92.5650622844696,True,,,1,aa8c961012e8400ab33631181a865766,2022-08-28_03-14-13,1661624053,92.5650622844696,94243,thunders,172.21.5.15,92.5650622844696,0,1,0.0049822330474853516,"88_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=16.24,max_distance=12.483,nll_offset=0.23991,splitting_max_distance=16.501",0.2399059112825502,0,0,12.483424724279299,16.240489914003906,16.50133652962848,1,OptunaSearch
51fea36e,0.924068432153738,0.9687960687960688,0.952415458937198,-1.0,-1.0,-1.0,128.3512568473816,True,,,1,8ebd582348024a98a54a8dfaadb4b0aa,2022-08-28_03-11-12,1661623872,128.3512568473816,91638,thunders,172.21.5.15,128.3512568473816,0,1,0.004914760589599609,"74_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=22.203,max_distance=10.309,nll_offset=0.2663,splitting_max_distance=26.252",0.2662977513527841,0,0,10.308545161031308,22.203456530288197,26.252361792118332,1,OptunaSearch
4b3a38cc,0.924068432153738,0.9687960687960688,0.952415458937198,-1.0,-1.0,-1.0,127.07768225669861,True,,,1,33df06e982cf456bb9fb03c485e6d3f6,2022-08-28_03-10-59,1661623859,127.07768225669861,91431,thunders,172.21.5.15,127.07768225669861,0,1,0.004527091979980469,"70_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.641,max_distance=10.034,nll_offset=0.37739,splitting_max_distance=26.214",0.37739257319162434,0,0,10.034457973988815,17.641432742338704,26.213902344372237,1,OptunaSearch
f666a_00023,0.9239079379990606,0.9665847665847666,0.9543910722950024,-1.0,-1.0,-1.0,230.2322747707367,True,,,1,89e3faefb8e54e78b6b235229d8b9a7b,2022-08-28_01-37-56,1661618276,230.2322747707367,34833,thunders,172.21.5.15,230.2322747707367,0,1,0.004682064056396484,"23_gap_closing_max_distance=25.529,max_distance=4.2875,nll_offset=0.24008,splitting_max_distance=18.875",0.2400849224928089,0,0,4.287522865248595,25.528601324400313,18.874688052751296,1,RandomSearch
f666a_00061,0.9238697587256969,0.9690417690417691,0.9519671735457398,-1.0,-1.0,-1.0,140.3588433265686,True,,,1,f85f51a4cb7f4efaa0e6230de6deb8ff,2022-08-28_01-55-08,1661619308,140.3588433265686,45096,thunders,172.21.5.15,140.3588433265686,0,1,0.0050961971282958984,"61_gap_closing_max_distance=21.454,max_distance=10.609,nll_offset=0.34199,splitting_max_distance=28.169",0.34199375088404144,0,0,10.609465268893914,21.453842847163852,28.16938305843345,1,RandomSearch
a647f7e6,0.9237983587338804,0.9680589680589681,0.9528415961305925,-1.0,-1.0,-1.0,135.42612409591675,True,,,1,f652d049826a4b838cf45bbb9ccc4fc0,2022-08-28_03-06-31,1661623591,135.42612409591675,88061,thunders,172.21.5.15,135.42612409591675,0,1,0.004494190216064453,"54_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=14.823,max_distance=7.5732,nll_offset=0.40344,splitting_max_distance=24.378",0.4034366528742161,0,0,7.573181748427129,14.82318039348985,24.37763143415664,1,OptunaSearch
c9198398,0.9237983587338804,0.9680589680589681,0.9528415961305925,-1.0,-1.0,-1.0,136.90078711509705,True,,,1,fbcdd1a4541b420fb3de0fcf56364c88,2022-08-28_03-07-31,1661623651,136.90078711509705,88891,thunders,172.21.5.15,136.90078711509705,0,1,0.004294872283935547,"57_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=14.581,max_distance=7.4594,nll_offset=0.39901,splitting_max_distance=24.434",0.39901331313840727,0,0,7.459401240554929,14.58052633114043,24.434155769668088,1,OptunaSearch
f666a_00062,0.9237647058823529,0.9646191646191646,0.9561617145640526,-1.0,-1.0,-1.0,163.69959950447083,True,,,1,c29810105d5d423893d59fd381178247,2022-08-28_01-56-54,1661619414,163.69959950447083,45814,thunders,172.21.5.15,163.69959950447083,0,1,0.0050313472747802734,"62_gap_closing_max_distance=23.132,max_distance=5.25,nll_offset=0.39602,splitting_max_distance=15.722",0.3960231993683871,0,0,5.2500344562311305,23.13184001124328,15.721525468263328,1,RandomSearch
79201d80,0.9237647058823529,0.9646191646191646,0.9561617145640526,-1.0,-1.0,-1.0,186.4277307987213,True,,,1,509f4df2b159480390a1229936b28158,2022-08-28_02-58-57,1661623137,186.4277307987213,83140,thunders,172.21.5.15,186.4277307987213,0,1,0.00492095947265625,"31_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=22.261,max_distance=4.1829,nll_offset=0.49501,splitting_max_distance=15.575",0.4950085425397229,0,0,4.18288095992113,22.26091129176141,15.575419967886216,1,OptunaSearch
27c6ef02,0.9236804564907275,0.9545454545454546,0.9661775677692116,-1.0,-1.0,-1.0,98.1102147102356,True,,,1,759c06590f3f42db87097fefec4bef45,2022-08-28_03-09-31,1661623771,98.1102147102356,90846,thunders,172.21.5.15,98.1102147102356,0,1,0.004300832748413086,"67_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=17.614,max_distance=10.243,nll_offset=0.37586,splitting_max_distance=14.846",0.3758566166608713,0,0,10.242592958390212,17.61377430011284,14.84630064529033,1,OptunaSearch
6cff9600,0.9233301975540922,0.9646191646191646,0.9556962025316456,-1.0,-1.0,-1.0,146.1026484966278,True,,,1,2dc4d244ecda46daa5933e7660c585e2,2022-08-28_03-12-15,1661623935,146.1026484966278,92433,thunders,172.21.5.15,146.1026484966278,0,1,0.004450559616088867,"78_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=21.833,max_distance=5.7536,nll_offset=0.26887,splitting_max_distance=18.238",0.2688702190265692,0,0,5.75362429442602,21.83256180105838,18.238386142249574,1,OptunaSearch
6bf3aa94,0.9233301975540922,0.9646191646191646,0.9556962025316456,-1.0,-1.0,-1.0,147.5132884979248,True,,,1,b09684cc588a4d4ab1c44b4cb5645ef0,2022-08-28_03-12-15,1661623935,147.5132884979248,92362,thunders,172.21.5.15,147.5132884979248,0,1,0.0050776004791259766,"77_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=22.169,max_distance=5.7448,nll_offset=0.281,splitting_max_distance=18.29",0.28099948596702884,0,0,5.744767966850938,22.168899654392757,18.2896136105431,1,OptunaSearch
