trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/nll_offset,config/drift_x,config/drift_y,config/max_distance,config/gap_closing_max_distance,config/splitting_max_distance,config/gap_closing,search_name
2562b97a,0.9235280319024162,0.9673218673218673,0.9532687651331719,-1.0,-1.0,-1.0,106.71518206596375,True,,,1,58e6f00fff9a4f48a235c7d3150b0ca5,2022-09-01_15-15-04,1662012904,106.71518206596375,30054,bwmpc0729,10.3.7.29,106.71518206596375,0,1,0.003232240676879883,"51_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=37.3944,max_distance=8.6058,nll_offset=0.0156,splitting_max_distance=20.6841",0.015572688029925785,0,0,8.605753441229458,37.39439030272209,20.68405326883815,1,OptunaSearch
2c8f6ef0,0.9233294255568582,0.9675675675675676,0.9528187757077183,-1.0,-1.0,-1.0,132.7760260105133,True,,,1,a46031e07fc94f81a616a1884e4da72a,2022-09-01_15-15-41,1662012941,132.7760260105133,30194,bwmpc0729,10.3.7.29,132.7760260105133,0,1,0.00366973876953125,"54_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=36.9979,max_distance=6.9145,nll_offset=0.3679,splitting_max_distance=21.0453",0.3679242132979442,0,0,6.914549035633665,36.99785311941052,21.045299350741452,1,OptunaSearch
0ff08e40,0.9232033818694223,0.9658476658476658,0.9543578538480214,-1.0,-1.0,-1.0,141.64262223243713,True,,,1,fd77c34730914abaab09d772f77ce78e,2022-09-01_15-22-13,1662013333,141.64262223243713,32177,bwmpc0729,10.3.7.29,141.64262223243713,0,1,0.003305673599243164,"85_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=21.4310,max_distance=5.8023,nll_offset=0.2913,splitting_max_distance=22.7422",0.2912619793051288,0,0,5.802343187937019,21.43096101912406,22.742223633211964,1,OptunaSearch
a1329_00043,0.923167018037011,0.9683046683046683,0.9519323671497585,-1.0,-1.0,-1.0,110.7950587272644,True,,,1,5603d4e1e28747c9a306d680db9a46a5,2022-09-01_14-06-00,1662008760,110.7950587272644,16087,bwmpc0729,10.3.7.29,110.7950587272644,0,1,0.0036008358001708984,"43_gap_closing_max_distance=37.5768,max_distance=9.7272,nll_offset=0.3679,splitting_max_distance=24.7326",0.3679463704350489,0,0,9.727158676008116,37.576849966079095,24.732590993924255,1,RandomSearch
a1329_00094,0.9229868913857678,0.9687960687960688,0.9512665862484921,-1.0,-1.0,-1.0,135.26637768745422,True,,,1,5a5fcec682464363a20a281343d0afc9,2022-09-01_14-27-08,1662010028,135.26637768745422,19860,bwmpc0729,10.3.7.29,135.26637768745422,0,1,0.0037107467651367188,"94_gap_closing_max_distance=25.6153,max_distance=10.0561,nll_offset=0.1950,splitting_max_distance=39.0139",0.1950224950263023,0,0,10.056106020802332,25.615293155806253,39.013853757904954,1,RandomSearch
144da0e6,0.9228604923798359,0.9670761670761671,0.9527959331880901,-1.0,-1.0,-1.0,107.22730898857117,True,,,1,3841fc2e5ab9423eb86fcff473d56198,2022-09-01_15-14-27,1662012867,107.22730898857117,28840,bwmpc0729,10.3.7.29,107.22730898857117,0,1,0.0035860538482666016,"48_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=37.3024,max_distance=8.9818,nll_offset=0.3902,splitting_max_distance=21.1274",0.3902122795709204,0,0,8.981790040635849,37.30243104724544,21.12742690475595,1,OptunaSearch
a1329_00055,0.9228604923798359,0.9670761670761671,0.9527959331880901,-1.0,-1.0,-1.0,171.66214442253113,True,,,1,9666ee8ac8934ce6bf535c1868b9cc15,2022-09-01_14-12-35,1662009155,171.66214442253113,16973,bwmpc0729,10.3.7.29,171.66214442253113,0,1,0.003686666488647461,"55_gap_closing_max_distance=28.3543,max_distance=5.2403,nll_offset=0.1308,splitting_max_distance=20.9413",0.13079144945589666,0,0,5.240337848975709,28.35432072422944,20.941286916343927,1,RandomSearch
1b2dbf68,0.9228604923798359,0.9670761670761671,0.9527959331880901,-1.0,-1.0,-1.0,108.9916934967041,True,,,1,bf27fa40b1cf4315a46966bd5ab6712b,2022-09-01_15-14-50,1662012890,108.9916934967041,29971,bwmpc0729,10.3.7.29,108.9916934967041,0,1,0.0033996105194091797,"50_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=37.3815,max_distance=8.8461,nll_offset=0.3824,splitting_max_distance=21.5671",0.3823679888406261,0,0,8.846094749803594,37.381458096528974,21.567106147914917,1,OptunaSearch
a1329_00086,0.9225368593494032,0.9685503685503686,0.9510253317249698,-1.0,-1.0,-1.0,135.1639416217804,True,,,1,c32402dca5eb4951a50b2ba67afef5c5,2022-09-01_14-23-40,1662009820,135.1639416217804,19229,bwmpc0729,10.3.7.29,135.1639416217804,0,1,0.0036056041717529297,"86_gap_closing_max_distance=35.9399,max_distance=8.5816,nll_offset=0.3292,splitting_max_distance=35.2646",0.3292208243030398,0,0,8.581584647801058,35.939874468249954,35.264625122510736,1,RandomSearch
51f6458c,0.9225187265917603,0.9683046683046683,0.9512430605841178,-1.0,-1.0,-1.0,124.5031476020813,True,,,1,85fee6f7abb240a8a18af2ea9de2ea73,2022-09-01_15-23-45,1662013425,124.5031476020813,32781,bwmpc0729,10.3.7.29,124.5031476020813,0,1,0.003287076950073242,"95_drift_x=0,drift_y=0,gap_closing=1,gap_closing_max_distance=19.8310,max_distance=7.9687,nll_offset=0.2597,splitting_max_distance=29.3858",0.2596529695686714,0,0,7.968709864632548,19.83101132796718,29.385806064505218,1,OptunaSearch
