trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/drift_x,config/drift_y,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
bc41ba42,0.04544232320516268,0.9548022598870056,0.04554028563729453,-1.0,-1.0,-1.0,14.275691509246826,True,,,1,003a8c2582f14bd3841e39576ae96ede,2022-11-10_20-06-50,1668078410,14.275691509246826,25298,thunders,172.21.5.15,14.275691509246826,0,1,0.0033855438232421875,"95_drift_x=-19.6055,drift_y=-3.0748,gap_closing=0,gap_closing_max_distance=43.8273,max_distance=41.3082,splitting_max_distance=44.3597",-19.605498039846687,-3.0747876989469494,41.308199984997714,44.35972940436186,43.827321635362956,0,OptunaSearch
16b9ebe8,0.04574986464537087,0.9548022598870056,0.04584915897992404,-1.0,-1.0,-1.0,14.252276420593262,True,,,1,f0a7f27bd2544f789f924065b2afe9d4,2022-11-10_20-09-22,1668078562,14.252276420593262,28321,thunders,172.21.5.15,14.252276420593262,0,1,0.0032808780670166016,"73_drift_x=-19.7426,drift_y=-2.2876,gap_closing=1,gap_closing_max_distance=22.4437,max_distance=48.4501,splitting_max_distance=37.4814",-19.742626266775826,-2.28756782176277,48.45005557538038,37.48139682272054,22.443706615181906,1,OptunaSearch
1665bd3e,0.045824295010845985,0.9548022598870056,0.04592391304347826,-1.0,-1.0,-1.0,14.55544137954712,True,,,1,4f7d30e68e2d49a6970dde58f91ff5bd,2022-11-10_20-09-21,1668078561,14.55544137954712,28313,thunders,172.21.5.15,14.55544137954712,0,1,0.0034186840057373047,"72_drift_x=-19.8268,drift_y=-2.5416,gap_closing=1,gap_closing_max_distance=22.2522,max_distance=48.8190,splitting_max_distance=36.0475",-19.826765338005455,-2.5416202366878746,48.81904482649222,36.04752471079794,22.252243657947552,1,OptunaSearch
91a470ae,0.046065259117082535,0.9491525423728814,0.04617921935129192,-1.0,-1.0,-1.0,14.516135215759277,True,,,1,9a7017e4a3f74cbd92017b07c1eafc4a,2022-11-10_20-05-39,1668078339,14.516135215759277,23762,thunders,172.21.5.15,14.516135215759277,0,1,0.004540920257568359,"52_drift_x=-24.4368,drift_y=-1.6768,gap_closing=0,gap_closing_max_distance=31.1130,max_distance=46.4174,splitting_max_distance=32.6226",-24.436801909581888,-1.6767796241896231,46.41738862087167,32.622579374772414,31.112972241409736,0,OptunaSearch
fa0cd960,0.045307443365695796,0.9491525423728814,0.0454176804541768,-1.0,-1.0,-1.0,14.505045652389526,True,,,1,8bf30b5a7d98462295647d441e7d6b5c,2022-11-10_20-08-34,1668078514,14.505045652389526,27157,thunders,172.21.5.15,14.505045652389526,0,1,0.0032358169555664062,"47_drift_x=-19.7113,drift_y=-4.5296,gap_closing=1,gap_closing_max_distance=24.5368,max_distance=45.7929,splitting_max_distance=41.2119",-19.711275805847,-4.529566027463254,45.79292810590625,41.211856694381616,24.536783666276545,1,OptunaSearch
0f33bffc,0.04557786218122626,0.9491525423728814,0.04568942072341583,-1.0,-1.0,-1.0,14.48926854133606,True,,,1,7fe7a1a71345416ab9060c8cc6d4160a,2022-11-10_20-09-09,1668078549,14.48926854133606,27949,thunders,172.21.5.15,14.48926854133606,0,1,0.0030786991119384766,"69_drift_x=-21.9125,drift_y=-2.2593,gap_closing=1,gap_closing_max_distance=19.6572,max_distance=46.0233,splitting_max_distance=37.1126",-21.912540885303695,-2.2593041271865735,46.0232599804804,37.112579797282855,19.657206054782996,1,OptunaSearch
0efd6d3a,0.04567699836867863,0.9491525423728814,0.04578904333605887,-1.0,-1.0,-1.0,14.638687372207642,True,,,1,fc3c2d5beb38467abec333908a0ce60a,2022-11-10_20-09-09,1668078549,14.638687372207642,27918,thunders,172.21.5.15,14.638687372207642,0,1,0.003254413604736328,"68_drift_x=-22.3041,drift_y=-1.5078,gap_closing=1,gap_closing_max_distance=20.0118,max_distance=46.0594,splitting_max_distance=36.4489",-22.304130995000545,-1.5077881366387063,46.0593501294736,36.44885704087967,20.01176324804196,1,OptunaSearch
0cc9200e,0.0454176804541768,0.9491525423728814,0.04552845528455285,-1.0,-1.0,-1.0,14.24688982963562,True,,,1,0b68a88c00fc4ce7bfddf9ae5285f8d2,2022-11-10_20-09-05,1668078545,14.24688982963562,27750,thunders,172.21.5.15,14.24688982963562,0,1,0.0032622814178466797,"64_drift_x=-19.8167,drift_y=-3.4147,gap_closing=1,gap_closing_max_distance=19.5209,max_distance=46.0765,splitting_max_distance=39.3189",-19.816674036951905,-3.414742929921547,46.07649024449911,39.31894773303261,19.52088739046506,1,OptunaSearch
04de4ee6,0.04566458276705627,0.9491525423728814,0.04577656675749319,-1.0,-1.0,-1.0,14.504065752029419,True,,,1,1fe99311cb314a10bf89f95d4fa63883,2022-11-10_20-08-52,1668078532,14.504065752029419,27517,thunders,172.21.5.15,14.504065752029419,0,1,0.0032765865325927734,"59_drift_x=-18.8951,drift_y=-3.6714,gap_closing=1,gap_closing_max_distance=25.0352,max_distance=51.2149,splitting_max_distance=33.2729",-18.895123016786698,-3.671416539871532,51.21491853284889,33.2728608861883,25.03520350773168,1,OptunaSearch
fa055b5e,0.045393136990002705,0.9491525423728814,0.04550379198266522,-1.0,-1.0,-1.0,14.360656261444092,True,,,1,91f656aa4b1f488fa3b0f075e55eae62,2022-11-10_20-08-33,1668078513,14.360656261444092,27154,thunders,172.21.5.15,14.360656261444092,0,1,0.0031092166900634766,"46_drift_x=-19.0067,drift_y=-4.8702,gap_closing=1,gap_closing_max_distance=24.4162,max_distance=50.1286,splitting_max_distance=38.9936",-19.006724429050866,-4.8702090574976715,50.12863252779029,38.99364422164815,24.416247787115488,1,OptunaSearch
