trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
2a94b_00099,0.048900905136946046,0.9928400954653938,0.04891815616180621,-1.0,-1.0,-1.0,22.05665349960327,True,,,1,c6a78a210fb84abf8dfdbcb883474382,2022-11-10_15-21-11,1668061271,22.05665349960327,92832,thunders,172.21.5.15,22.05665349960327,0,1,0.0035996437072753906,"99_gap_closing_max_distance=33.9510,max_distance=20.9451,splitting_max_distance=30.7891",20.945141681528174,30.78911632610084,33.950983040468074,0,RandomSearch
5d9fce28,0.048751904371264504,0.9928400954653938,0.04876905041031653,-1.0,-1.0,-1.0,22.87603235244751,True,,,1,3c07958103a3468d871095484455724d,2022-11-10_15-32-19,1668061939,22.87603235244751,101633,thunders,172.21.5.15,22.87603235244751,0,1,0.0033419132232666016,"29_gap_closing=1,gap_closing_max_distance=11.1561,max_distance=23.0831,splitting_max_distance=37.4002",23.083132965848026,37.40021933379989,11.156060681687203,1,OptunaSearch
7446ab92,0.048803378695448145,0.9928400954653938,0.04882056096702265,-1.0,-1.0,-1.0,23.23663878440857,True,,,1,74050bf02b45490dbfccee337dd9d8f4,2022-11-10_15-32-57,1668061977,23.23663878440857,102121,thunders,172.21.5.15,23.23663878440857,0,1,0.0034754276275634766,"42_gap_closing=1,gap_closing_max_distance=31.8173,max_distance=21.9621,splitting_max_distance=35.2023",21.962072044448675,35.20228870792339,31.817253873645807,1,OptunaSearch
73258238,0.048774768437096966,0.9928400954653938,0.04879193056532958,-1.0,-1.0,-1.0,22.8680260181427,True,,,1,1dc0a71d0d484a7181aec0a8948efc8d,2022-11-10_15-32-55,1668061975,22.8680260181427,102087,thunders,172.21.5.15,22.8680260181427,0,1,0.003573894500732422,"41_gap_closing=1,gap_closing_max_distance=32.4626,max_distance=21.4195,splitting_max_distance=35.8075",21.41946466627731,35.80746036359593,32.46256648330395,1,OptunaSearch
6cfe156e,0.04878620851413158,0.9928400954653938,0.048803378695448145,-1.0,-1.0,-1.0,21.831490516662598,True,,,1,4867bf4c809d4d279fc0243e74c4557b,2022-11-10_15-32-44,1668061964,21.831490516662598,101974,thunders,172.21.5.15,21.831490516662598,0,1,0.0036580562591552734,"39_gap_closing=1,gap_closing_max_distance=29.4408,max_distance=21.5624,splitting_max_distance=35.6564",21.562413972887082,35.65642520474578,29.440757660309593,1,OptunaSearch
6c9ca252,0.04883775534162949,0.9928400954653938,0.04885496183206107,-1.0,-1.0,-1.0,22.716442584991455,True,,,1,5541bc65b01f45b7ad3d1ab4d7c4e8cf,2022-11-10_15-32-44,1668061964,22.716442584991455,101969,thunders,172.21.5.15,22.716442584991455,0,1,0.004010915756225586,"38_gap_closing=1,gap_closing_max_distance=29.8075,max_distance=22.7441,splitting_max_distance=33.8926",22.744106643107834,33.89256365440113,29.807502198716335,1,OptunaSearch
6a036db4,0.048809104775313854,0.9928400954653938,0.048826291079812206,-1.0,-1.0,-1.0,22.11735463142395,True,,,1,a5c493d3140e473c9eb6c9af1fb2beb2,2022-11-10_15-32-39,1668061959,22.11735463142395,101927,thunders,172.21.5.15,22.11735463142395,0,1,0.003426790237426758,"37_gap_closing=1,gap_closing_max_distance=33.2199,max_distance=22.0597,splitting_max_distance=34.7169",22.059669329339098,34.71691884519535,33.219874277570945,1,OptunaSearch
683dfa4e,0.04879765395894428,0.9928400954653938,0.048814832199014314,-1.0,-1.0,-1.0,22.93998146057129,True,,,1,7dc137500a344122bb7d33e172f34a00,2022-11-10_15-32-37,1668061957,22.93998146057129,101888,thunders,172.21.5.15,22.93998146057129,0,1,0.0033729076385498047,"36_gap_closing=1,gap_closing_max_distance=28.9634,max_distance=21.0120,splitting_max_distance=35.6007",21.01195336810638,35.6006833050301,28.963391562587816,1,OptunaSearch
5f8dc4f6,0.04879765395894428,0.9928400954653938,0.048814832199014314,-1.0,-1.0,-1.0,23.498595476150513,True,,,1,aeb35f2635f54bb69cfce20dc1d346a7,2022-11-10_15-32-22,1668061942,23.498595476150513,101695,thunders,172.21.5.15,23.498595476150513,0,1,0.00403285026550293,"30_gap_closing=1,gap_closing_max_distance=35.2910,max_distance=22.3113,splitting_max_distance=35.4568",22.3113347763553,35.456811731168095,35.291002961344404,1,OptunaSearch
df9b3_00041,0.04888941121165825,0.9928400954653938,0.048906654126498944,-1.0,-1.0,-1.0,22.806141138076782,True,,,1,2014d511d055498f9168d2ce76f66034,2022-11-10_15-23-25,1668061405,22.806141138076782,94482,thunders,172.21.5.15,22.806141138076782,0,1,0.003504037857055664,"41_gap_closing_max_distance=35.0914,max_distance=22.0723,splitting_max_distance=30.9605",22.072260749746683,30.96054191149446,35.09142411161275,1,RandomSearch
