trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
8db51_00050,0.049868053399565355,1.0,0.049868053399565355,-1.0,-1.0,-1.0,49.26725506782532,True,,,1,0917ac96c7c74007aeab5fbf8a67de8f,2022-09-06_10-30-16,1662427816,49.26725506782532,59016,bwmpc0619,10.3.6.19,49.26725506782532,0,1,0.002802133560180664,"50_gap_closing_max_distance=21.8976,max_distance=11.8776,splitting_max_distance=25.7954",11.87758280639788,25.795386927869647,21.897605487538755,0,RandomSearch
3dbfeb00,0.04989128746699798,1.0,0.04989128746699798,-1.0,-1.0,-1.0,48.02941823005676,True,,,1,600dfae95ada4047ab8dd3489d4e0aa6,2022-09-06_10-58-17,1662429497,48.02941823005676,73432,bwmpc0619,10.3.6.19,48.02941823005676,0,1,0.0035343170166015625,"94_gap_closing=0,gap_closing_max_distance=10.8255,max_distance=17.3432,splitting_max_distance=23.6100",17.343170675466155,23.610014802929424,10.825547355789327,0,OptunaSearch
b7e1b766,0.049877731630633075,1.0,0.049877731630633075,-1.0,-1.0,-1.0,50.51612377166748,True,,,1,41aea2bb7dd04ee4a66bd5d19838d441,2022-09-06_10-54-35,1662429275,50.51612377166748,71278,bwmpc0619,10.3.6.19,50.51612377166748,0,1,0.003084897994995117,"59_gap_closing=0,gap_closing_max_distance=12.7650,max_distance=19.7698,splitting_max_distance=24.4046",19.76978213268729,24.404621484185668,12.765002675124828,0,OptunaSearch
54109162,0.04986418315871168,1.0,0.04986418315871168,-1.0,-1.0,-1.0,49.93351936340332,True,,,1,665d821039e5404aa405835a8d2452eb,2022-09-06_10-51-38,1662429098,49.93351936340332,69082,bwmpc0619,10.3.6.19,49.93351936340332,0,1,0.0024704933166503906,"30_gap_closing=0,gap_closing_max_distance=3.8194,max_distance=17.3077,splitting_max_distance=25.7601",17.307740264717957,25.76010067693008,3.819379574656031,0,OptunaSearch
547b4c32,0.04989322461657931,1.0,0.04989322461657931,-1.0,-1.0,-1.0,52.655433654785156,True,,,1,a78910dadbba45b09e8f56dd1b652c45,2022-09-06_10-51-51,1662429111,52.655433654785156,69654,bwmpc0619,10.3.6.19,52.655433654785156,0,1,0.0028367042541503906,"31_gap_closing=0,gap_closing_max_distance=9.7060,max_distance=9.5201,splitting_max_distance=25.5619",9.520066602399902,25.56185519396107,9.706011192688035,0,OptunaSearch
4df77c46,0.04989322461657931,1.0,0.04989322461657931,-1.0,-1.0,-1.0,49.171109437942505,True,,,1,b5ee8cc7a7e14bf599b22f1cd73ae649,2022-09-06_10-51-36,1662429096,49.171109437942505,69512,bwmpc0619,10.3.6.19,49.171109437942505,0,1,0.002776622772216797,"28_gap_closing=0,gap_closing_max_distance=10.7097,max_distance=9.8365,splitting_max_distance=25.0573",9.836475969085743,25.057270878189627,10.709673616532777,0,OptunaSearch
1971c94a,0.04991260438920179,1.0,0.04991260438920179,-1.0,-1.0,-1.0,48.944806814193726,True,,,1,f25334d609c24a60a131350a24923ba9,2022-09-06_10-50-09,1662429009,48.944806814193726,68719,bwmpc0619,10.3.6.19,48.944806814193726,0,1,0.0028998851776123047,"14_gap_closing=0,gap_closing_max_distance=14.5661,max_distance=24.9042,splitting_max_distance=22.0356",24.90420272577446,22.03564356900502,14.56612679768488,0,OptunaSearch
ef6b1796,0.04990678887680597,1.0,0.04990678887680597,-1.0,-1.0,-1.0,50.04417657852173,True,,,1,4c88cf22abd245e5adba393f43d880f8,2022-09-06_10-48-57,1662428937,50.04417657852173,68253,bwmpc0619,10.3.6.19,50.04417657852173,0,1,0.0027964115142822266,"3_gap_closing=0,gap_closing_max_distance=11.3770,max_distance=11.6186,splitting_max_distance=22.7980",11.61859882951494,22.79802467651381,11.376969101467928,0,OptunaSearch
4ebb7e38,0.04989128746699798,1.0,0.04989128746699798,-1.0,-1.0,-1.0,46.910968542099,True,,,1,2a23af3473e946deab50c78366686fdb,2022-09-06_10-58-45,1662429525,46.910968542099,73779,bwmpc0619,10.3.6.19,46.910968542099,0,1,0.0027341842651367188,"99_gap_closing=0,gap_closing_max_distance=10.7832,max_distance=17.4373,splitting_max_distance=23.5101",17.437299380728128,23.510121796324615,10.783216286327377,0,OptunaSearch
49432f6e,0.04989128746699798,1.0,0.04989128746699798,-1.0,-1.0,-1.0,50.08408164978027,True,,,1,14326a70a7214ca8997dba28bccf01e8,2022-09-06_10-58-29,1662429509,50.08408164978027,73008,bwmpc0619,10.3.6.19,50.08408164978027,0,1,0.002618074417114258,"97_gap_closing=0,gap_closing_max_distance=4.3901,max_distance=16.8734,splitting_max_distance=23.3631",16.873382748052002,23.363135852291958,4.390079225479994,0,OptunaSearch
