trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
f0d7d062,0.03217299578059072,0.6892655367231638,0.032646507894032645,-1.0,-1.0,-1.0,10.987864971160889,True,,,1,92284dd68a934593829c2d19c5ac9684,2022-11-10_16-26-20,1668065180,10.987864971160889,162079,thunders,172.21.5.15,10.987864971160889,0,1,0.0033299922943115234,"28_gap_closing=0,gap_closing_max_distance=41.9300,max_distance=47.0542,splitting_max_distance=66.8265",47.054235105314945,66.82652894981992,41.9300352882893,0,OptunaSearch
725ebf2e,0.03218997361477573,0.6892655367231638,0.03266398929049531,-1.0,-1.0,-1.0,10.65192461013794,True,,,1,cf14e5becc134a27b0f80254ad02d4ea,2022-11-10_16-29-57,1668065397,10.65192461013794,167191,thunders,172.21.5.15,10.65192461013794,0,1,0.0031762123107910156,"77_gap_closing=1,gap_closing_max_distance=64.2323,max_distance=46.8341,splitting_max_distance=59.7177",46.834063033926334,59.7177384749966,64.23229047607413,1,OptunaSearch
728054d6,0.03218997361477573,0.6892655367231638,0.03266398929049531,-1.0,-1.0,-1.0,10.208420515060425,True,,,1,c942210b13f044dab62459b0e9fce844,2022-11-10_16-29-57,1668065397,10.208420515060425,167201,thunders,172.21.5.15,10.208420515060425,0,1,0.0033445358276367188,"79_gap_closing=1,gap_closing_max_distance=65.2288,max_distance=46.7999,splitting_max_distance=60.1934",46.7998735123683,60.19338915520885,65.22884676996918,1,OptunaSearch
6a810c08,0.03218997361477573,0.6892655367231638,0.03266398929049531,-1.0,-1.0,-1.0,10.16779637336731,True,,,1,e7666150c86c4d54902a2e516f0fd518,2022-11-10_16-29-44,1668065384,10.16779637336731,166871,thunders,172.21.5.15,10.16779637336731,0,1,0.004122257232666016,"69_gap_closing=1,gap_closing_max_distance=64.5043,max_distance=46.8343,splitting_max_distance=59.3183",46.83430431860045,59.31831905575859,64.50429590394883,1,OptunaSearch
6a55b6c0,0.03217299578059072,0.6892655367231638,0.032646507894032645,-1.0,-1.0,-1.0,10.70449161529541,True,,,1,5daea1b0784d4355a899c40b36d8e158,2022-11-10_16-29-44,1668065384,10.70449161529541,166860,thunders,172.21.5.15,10.70449161529541,0,1,0.0034880638122558594,"67_gap_closing=1,gap_closing_max_distance=54.8398,max_distance=46.3835,splitting_max_distance=68.4186",46.38352610763484,68.41855612081021,54.83981427827244,1,OptunaSearch
46c713ac,0.03218997361477573,0.6892655367231638,0.03266398929049531,-1.0,-1.0,-1.0,10.902143716812134,True,,,1,0f9fc98bf870410f844f3b57d842956d,2022-11-10_16-28-44,1668065324,10.902143716812134,165419,thunders,172.21.5.15,10.902143716812134,0,1,0.0032296180725097656,"22_gap_closing=1,gap_closing_max_distance=68.5972,max_distance=51.0015,splitting_max_distance=58.9951",51.00149098921938,58.9950834520842,68.59717858042876,1,OptunaSearch
5f51554a,0.03217299578059072,0.6892655367231638,0.032646507894032645,-1.0,-1.0,-1.0,10.618879556655884,True,,,1,ce69cb9e530243a5893c8c4ce1e37df4,2022-11-10_16-29-25,1668065365,10.618879556655884,166376,thunders,172.21.5.15,10.618879556655884,0,1,0.0036551952362060547,"53_gap_closing=1,gap_closing_max_distance=57.9542,max_distance=51.0157,splitting_max_distance=65.0958",51.01572698550736,65.09579728359536,57.95421205734586,1,OptunaSearch
787f685e,0.03218997361477573,0.6892655367231638,0.03266398929049531,-1.0,-1.0,-1.0,10.453860759735107,True,,,1,e2c8e04aa42d43389d8e5dd855a84bad,2022-11-10_16-30-07,1668065407,10.453860759735107,167436,thunders,172.21.5.15,10.453860759735107,0,1,0.0035059452056884766,"85_gap_closing=1,gap_closing_max_distance=45.8771,max_distance=47.2402,splitting_max_distance=57.0125",47.240165165822404,57.012538515914265,45.877118475209805,1,OptunaSearch
7a58104a,0.03218997361477573,0.6892655367231638,0.03266398929049531,-1.0,-1.0,-1.0,10.640873193740845,True,,,1,46c7aa443f8b437da9312d44591fc577,2022-11-10_16-30-11,1668065411,10.640873193740845,167535,thunders,172.21.5.15,10.640873193740845,0,1,0.003381967544555664,"86_gap_closing=1,gap_closing_max_distance=66.8927,max_distance=47.5057,splitting_max_distance=55.9986",47.50570111171811,55.99856760045322,66.89273110367556,1,OptunaSearch
6f9ad7a0,0.03218997361477573,0.6892655367231638,0.03266398929049531,-1.0,-1.0,-1.0,10.642763137817383,True,,,1,3a2de47f5fc342409749df369e0b45b7,2022-11-10_16-29-53,1668065393,10.642763137817383,167031,thunders,172.21.5.15,10.642763137817383,0,1,0.003738880157470703,"72_gap_closing=1,gap_closing_max_distance=50.7456,max_distance=46.3891,splitting_max_distance=59.7727",46.38905410877557,59.77265913320593,50.74555922676356,1,OptunaSearch
