trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
70bfc_00048,0.027850761954808196,0.5988700564971752,0.028380187416331994,-1.0,-1.0,-1.0,8.765346765518188,True,,,1,bdd5f85abcc748c3b8408d5024714814,2022-09-06_10-25-40,1662427540,8.765346765518188,143401,bwmpc0650,10.3.6.50,8.765346765518188,0,1,0.006074190139770508,"48_gap_closing_max_distance=32.3216,max_distance=50.9035,splitting_max_distance=57.7995",50.90351848167978,57.79954237544145,32.32161349197314,0,RandomSearch
266a313e,0.027850761954808196,0.5988700564971752,0.028380187416331994,-1.0,-1.0,-1.0,8.699350118637085,True,,,1,6366b9a46c05481d81a14e009d4d1211,2022-09-06_10-35-20,1662428120,8.699350118637085,152687,bwmpc0650,10.3.6.50,8.699350118637085,0,1,0.0036978721618652344,"45_gap_closing=0,gap_closing_max_distance=36.3895,max_distance=39.5714,splitting_max_distance=54.1088",39.571409480739796,54.1088148979679,36.38947430159449,0,OptunaSearch
68bb159e,0.027909426013691417,0.5988700564971752,0.028441105446740004,-1.0,-1.0,-1.0,8.368534088134766,True,,,1,1d12488a536944e98ffd469e1b464274,2022-09-06_10-37-11,1662428231,8.368534088134766,153724,bwmpc0650,10.3.6.50,8.368534088134766,0,1,0.0036306381225585938,"98_gap_closing=0,gap_closing_max_distance=28.1449,max_distance=38.6951,splitting_max_distance=46.2386",38.695087104226566,46.23860380216291,28.144897792175808,0,OptunaSearch
68b17714,0.027909426013691417,0.5988700564971752,0.028441105446740004,-1.0,-1.0,-1.0,9.208288431167603,True,,,1,9634b969a67140dd9d50979af71ce34f,2022-09-06_10-37-12,1662428232,9.208288431167603,154471,bwmpc0650,10.3.6.50,9.208288431167603,0,1,0.0038814544677734375,"97_gap_closing=0,gap_closing_max_distance=25.8849,max_distance=38.5067,splitting_max_distance=46.2340",38.50666472710634,46.23397400066493,25.88491082636954,0,OptunaSearch
3f8c3c70,0.02786540483701367,0.5988700564971752,0.028395392445754085,-1.0,-1.0,-1.0,8.605560064315796,True,,,1,71c7388d60234a73aca55a29c4e5d724,2022-09-06_10-36-02,1662428162,8.605560064315796,152717,bwmpc0650,10.3.6.50,8.605560064315796,0,1,0.002138376235961914,"59_gap_closing=0,gap_closing_max_distance=43.4634,max_distance=38.9501,splitting_max_distance=50.2073",38.9501115546664,50.2073401184424,43.46335075302557,0,OptunaSearch
3fa6d968,0.027850761954808196,0.5988700564971752,0.028380187416331994,-1.0,-1.0,-1.0,8.217368602752686,True,,,1,c9dc0461767f4945a4f2621a626713a4,2022-09-06_10-36-02,1662428162,8.217368602752686,151917,bwmpc0650,10.3.6.50,8.217368602752686,0,1,0.0021660327911376953,"63_gap_closing=0,gap_closing_max_distance=30.1295,max_distance=38.5462,splitting_max_distance=56.4655",38.546217650257276,56.46553349864046,30.1294886198908,0,OptunaSearch
1c12aa04,0.027850761954808196,0.5988700564971752,0.028380187416331994,-1.0,-1.0,-1.0,8.556639194488525,True,,,1,71c7388d60234a73aca55a29c4e5d724,2022-09-06_10-35-03,1662428103,8.556639194488525,152717,bwmpc0650,10.3.6.50,8.556639194488525,0,1,0.002138376235961914,"34_gap_closing=0,gap_closing_max_distance=38.9809,max_distance=51.1386,splitting_max_distance=60.4913",51.1386083260782,60.491275415286104,38.98086735465029,0,OptunaSearch
5c806540,0.027909426013691417,0.5988700564971752,0.028441105446740004,-1.0,-1.0,-1.0,8.44843578338623,True,,,1,2ffdf70052eb464292ec67e0066ea79e,2022-09-06_10-37-11,1662428231,8.44843578338623,155436,bwmpc0650,10.3.6.50,8.44843578338623,0,1,0.004044771194458008,"91_gap_closing=0,gap_closing_max_distance=28.1790,max_distance=38.9280,splitting_max_distance=45.7762",38.927976168812876,45.77618141880647,28.178976731567,0,OptunaSearch
32c91116,0.0279388508170796,0.5988700564971752,0.028471662637657803,-1.0,-1.0,-1.0,8.515762329101562,True,,,1,c9dc0461767f4945a4f2621a626713a4,2022-09-06_10-35-41,1662428141,8.515762329101562,151917,bwmpc0650,10.3.6.50,8.515762329101562,0,1,0.0021660327911376953,"54_gap_closing=0,gap_closing_max_distance=27.1319,max_distance=39.5657,splitting_max_distance=43.1242",39.56568459657165,43.124159938174614,27.131871105195636,0,OptunaSearch
5c728092,0.027953586497890294,0.5988700564971752,0.02848696586938995,-1.0,-1.0,-1.0,8.025846004486084,True,,,1,1d12488a536944e98ffd469e1b464274,2022-09-06_10-36-50,1662428210,8.025846004486084,153724,bwmpc0650,10.3.6.50,8.025846004486084,0,1,0.0036306381225585938,"88_gap_closing=0,gap_closing_max_distance=31.1248,max_distance=39.7374,splitting_max_distance=42.6272",39.7374356001186,42.62724778885437,31.124818771003223,0,OptunaSearch
