trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
7e60a_00089,0.04975517295845838,0.9984152139461173,0.04975910275649633,-1.0,-1.0,-1.0,25.230717182159424,True,,,1,4e7700493dbc465290990b5c4bc6fe91,2022-09-06_10-29-52,1662427792,25.230717182159424,113579,bwmpc0621,10.3.6.21,25.230717182159424,0,1,0.002666473388671875,"89_gap_closing_max_distance=24.9431,max_distance=23.3110,splitting_max_distance=22.1705",23.311013683164347,22.170503797158496,24.94313608119711,0,RandomSearch
9b1c4c8c,0.049657129344998815,0.9984152139461173,0.04966104367018761,-1.0,-1.0,-1.0,24.071303606033325,True,,,1,76dce510b6d046cf9f4bfcde5f7d6305,2022-09-06_10-46-11,1662428771,24.071303606033325,125594,bwmpc0621,10.3.6.21,24.071303606033325,0,1,0.002789735794067383,"94_gap_closing=0,gap_closing_max_distance=24.1692,max_distance=23.8246,splitting_max_distance=25.2996",23.824649906090094,25.299624377423857,24.16918409878396,0,OptunaSearch
8cb349d4,0.049575070821529746,0.9984152139461173,0.0495789722200362,-1.0,-1.0,-1.0,24.118539810180664,True,,,1,c9d377977f314c9d87fd115485119aae,2022-09-06_10-45-37,1662428737,24.118539810180664,124665,bwmpc0621,10.3.6.21,24.118539810180664,0,1,0.002632617950439453,"86_gap_closing=0,gap_closing_max_distance=11.1370,max_distance=20.9874,splitting_max_distance=28.4729",20.987395822751527,28.472865870733415,11.136977335644339,0,OptunaSearch
7774e280,0.049814185182256665,0.9984152139461173,0.04981812430808161,-1.0,-1.0,-1.0,25.448413610458374,True,,,1,a76fce0d339c414c96c0e32b5b6bb1d5,2022-09-06_10-45-03,1662428703,25.448413610458374,124104,bwmpc0621,10.3.6.21,25.448413610458374,0,1,0.002780914306640625,"74_gap_closing=0,gap_closing_max_distance=8.5383,max_distance=26.2828,splitting_max_distance=21.1103",26.28278705742872,21.11031629740248,8.538270399779005,0,OptunaSearch
861f3bc8,0.04950884086444008,0.9984152139461173,0.049512731845331656,-1.0,-1.0,-1.0,23.766080617904663,True,,,1,ff8ae1f0a5f547ab9229a33b3321e828,2022-09-06_10-45-35,1662428735,23.766080617904663,125062,bwmpc0621,10.3.6.21,23.766080617904663,0,1,0.0029840469360351562,"83_gap_closing=0,gap_closing_max_distance=14.2111,max_distance=20.6947,splitting_max_distance=29.6621",20.694669535678766,29.662125062702053,14.211065580654573,0,OptunaSearch
85b29fae,0.04971983268881698,0.9984152139461173,0.049723756906077346,-1.0,-1.0,-1.0,24.48502016067505,True,,,1,022da4517e364a38815b239122fa7580,2022-09-06_10-45-26,1662428726,24.48502016067505,123210,bwmpc0621,10.3.6.21,24.48502016067505,0,1,0.0027985572814941406,"82_gap_closing=0,gap_closing_max_distance=7.3191,max_distance=30.0610,splitting_max_distance=22.5024",30.060995132631543,22.502402628425365,7.3191156677784255,0,OptunaSearch
85acf2c0,0.04974731522425774,0.9984152139461173,0.04975124378109453,-1.0,-1.0,-1.0,23.83636498451233,True,,,1,5578c47e415940a78e4dc2868a04d036,2022-09-06_10-45-25,1662428725,23.83636498451233,123803,bwmpc0621,10.3.6.21,23.83636498451233,0,1,0.002521038055419922,"81_gap_closing=0,gap_closing_max_distance=7.4458,max_distance=29.8653,splitting_max_distance=22.1187",29.865317670351203,22.11867194237986,7.445760821426529,0,OptunaSearch
7ef9651c,0.04950884086444008,0.9984152139461173,0.049512731845331656,-1.0,-1.0,-1.0,25.226601600646973,True,,,1,a38415a696be4c54ae945bdf72cb31d8,2022-09-06_10-45-25,1662428725,25.226601600646973,124908,bwmpc0621,10.3.6.21,25.226601600646973,0,1,0.0027954578399658203,"79_gap_closing=0,gap_closing_max_distance=11.5502,max_distance=26.3581,splitting_max_distance=29.6517",26.35807127517903,29.65165027091578,11.550166386552077,0,OptunaSearch
7c4d7b0a,0.04975517295845838,0.9984152139461173,0.04975910275649633,-1.0,-1.0,-1.0,24.714462280273438,True,,,1,effa5533828d41c9bf4f2136db193d40,2022-09-06_10-45-21,1662428721,24.714462280273438,124868,bwmpc0621,10.3.6.21,24.714462280273438,0,1,0.002712249755859375,"78_gap_closing=0,gap_closing_max_distance=7.2638,max_distance=30.1284,splitting_max_distance=21.8853",30.128378862717906,21.88530685126753,7.263775347284803,0,OptunaSearch
7c47fc5c,0.049786628733997154,0.9984152139461173,0.04979056350272663,-1.0,-1.0,-1.0,25.689714193344116,True,,,1,9d614437db614a44b20d5811b7c3ac48,2022-09-06_10-45-11,1662428711,25.689714193344116,121425,bwmpc0621,10.3.6.21,25.689714193344116,0,1,0.002265453338623047,"77_gap_closing=0,gap_closing_max_distance=7.0626,max_distance=29.9598,splitting_max_distance=21.5828",29.959818475235622,21.582789222523935,7.0625609267510665,0,OptunaSearch
