trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/drift_x,config/drift_y,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
7b463_00067,0.049492085991022915,1.0,0.049492085991022915,-1.0,-1.0,-1.0,23.915263175964355,True,,,1,f8ccfef765ad48d2b612db4f2a8c36d0,2022-09-06_10-28-24,1662427704,23.915263175964355,33315,bwmpc0640,10.3.6.40,23.915263175964355,0,1,0.0027599334716796875,"67_drift_x=-6.9826,drift_y=-0.5305,gap_closing_max_distance=23.6030,max_distance=26.2251,splitting_max_distance=28.4857",-6.982606179866774,-0.5305486147321758,26.225061757554204,28.485688126216342,23.603013624466488,0,RandomSearch
8839b5c8,0.04956233735509818,1.0,0.04956233735509818,-1.0,-1.0,-1.0,23.233953714370728,True,,,1,3b25a49faa444db389b09a72df581e00,2022-09-06_10-45-29,1662428729,23.233953714370728,41101,bwmpc0640,10.3.6.40,23.233953714370728,0,1,0.003135204315185547,"100_drift_x=-8.8797,drift_y=-2.5076,gap_closing=0,gap_closing_max_distance=21.8932,max_distance=30.5601,splitting_max_distance=29.0432",-8.8796635814689,-2.507578276817297,30.560146035455144,29.043241241313204,21.893190869895857,0,OptunaSearch
80e2803e,0.04942203349846662,1.0,0.04942203349846662,-1.0,-1.0,-1.0,24.42459225654602,True,,,1,a8356e112e114cc8aba949e7d26a06bd,2022-09-06_10-45-18,1662428718,24.42459225654602,42773,bwmpc0640,10.3.6.40,24.42459225654602,0,1,0.0029375553131103516,"93_drift_x=-7.3986,drift_y=-0.6718,gap_closing=0,gap_closing_max_distance=30.6889,max_distance=27.1374,splitting_max_distance=30.3324",-7.398569431792261,-0.6717606660463602,27.137374725628465,30.33239820548192,30.68886749532748,0,OptunaSearch
79f86a5e,0.049398726715397315,1.0,0.049398726715397315,-1.0,-1.0,-1.0,23.696993350982666,True,,,1,2063ef89cde14db8957b824ee432c27e,2022-09-06_10-45-05,1662428705,23.696993350982666,42597,bwmpc0640,10.3.6.40,23.696993350982666,0,1,0.002589702606201172,"91_drift_x=-10.5250,drift_y=-5.1714,gap_closing=0,gap_closing_max_distance=26.8039,max_distance=28.1750,splitting_max_distance=32.8303",-10.524972033370064,-5.171419047255169,28.174965144319415,32.830256770397106,26.803876470663013,0,OptunaSearch
5c22b2b4,0.049392903453966755,1.0,0.049392903453966755,-1.0,-1.0,-1.0,24.65171790122986,True,,,1,a8356e112e114cc8aba949e7d26a06bd,2022-09-06_10-44-30,1662428670,24.65171790122986,42773,bwmpc0640,10.3.6.40,24.65171790122986,0,1,0.0029375553131103516,"74_drift_x=-10.0221,drift_y=-4.7058,gap_closing=0,gap_closing_max_distance=29.4174,max_distance=22.4422,splitting_max_distance=32.6840",-10.022146151766544,-4.705790349061125,22.442226574583056,32.68399218926277,29.4173704056366,0,OptunaSearch
79ed8ee0,0.04967986720417358,1.0,0.04967986720417358,-1.0,-1.0,-1.0,23.6152286529541,True,,,1,f2bd49d9fd624d609f26ff6d17677b13,2022-09-06_10-45-05,1662428705,23.6152286529541,40976,bwmpc0640,10.3.6.40,23.6152286529541,0,1,0.002941131591796875,"90_drift_x=-8.2107,drift_y=-0.7352,gap_closing=0,gap_closing_max_distance=26.8650,max_distance=19.4281,splitting_max_distance=25.5735",-8.210679751678416,-0.7352055208576473,19.42814605838327,25.57353114575881,26.864981002921017,0,OptunaSearch
79cf2630,0.04966220220457509,1.0,0.04966220220457509,-1.0,-1.0,-1.0,24.07909321784973,True,,,1,3b25a49faa444db389b09a72df581e00,2022-09-06_10-45-05,1662428705,24.07909321784973,41101,bwmpc0640,10.3.6.40,24.07909321784973,0,1,0.003135204315185547,"89_drift_x=-10.9249,drift_y=-0.8244,gap_closing=0,gap_closing_max_distance=27.0333,max_distance=32.2183,splitting_max_distance=27.5288",-10.924884353864837,-0.8244184620203008,32.21834337431839,27.528827706404627,27.033266924296,0,OptunaSearch
79b5f1ce,0.04966220220457509,1.0,0.04966220220457509,-1.0,-1.0,-1.0,23.694145679473877,True,,,1,449c8e2fa9e04bebbfe0340d2d81f297,2022-09-06_10-45-05,1662428705,23.694145679473877,42145,bwmpc0640,10.3.6.40,23.694145679473877,0,1,0.0026330947875976562,"88_drift_x=-10.7448,drift_y=0.0638,gap_closing=0,gap_closing_max_distance=27.4912,max_distance=32.1959,splitting_max_distance=27.2409",-10.744758448489934,0.0638337410822345,32.19585052476074,27.240860696078563,27.49119714160839,0,OptunaSearch
72fa01b8,0.04966220220457509,1.0,0.04966220220457509,-1.0,-1.0,-1.0,24.135483741760254,True,,,1,a8356e112e114cc8aba949e7d26a06bd,2022-09-06_10-44-54,1662428694,24.135483741760254,42773,bwmpc0640,10.3.6.40,24.135483741760254,0,1,0.0029375553131103516,"84_drift_x=-10.7267,drift_y=0.0795,gap_closing=0,gap_closing_max_distance=27.5775,max_distance=31.3204,splitting_max_distance=27.2246",-10.72671945169006,0.07950409651919232,31.320389976855765,27.22458324866557,27.577495627878235,0,OptunaSearch
6bf19354,0.04966220220457509,1.0,0.04966220220457509,-1.0,-1.0,-1.0,23.325119018554688,True,,,1,0d07a76b54b643ae8f7873e7d60b1f19,2022-09-06_10-44-53,1662428693,23.325119018554688,43358,bwmpc0640,10.3.6.40,23.325119018554688,0,1,0.002496004104614258,"83_drift_x=-10.8648,drift_y=0.1083,gap_closing=0,gap_closing_max_distance=27.6799,max_distance=31.2704,splitting_max_distance=27.3756",-10.864835667585467,0.10830172140369543,31.270448307622118,27.375619411980093,27.679891677051593,0,OptunaSearch
6be6f962,0.04968575833036879,1.0,0.04968575833036879,-1.0,-1.0,-1.0,23.477205753326416,True,,,1,3b25a49faa444db389b09a72df581e00,2022-09-06_10-44-41,1662428681,23.477205753326416,41101,bwmpc0640,10.3.6.40,23.477205753326416,0,1,0.003135204315185547,"81_drift_x=-12.3714,drift_y=0.0290,gap_closing=0,gap_closing_max_distance=27.6063,max_distance=32.0038,splitting_max_distance=27.2862",-12.371397569657455,0.029032945053929726,32.00378918820482,27.286219485378194,27.606313365195806,0,OptunaSearch
6be17884,0.04962690986616132,1.0,0.04962690986616132,-1.0,-1.0,-1.0,23.585510730743408,True,,,1,f2bd49d9fd624d609f26ff6d17677b13,2022-09-06_10-44-41,1662428681,23.585510730743408,40976,bwmpc0640,10.3.6.40,23.585510730743408,0,1,0.002941131591796875,"80_drift_x=-8.1445,drift_y=0.4642,gap_closing=0,gap_closing_max_distance=27.1391,max_distance=31.5774,splitting_max_distance=26.7395",-8.144535280742009,0.46420496466382666,31.57736163518839,26.73954780777919,27.13911670060726,0,OptunaSearch
254d394e,0.049492085991022915,1.0,0.049492085991022915,-1.0,-1.0,-1.0,23.32493805885315,True,,,1,b3a5d6b527aa425db46402d63254b516,2022-09-06_10-42-44,1662428564,23.32493805885315,41085,bwmpc0640,10.3.6.40,23.32493805885315,0,1,0.002866029739379883,"43_drift_x=-8.3986,drift_y=-4.3965,gap_closing=0,gap_closing_max_distance=30.8165,max_distance=26.0076,splitting_max_distance=29.8326",-8.398578337597783,-4.396466015340333,26.007621119572192,29.832631428459525,30.81653871141797,0,OptunaSearch
19c3d920,0.04934636674125545,1.0,0.04934636674125545,-1.0,-1.0,-1.0,23.757818937301636,True,,,1,f2bd49d9fd624d609f26ff6d17677b13,2022-09-06_10-42-25,1662428545,23.757818937301636,40976,bwmpc0640,10.3.6.40,23.757818937301636,0,1,0.002941131591796875,"41_drift_x=-7.6990,drift_y=-0.8030,gap_closing=0,gap_closing_max_distance=29.5003,max_distance=28.0118,splitting_max_distance=32.7765",-7.699008618942222,-0.8030385476704129,28.011816933775314,32.776456896315864,29.500340605988878,0,OptunaSearch
