trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/drift_x,config/drift_y,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
58636_00089,0.04924480805538074,0.9968152866242038,0.04925255704169945,-1.0,-1.0,-1.0,23.968108654022217,True,,,1,a0c69c1f36b44196aa2135a479570662,2022-11-10_19-04-04,1668074644,23.968108654022217,245030,thunders,172.21.5.15,23.968108654022217,0,1,0.0032150745391845703,"89_drift_x=-11.5129,drift_y=-1.1656,gap_closing_max_distance=29.5548,max_distance=32.3291,splitting_max_distance=29.9345",-11.51287436586543,-1.1655772198522563,32.3291366285733,29.934494525130567,29.55480283123244,0,RandomSearch
1b709_00087,0.049698316926008256,0.9968152866242038,0.04970620930601874,-1.0,-1.0,-1.0,24.903209924697876,True,,,1,ff2a7d78dc6344e68cec9ee761cc645b,2022-11-10_19-09-28,1668074968,24.903209924697876,248872,thunders,172.21.5.15,24.903209924697876,0,1,0.003954410552978516,"87_drift_x=-13.1522,drift_y=-1.2046,gap_closing_max_distance=18.4416,max_distance=32.8521,splitting_max_distance=21.6219",-13.15217959429905,-1.2045740945112655,32.85211946676137,21.621854377381595,18.441648804540574,1,RandomSearch
73c53ffc,0.049283577389387496,0.9968152866242038,0.04929133858267717,-1.0,-1.0,-1.0,25.154922008514404,True,,,1,976a31d60e6e4e988d233f45c1bd68a9,2022-11-10_19-14-53,1668075293,25.154922008514404,253192,thunders,172.21.5.15,25.154922008514404,0,1,0.0030689239501953125,"94_drift_x=-11.1355,drift_y=-1.3716,gap_closing=0,gap_closing_max_distance=18.2951,max_distance=28.5652,splitting_max_distance=28.6972",-11.135520183109339,-1.3716288302490578,28.56521871209943,28.69720090374499,18.295050680993082,0,OptunaSearch
75c88386,0.04907494512386328,0.9968152866242038,0.04908264074015995,-1.0,-1.0,-1.0,24.582784175872803,True,,,1,d8288be3cd1d45fe90793b691ac370bf,2022-11-10_19-14-55,1668075295,24.582784175872803,253230,thunders,172.21.5.15,24.582784175872803,0,1,0.0034868717193603516,"95_drift_x=-6.7739,drift_y=-1.4258,gap_closing=0,gap_closing_max_distance=9.8866,max_distance=28.7024,splitting_max_distance=30.4073",-6.773903126523033,-1.4257526945718446,28.702382570240573,30.407343202156788,9.886641614195284,0,OptunaSearch
7687ba8a,0.04908264074015995,0.9968152866242038,0.04909033877038896,-1.0,-1.0,-1.0,23.231770992279053,True,,,1,7637733230f347cf84c82c2467f7d087,2022-11-10_19-14-55,1668075295,23.231770992279053,253261,thunders,172.21.5.15,23.231770992279053,0,1,0.003334522247314453,"96_drift_x=-7.2393,drift_y=-1.5598,gap_closing=0,gap_closing_max_distance=18.0970,max_distance=28.6837,splitting_max_distance=30.2204",-7.239334834585894,-1.5597633275553768,28.683748176790765,30.22039271863891,18.097041759686736,0,OptunaSearch
63b930be,0.04908264074015995,0.9968152866242038,0.04909033877038896,-1.0,-1.0,-1.0,23.871422052383423,True,,,1,9a099c602ce84411870b925240c45e83,2022-11-10_19-14-24,1668075264,23.871422052383423,252777,thunders,172.21.5.15,23.871422052383423,0,1,0.0033926963806152344,"84_drift_x=-6.7763,drift_y=-1.8946,gap_closing=0,gap_closing_max_distance=23.6230,max_distance=29.3771,splitting_max_distance=29.9430",-6.776308403926887,-1.8945916520694497,29.377144797733404,29.94303900560325,23.62298092867652,0,OptunaSearch
7973f36c,0.04912115505335844,0.9968152866242038,0.04912886517030293,-1.0,-1.0,-1.0,24.312044143676758,True,,,1,5461bfcc8fd9486b8cd6e4f7f06e36c2,2022-11-10_19-15-01,1668075301,24.312044143676758,253336,thunders,172.21.5.15,24.312044143676758,0,1,0.003088712692260742,"98_drift_x=-7.8511,drift_y=-1.4557,gap_closing=0,gap_closing_max_distance=10.3335,max_distance=28.4208,splitting_max_distance=30.2125",-7.851102004597678,-1.4556627513214135,28.420820848754555,30.21249010232294,10.333451578704043,0,OptunaSearch
79fab9ec,0.049105742077188576,0.9968152866242038,0.04911344735603326,-1.0,-1.0,-1.0,24.243390798568726,True,,,1,30fb99102aa44d80a5894ff3084a5793,2022-11-10_19-15-02,1668075302,24.243390798568726,253342,thunders,172.21.5.15,24.243390798568726,0,1,0.0034198760986328125,"99_drift_x=-7.8469,drift_y=-1.4797,gap_closing=0,gap_closing_max_distance=10.1979,max_distance=28.7024,splitting_max_distance=30.4250",-7.846855356666577,-1.4796562688244241,28.70240079604881,30.425003282598396,10.197932917901822,0,OptunaSearch
570512de,0.049533153980060134,0.9968152866242038,0.04954099398543843,-1.0,-1.0,-1.0,23.742148876190186,True,,,1,7cf1dde8c4444b86b32762c9962b94c9,2022-11-10_19-14-03,1668075243,23.742148876190186,252543,thunders,172.21.5.15,23.742148876190186,0,1,0.003237485885620117,"78_drift_x=-9.8340,drift_y=-0.8510,gap_closing=0,gap_closing_max_distance=23.2496,max_distance=30.0260,splitting_max_distance=23.3180",-9.834043026590159,-0.850955826567144,30.026023406415824,23.31795844456448,23.249628885410498,0,OptunaSearch
69405a6c,0.048982785602503916,0.9968152866242038,0.04899045233995931,-1.0,-1.0,-1.0,25.241652488708496,True,,,1,112f1cb0de524d6eb8e4b3dc95a3dce1,2022-11-10_19-14-35,1668075275,25.241652488708496,252960,thunders,172.21.5.15,25.241652488708496,0,1,0.00341033935546875,"89_drift_x=-6.8276,drift_y=-2.7186,gap_closing=0,gap_closing_max_distance=24.6079,max_distance=25.4390,splitting_max_distance=31.8746",-6.827630844353801,-2.718648365199072,25.43897154241834,31.87459662541986,24.607904818193845,0,OptunaSearch
