trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/drift_x,config/drift_y,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
5cafb_00017,0.04938708156529939,1.0,0.04938708156529939,-1.0,-1.0,-1.0,31.590718746185303,True,,,1,1f7b06d0a43444688050ee86a55e5395,2022-11-10_18-32-23,1668072743,31.590718746185303,223111,thunders,172.21.5.15,31.590718746185303,0,1,0.003639698028564453,"17_drift_x=-4.9579,drift_y=-5.0669,gap_closing_max_distance=30.2788,max_distance=19.4460,splitting_max_distance=29.7941",-4.957919261508408,-5.066917916836871,19.445994147816148,29.79411182462949,30.278770414313755,0,RandomSearch
08ee9244,0.04967397747480735,1.0,0.04967397747480735,-1.0,-1.0,-1.0,30.58797025680542,True,,,1,74f26d2ab8994c148f090af3ac1cad50,2022-11-10_18-50-30,1668073830,30.58797025680542,235019,thunders,172.21.5.15,30.58797025680542,0,1,0.0038449764251708984,"96_drift_x=-6.3534,drift_y=-6.1003,gap_closing=0,gap_closing_max_distance=12.9078,max_distance=20.2351,splitting_max_distance=24.8206",-6.35337179085148,-6.100346756271735,20.23506116319022,24.82059903477617,12.907770065731139,0,OptunaSearch
93d1cf20,0.0497861216730038,1.0,0.0497861216730038,-1.0,-1.0,-1.0,31.60343837738037,True,,,1,0d5ebe79498145d99683c046f02f241c,2022-11-10_18-54-21,1668074061,31.60343837738037,237137,thunders,172.21.5.15,31.60343837738037,0,1,0.0037038326263427734,"53_drift_x=-5.8860,drift_y=-5.4375,gap_closing=1,gap_closing_max_distance=6.9703,max_distance=25.0375,splitting_max_distance=21.7100",-5.885956784867472,-5.4374639935261975,25.037545917653336,21.709974016598427,6.97027135088194,1,OptunaSearch
d11ebc12,0.049644549763033174,1.0,0.049644549763033174,-1.0,-1.0,-1.0,31.564961910247803,True,,,1,009a38ab1a43457bb5b00387a0b9c25d,2022-11-10_18-56-07,1668074167,31.564961910247803,238703,thunders,172.21.5.15,31.564961910247803,0,1,0.0035288333892822266,"82_drift_x=-6.3753,drift_y=-5.2107,gap_closing=1,gap_closing_max_distance=6.2463,max_distance=22.7022,splitting_max_distance=25.2601",-6.37532033983313,-5.210700486139466,22.702177976273152,25.26008189161978,6.246334798142356,1,OptunaSearch
f6e24c02,0.04940455135007664,1.0,0.04940455135007664,-1.0,-1.0,-1.0,32.243072509765625,True,,,1,b88b053f125c4b37a46fd735aa2ecdb4,2022-11-10_18-57-11,1668074231,32.243072509765625,239590,thunders,172.21.5.15,32.243072509765625,0,1,0.0046977996826171875,"100_drift_x=-4.9345,drift_y=-4.8387,gap_closing=1,gap_closing_max_distance=12.9755,max_distance=25.5279,splitting_max_distance=29.1660",-4.934504317469206,-4.838741612692114,25.527853369659926,29.16603392982975,12.975452023631664,1,OptunaSearch
deef4862,0.04983349191246432,1.0,0.04983349191246432,-1.0,-1.0,-1.0,30.91236639022827,True,,,1,03a3426e2a3f4522a8370ec3d3fee6a0,2022-11-10_18-49-20,1668073760,30.91236639022827,234223,thunders,172.21.5.15,30.91236639022827,0,1,0.003361940383911133,"75_drift_x=-6.3967,drift_y=-5.4839,gap_closing=0,gap_closing_max_distance=18.0933,max_distance=19.9156,splitting_max_distance=21.5447",-6.396692433099565,-5.483932208123631,19.915641240069622,21.544702228783585,18.09330586756151,0,OptunaSearch
13911e06,0.04938708156529939,1.0,0.04938708156529939,-1.0,-1.0,-1.0,30.14215326309204,True,,,1,a8e3cc5fba884590bdafdf402b183823,2022-11-10_18-50-48,1668073848,30.14215326309204,235198,thunders,172.21.5.15,30.14215326309204,0,1,0.003811359405517578,"99_drift_x=-4.9727,drift_y=-4.9144,gap_closing=0,gap_closing_max_distance=16.9651,max_distance=22.0811,splitting_max_distance=30.3863",-4.972665875319022,-4.914364660921513,22.081077250210186,30.3863264245137,16.965072049277513,0,OptunaSearch
0feb3232,0.04938708156529939,1.0,0.04938708156529939,-1.0,-1.0,-1.0,31.901046752929688,True,,,1,dd78d91e0d544985a8106595188f5dbd,2022-11-10_18-50-43,1668073843,31.901046752929688,235151,thunders,172.21.5.15,31.901046752929688,0,1,0.003679513931274414,"98_drift_x=-4.9478,drift_y=-4.8889,gap_closing=0,gap_closing_max_distance=10.9434,max_distance=22.1795,splitting_max_distance=30.0056",-4.94780094921471,-4.888877492300288,22.179493908789023,30.0056076503471,10.943381257762592,0,OptunaSearch
0de9bbc0,0.04962690986616132,1.0,0.04962690986616132,-1.0,-1.0,-1.0,31.109533071517944,True,,,1,06b581a8584046d7bf24dc96de9e6f2e,2022-11-10_18-50-39,1668073839,31.109533071517944,235110,thunders,172.21.5.15,31.109533071517944,0,1,0.0033528804779052734,"97_drift_x=-6.3876,drift_y=-4.8257,gap_closing=0,gap_closing_max_distance=13.7854,max_distance=20.3101,splitting_max_distance=25.1546",-6.387609848944812,-4.825682489764841,20.310071798041065,25.154609184113898,13.785411990936375,0,OptunaSearch
06faaad6,0.04942786363100153,1.0,0.04942786363100153,-1.0,-1.0,-1.0,31.97899842262268,True,,,1,b080cc1d540046c8ab0be42263dc1462,2022-11-10_18-50-29,1668073829,31.97899842262268,234975,thunders,172.21.5.15,31.97899842262268,0,1,0.003954648971557617,"94_drift_x=-6.4636,drift_y=-3.9575,gap_closing=0,gap_closing_max_distance=12.8043,max_distance=29.0023,splitting_max_distance=30.1418",-6.463591865178456,-3.9574864574148694,29.00225058811757,30.141837488096847,12.80426232370472,0,OptunaSearch
4d2ee_00002,0.04979795578797243,1.0,0.04979795578797243,-1.0,-1.0,-1.0,31.08830738067627,True,,,1,b0e81029fcef4223a9c3bc2caaad72c6,2022-11-10_18-38-09,1668073089,31.08830738067627,226816,thunders,172.21.5.15,31.08830738067627,0,1,0.0032117366790771484,"2_drift_x=-6.2585,drift_y=-4.4947,gap_closing_max_distance=22.3614,max_distance=26.7792,splitting_max_distance=21.7744",-6.258522378564999,-4.494746186803088,26.779170761118543,21.774411019745962,22.361389985372647,1,RandomSearch
05326afe,0.0497506530515317,1.0,0.0497506530515317,-1.0,-1.0,-1.0,29.941256761550903,True,,,1,5fff64be4e8d49af8fd8b6554b033fff,2022-11-10_18-50-23,1668073823,29.941256761550903,234915,thunders,172.21.5.15,29.941256761550903,0,1,0.0030951499938964844,"93_drift_x=-4.9621,drift_y=-4.8088,gap_closing=0,gap_closing_max_distance=15.1136,max_distance=20.3755,splitting_max_distance=22.8354",-4.962090409395876,-4.808761388056798,20.375473567418428,22.835428170509655,15.113618685503972,0,OptunaSearch
037a5384,0.049732937685459944,1.0,0.049732937685459944,-1.0,-1.0,-1.0,31.20367956161499,True,,,1,e8d4256696534f7594686e2e23d0c6e3,2022-11-10_18-50-22,1668073822,31.20367956161499,234871,thunders,172.21.5.15,31.20367956161499,0,1,0.0039746761322021484,"91_drift_x=-4.9296,drift_y=-4.6304,gap_closing=0,gap_closing_max_distance=13.0766,max_distance=28.9573,splitting_max_distance=22.6897",-4.929566281113493,-4.630374807990693,28.957271513009932,22.689677317019346,13.076588973294092,0,OptunaSearch
c9771122,0.049609282500591996,1.0,0.049609282500591996,-1.0,-1.0,-1.0,32.99898362159729,True,,,1,f2eed58331bf4165bb377d806fe4b340,2022-11-10_18-48-47,1668073727,32.99898362159729,233820,thunders,172.21.5.15,32.99898362159729,0,1,0.003643512725830078,"66_drift_x=-6.7656,drift_y=-5.4495,gap_closing=0,gap_closing_max_distance=16.7406,max_distance=20.9465,splitting_max_distance=26.0387",-6.765580951280484,-5.449456649769942,20.946506000125567,26.038679780976185,16.74059701210324,0,OptunaSearch
ab248c72,0.049656316662716284,1.0,0.049656316662716284,-1.0,-1.0,-1.0,31.667015552520752,True,,,1,678977e478094fc49465dd53481a4288,2022-11-10_18-47-54,1668073674,31.667015552520752,233167,thunders,172.21.5.15,31.667015552520752,0,1,0.0036933422088623047,"49_drift_x=-4.5896,drift_y=-4.4814,gap_closing=0,gap_closing_max_distance=13.4364,max_distance=23.9340,splitting_max_distance=23.9976",-4.589563998144824,-4.4814042247520955,23.933994397373052,23.997551585773955,13.436364207647298,0,OptunaSearch
b05c3d84,0.049650432515700914,1.0,0.049650432515700914,-1.0,-1.0,-1.0,31.615333557128906,True,,,1,dcab7913ce1f4608acf7758d3ca907cf,2022-11-10_18-48-03,1668073683,31.615333557128906,233238,thunders,172.21.5.15,31.615333557128906,0,1,0.003663301467895508,"50_drift_x=-4.5852,drift_y=-4.4485,gap_closing=0,gap_closing_max_distance=14.8454,max_distance=23.9559,splitting_max_distance=24.5447",-4.585227577672727,-4.448488405287033,23.955945200286223,24.544689060972303,14.8454454809614,0,OptunaSearch
