trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/drift_x,config/drift_y,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
987be_00088,0.0499980545504066,1.0,0.0499980545504066,-1.0,-1.0,-1.0,70.15266871452332,True,,,1,03cb9ab5e8e448bfbfd93d01d1de4345,2022-09-06_10-38-27,1662428307,70.15266871452332,120851,bwmpc0652,10.3.6.52,70.15266871452332,0,1,0.002665281295776367,"88_drift_x=-4.3477,drift_y=-2.2985,gap_closing_max_distance=21.7340,max_distance=13.9532,splitting_max_distance=17.3942",-4.347704999765771,-2.2985305347250513,13.953206001137,17.394233420478127,21.734030846410416,0,RandomSearch
9870d31a,0.049978608377737155,1.0,0.049978608377737155,-1.0,-1.0,-1.0,65.94977188110352,True,,,1,24fec6668302456097c58ee769820ec4,2022-09-06_11-08-16,1662430096,65.94977188110352,133122,bwmpc0652,10.3.6.52,65.94977188110352,0,1,0.002525806427001953,"86_drift_x=-3.6139,drift_y=-1.5523,gap_closing=0,gap_closing_max_distance=14.9963,max_distance=19.1080,splitting_max_distance=17.9150",-3.6138991878205773,-1.552342099597619,19.10800384277598,17.91495339247962,14.99633411825186,0,OptunaSearch
a0cd267c,0.04993587999844558,1.0,0.04993587999844558,-1.0,-1.0,-1.0,73.6109127998352,True,,,1,cbef80170af942e984c4544224c1ef50,2022-09-06_11-01-20,1662429680,73.6109127998352,128267,bwmpc0652,10.3.6.52,73.6109127998352,0,1,0.002848386764526367,"32_drift_x=-3.7443,drift_y=-2.1246,gap_closing=0,gap_closing_max_distance=14.0914,max_distance=21.9373,splitting_max_distance=21.8174",-3.7442739406764014,-2.1245783913120895,21.93725963148018,21.817442309700017,14.091360249665922,0,OptunaSearch
95e99510,0.04993587999844558,1.0,0.04993587999844558,-1.0,-1.0,-1.0,75.6448106765747,True,,,1,326304f0dfa547b2953fb5a9e07b0f2e,2022-09-06_11-01-12,1662429672,75.6448106765747,129552,bwmpc0652,10.3.6.52,75.6448106765747,0,1,0.0025162696838378906,"31_drift_x=-3.9697,drift_y=-2.1769,gap_closing=0,gap_closing_max_distance=14.4830,max_distance=21.5409,splitting_max_distance=21.8073",-3.969735965924113,-2.1769141634000264,21.54087081446893,21.80731020288578,14.483046920802554,0,OptunaSearch
905bac68,0.049980552314274604,1.0,0.049980552314274604,-1.0,-1.0,-1.0,69.83019232749939,True,,,1,08bdaa319e3a4a6cba612aa843b2256c,2022-09-06_11-07-58,1662430078,69.83019232749939,132321,bwmpc0652,10.3.6.52,69.83019232749939,0,1,0.0027341842651367188,"84_drift_x=-4.4291,drift_y=-1.9685,gap_closing=0,gap_closing_max_distance=13.5399,max_distance=19.0678,splitting_max_distance=17.6621",-4.429146652954088,-1.968517705934395,19.0677666310851,17.662134952089716,13.539856195524962,0,OptunaSearch
c4e946de,0.04999027426570706,1.0,0.04999027426570706,-1.0,-1.0,-1.0,66.14050889015198,True,,,1,103dcf146e1544d098196ddb9ed69171,2022-09-06_11-09-30,1662430170,66.14050889015198,133709,bwmpc0652,10.3.6.52,66.14050889015198,0,1,0.002599954605102539,"96_drift_x=-4.2582,drift_y=-1.3985,gap_closing=0,gap_closing_max_distance=12.5481,max_distance=20.3028,splitting_max_distance=17.0806",-4.258190970669181,-1.398540030430258,20.30277099602742,17.080617007724495,12.548116380542151,0,OptunaSearch
c0144b40,0.04998444064104559,1.0,0.04998444064104559,-1.0,-1.0,-1.0,67.09875082969666,True,,,1,786cfa0b4e6c41db8fbe9745a5015f37,2022-09-06_11-09-21,1662430161,67.09875082969666,133609,bwmpc0652,10.3.6.52,67.09875082969666,0,1,0.0026259422302246094,"95_drift_x=-4.1408,drift_y=-1.4135,gap_closing=0,gap_closing_max_distance=12.2301,max_distance=20.2668,splitting_max_distance=17.0285",-4.140803747362575,-1.4135431025265666,20.266763440375072,17.028538801299337,12.230106891234005,0,OptunaSearch
bf7f4126,0.049986385031314425,1.0,0.049986385031314425,-1.0,-1.0,-1.0,91.98906183242798,True,,,1,2543876afe9a4ad19fea86ed52085a07,2022-09-06_11-09-39,1662430179,91.98906183242798,132535,bwmpc0652,10.3.6.52,91.98906183242798,0,1,0.00275421142578125,"94_drift_x=-4.1538,drift_y=-1.4207,gap_closing=0,gap_closing_max_distance=21.0769,max_distance=20.1999,splitting_max_distance=16.9041",-4.153785737794002,-1.4207443669132713,20.199854543548625,16.904106613898122,21.076894495276825,0,OptunaSearch
ba8e1750,0.04999221910986617,1.0,0.04999221910986617,-1.0,-1.0,-1.0,66.01108908653259,True,,,1,d2ab01c2196e4dae861e5a8146506373,2022-09-06_11-09-12,1662430152,66.01108908653259,133522,bwmpc0652,10.3.6.52,66.01108908653259,0,1,0.0026535987854003906,"93_drift_x=-2.6485,drift_y=-1.8445,gap_closing=0,gap_closing_max_distance=12.3977,max_distance=20.0979,splitting_max_distance=15.6515",-2.648496563127655,-1.844547427072507,20.09790301454135,15.651547819838699,12.397697306277218,0,OptunaSearch
b34accb8,0.04997472095827014,1.0,0.04997472095827014,-1.0,-1.0,-1.0,69.66146349906921,True,,,1,f239d0e25c1e4b82bfa793d129504d34,2022-09-06_11-09-04,1662430144,69.66146349906921,133448,bwmpc0652,10.3.6.52,69.66146349906921,0,1,0.0026786327362060547,"92_drift_x=-2.5417,drift_y=-1.8494,gap_closing=0,gap_closing_max_distance=21.1402,max_distance=20.1067,splitting_max_distance=17.2377",-2.5417492425819135,-1.8493561950888155,20.106677545861913,17.237746380860997,21.140217945819224,0,OptunaSearch
