trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/drift_x,config/drift_y,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
b0534_00033,0.05003965107057891,1.0,0.05003965107057891,-1.0,-1.0,-1.0,47.33979058265686,True,,,1,6e9901a4d7254a4cb7b433102e985f79,2022-11-10_17-53-47,1668070427,47.33979058265686,202320,thunders,172.21.5.15,47.33979058265686,0,1,0.0030426979064941406,"33_drift_x=-8.5291,drift_y=-4.2366,gap_closing_max_distance=10.5440,max_distance=15.7716,splitting_max_distance=19.3704",-8.529124927885421,-4.236561596323324,15.771556332380532,19.370368491411156,10.544045959491738,0,RandomSearch
642adb2c,0.049881422924901185,1.0,0.049881422924901185,-1.0,-1.0,-1.0,44.31654691696167,True,,,1,1e65bb62711f4ac09c687ebe3d01f6c2,2022-11-10_18-17-30,1668071850,44.31654691696167,214600,thunders,172.21.5.15,44.31654691696167,0,1,0.0032186508178710938,"85_drift_x=-4.4168,drift_y=-2.4593,gap_closing=0,gap_closing_max_distance=17.4035,max_distance=20.4074,splitting_max_distance=23.0257",-4.416750172539712,-2.4592703076133713,20.40744216746513,23.025716313476245,17.403458196704634,0,OptunaSearch
3199210a,0.05004758883248731,1.0,0.05004758883248731,-1.0,-1.0,-1.0,46.41754913330078,True,,,1,584a658e0bff48bb8763068b34829b46,2022-11-10_18-16-07,1668071767,46.41754913330078,213823,thunders,172.21.5.15,46.41754913330078,0,1,0.004487514495849609,"68_drift_x=-6.2685,drift_y=-4.2936,gap_closing=0,gap_closing_max_distance=15.6031,max_distance=17.0067,splitting_max_distance=18.7256",-6.268452049288862,-4.293578999093906,17.006745955094427,18.725558644692896,15.603138688330958,0,OptunaSearch
2a6e394c,0.04999603834878377,1.0,0.04999603834878377,-1.0,-1.0,-1.0,46.81606888771057,True,,,1,873913add20d4fe8a802c28972c61e4c,2022-11-10_18-15-55,1668071755,46.81606888771057,213649,thunders,172.21.5.15,46.81606888771057,0,1,0.00313568115234375,"67_drift_x=-2.6509,drift_y=-4.5827,gap_closing=0,gap_closing_max_distance=19.6962,max_distance=15.9450,splitting_max_distance=19.4617",-2.650922832477685,-4.582725612792349,15.945011859854034,19.461672632903895,19.69616443462854,0,OptunaSearch
2981654a,0.05000792518624188,1.0,0.05000792518624188,-1.0,-1.0,-1.0,46.515092611312866,True,,,1,36b76b5b5bac481f94a7db16d7dad791,2022-11-10_18-15-53,1668071753,46.515092611312866,213592,thunders,172.21.5.15,46.515092611312866,0,1,0.0036249160766601562,"66_drift_x=-6.3564,drift_y=-3.1258,gap_closing=0,gap_closing_max_distance=20.1646,max_distance=15.8449,splitting_max_distance=19.5086",-6.3563687661845005,-3.1257704494851373,15.844946974710714,19.508584636154744,20.164604566096394,0,OptunaSearch
291cdea4,0.05000792518624188,1.0,0.05000792518624188,-1.0,-1.0,-1.0,45.71951174736023,True,,,1,2d6f452d92bc4c4fa00faea14827e1f1,2022-11-10_18-15-52,1668071752,45.71951174736023,213586,thunders,172.21.5.15,45.71951174736023,0,1,0.0033016204833984375,"65_drift_x=-6.1604,drift_y=-3.0971,gap_closing=0,gap_closing_max_distance=15.5915,max_distance=22.7604,splitting_max_distance=19.3208",-6.160379601493233,-3.0971360225188542,22.760359029728644,19.320781523403358,15.591541532921461,0,OptunaSearch
8052dd54,0.04994064107637515,1.0,0.04994064107637515,-1.0,-1.0,-1.0,47.21125340461731,True,,,1,bb28870e0ccd4d7b82e8d971d4770bd9,2022-11-10_18-18-17,1668071897,47.21125340461731,214561,thunders,172.21.5.15,47.21125340461731,0,1,0.003148317337036133,"94_drift_x=-5.2255,drift_y=-1.8425,gap_closing=0,gap_closing_max_distance=9.2744,max_distance=13.7882,splitting_max_distance=21.8196",-5.225524984816168,-1.8424897632594377,13.788162566318789,21.819589270023844,9.274434206561171,0,OptunaSearch
7faf0ba2,0.04993668882557772,1.0,0.04993668882557772,-1.0,-1.0,-1.0,44.8318133354187,True,,,1,b2448423bcd84276b6ce049ffcb28271,2022-11-10_18-18-16,1668071896,44.8318133354187,215068,thunders,172.21.5.15,44.8318133354187,0,1,0.003359079360961914,"93_drift_x=-5.3609,drift_y=-3.6665,gap_closing=0,gap_closing_max_distance=16.2351,max_distance=13.7597,splitting_max_distance=22.9297",-5.360870302035816,-3.666524716862291,13.75974099431421,22.929667414978258,16.235129268913592,0,OptunaSearch
7574f250,0.049912988451194434,1.0,0.049912988451194434,-1.0,-1.0,-1.0,45.98412299156189,True,,,1,e1cb8ac6d816412ca8d4493cb77098c7,2022-11-10_18-18-00,1668071880,45.98412299156189,214891,thunders,172.21.5.15,45.98412299156189,0,1,0.0032291412353515625,"91_drift_x=-3.6646,drift_y=-3.5274,gap_closing=0,gap_closing_max_distance=9.5110,max_distance=13.6461,splitting_max_distance=21.8952",-3.6645950810182164,-3.5273584092864034,13.64606490114967,21.895171776332948,9.51103398110278,0,OptunaSearch
718e5122,0.049865655128813025,1.0,0.049865655128813025,-1.0,-1.0,-1.0,46.110812187194824,True,,,1,3a9ffa5227ce46a3a92595babb3f03a4,2022-11-10_18-17-54,1668071874,46.110812187194824,214817,thunders,172.21.5.15,46.110812187194824,0,1,0.0031499862670898438,"90_drift_x=-3.2706,drift_y=-1.8841,gap_closing=0,gap_closing_max_distance=10.8952,max_distance=18.3779,splitting_max_distance=22.9767",-3.270580867552539,-1.8840817124254534,18.377939616529694,22.97674544808539,10.895187986861075,0,OptunaSearch
