trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config/drift_x,config/drift_y,config/max_distance,config/splitting_max_distance,config/gap_closing_max_distance,config/gap_closing,search_name
73f6d_00066,0.047397769516728624,0.9902912621359223,0.04741980474198047,-1.0,-1.0,-1.0,13.44847297668457,True,,,1,f3fcb1f11da5470f96bf5bf8673a4fa2,2022-09-06_10-27-06,1662427626,13.44847297668457,148003,bwmpc0658,10.3.6.58,13.44847297668457,0,1,0.002191305160522461,"66_drift_x=-15.6692,drift_y=-0.1736,gap_closing_max_distance=18.1009,max_distance=38.2168,splitting_max_distance=43.3064",-15.669193242827538,-0.1736186032769922,38.21678631309841,43.30642143231672,18.100934472034012,0,RandomSearch
425a7_00045,0.04806786050895382,0.9902912621359223,0.04809052333804809,-1.0,-1.0,-1.0,13.211666822433472,True,,,1,bc38a7ea2beb47cd82305cf7de74f992,2022-09-06_10-32-50,1662427970,13.211666822433472,152641,bwmpc0658,10.3.6.58,13.211666822433472,0,1,0.007067680358886719,"45_drift_x=-12.7002,drift_y=-1.6284,gap_closing_max_distance=44.5161,max_distance=33.4484,splitting_max_distance=28.4981",-12.700238942700524,-1.6283859467884838,33.448379532483344,28.498138564395756,44.51605488532584,1,RandomSearch
4b15b598,0.04847908745247148,0.9902912621359223,0.04850213980028531,-1.0,-1.0,-1.0,12.708552837371826,True,,,1,f462be18a825411a9bb17e9400a888c3,2022-09-06_10-43-35,1662428615,12.708552837371826,161898,bwmpc0658,10.3.6.58,12.708552837371826,0,1,0.0025930404663085938,"80_drift_x=-11.4332,drift_y=-3.2849,gap_closing=1,gap_closing_max_distance=38.9786,max_distance=35.3755,splitting_max_distance=23.6094",-11.43321886937332,-3.284908620992505,35.375451159165685,23.60939790752773,38.97858444205826,1,OptunaSearch
4b1a9bbc,0.04822695035460993,0.9902912621359223,0.048249763481551564,-1.0,-1.0,-1.0,13.331503629684448,True,,,1,205c5c2ef86a43b9a1b415b2960678ca,2022-09-06_10-43-36,1662428616,13.331503629684448,161125,bwmpc0658,10.3.6.58,13.331503629684448,0,1,0.0020971298217773438,"81_drift_x=-13.0440,drift_y=-3.2194,gap_closing=1,gap_closing_max_distance=42.4504,max_distance=34.7608,splitting_max_distance=27.2469",-13.043980508414894,-3.2193570157265543,34.76076322424925,27.246944323220823,42.45036416800984,1,OptunaSearch
0dcf39de,0.04815864022662889,0.9902912621359223,0.048181388757675955,-1.0,-1.0,-1.0,12.63597297668457,True,,,1,f462be18a825411a9bb17e9400a888c3,2022-09-06_10-41-53,1662428513,12.63597297668457,161898,bwmpc0658,10.3.6.58,12.63597297668457,0,1,0.0025930404663085938,"38_drift_x=-9.9665,drift_y=-2.3477,gap_closing=1,gap_closing_max_distance=28.6623,max_distance=38.3359,splitting_max_distance=25.4476",-9.966475346631238,-2.3477036375730718,38.33592534892428,25.447573787668304,28.662347698482066,1,OptunaSearch
54c66ec0,0.04834123222748815,0.9902912621359223,0.04836415362731152,-1.0,-1.0,-1.0,13.265660762786865,True,,,1,6c518ce5d5c042bf9fbf2672032fc46a,2022-09-06_10-43-52,1662428632,13.265660762786865,163024,bwmpc0658,10.3.6.58,13.265660762786865,0,1,0.0035943984985351562,"85_drift_x=-12.7502,drift_y=-2.2131,gap_closing=1,gap_closing_max_distance=43.3490,max_distance=29.0511,splitting_max_distance=26.1778",-12.75017724570196,-2.213118369572463,29.051147922295634,26.177823684602878,43.34897995960464,1,OptunaSearch
296f6ccc,0.0476746903482122,0.9902912621359223,0.04769698386719663,-1.0,-1.0,-1.0,13.190264701843262,True,,,1,0c57f2b9a13d4e7496e9fd8e7ea9c70f,2022-09-06_10-42-39,1662428559,13.190264701843262,161142,bwmpc0658,10.3.6.58,13.190264701843262,0,1,0.0024302005767822266,"51_drift_x=-10.6151,drift_y=-2.7463,gap_closing=1,gap_closing_max_distance=40.9211,max_distance=37.3064,splitting_max_distance=32.1906",-10.615109066596391,-2.7462705463689625,37.30643732183841,32.19060113458347,40.92114396017512,1,OptunaSearch
36b6c368,0.047619047619047616,0.9902912621359223,0.04764128911723494,-1.0,-1.0,-1.0,11.870177030563354,True,,,1,35d4d4ff28794da6a219f0e27ce6e8c6,2022-09-06_10-35-51,1662428151,11.870177030563354,156761,bwmpc0658,10.3.6.58,11.870177030563354,0,1,0.003170013427734375,"4_drift_x=-12.1523,drift_y=-2.1005,gap_closing=0,gap_closing_max_distance=12.5705,max_distance=45.4177,splitting_max_distance=33.4876",-12.152317032541761,-2.1004699268292875,45.41765782681116,33.48757304287116,12.570459568003056,0,OptunaSearch
907208a4,0.04903846153846154,0.9902912621359223,0.049062049062049064,-1.0,-1.0,-1.0,13.96759557723999,True,,,1,966bdca8024f497f8302d76e9d2139b9,2022-09-06_10-38-43,1662428323,13.96759557723999,159554,bwmpc0658,10.3.6.58,13.96759557723999,0,1,0.0031881332397460938,"67_drift_x=-13.1558,drift_y=-2.2012,gap_closing=0,gap_closing_max_distance=11.3018,max_distance=38.7254,splitting_max_distance=19.1912",-13.155762316220345,-2.2011936839257866,38.72538709116102,19.19116801638442,11.30181854362336,0,OptunaSearch
906c1048,0.04789856773890585,0.9902912621359223,0.04792107117688513,-1.0,-1.0,-1.0,12.7686448097229,True,,,1,b67184f866e94bd8bbd30cf94979b8ee,2022-09-06_10-38-22,1662428302,12.7686448097229,156855,bwmpc0658,10.3.6.58,12.7686448097229,0,1,0.0023217201232910156,"66_drift_x=-12.7337,drift_y=-4.3018,gap_closing=0,gap_closing_max_distance=11.1052,max_distance=29.5474,splitting_max_distance=31.3415",-12.73370970173907,-4.301785258054165,29.547409800038597,31.341481328912792,11.105240176283864,0,OptunaSearch
bc5c8c6e,0.0490148966842864,0.9902912621359223,0.04903846153846154,-1.0,-1.0,-1.0,12.599279403686523,True,,,1,f321e7d8192c4053801a2b2c5b3c2cc5,2022-09-06_10-39-36,1662428376,12.599279403686523,158779,bwmpc0658,10.3.6.58,12.599279403686523,0,1,0.0037941932678222656,"97_drift_x=-12.0665,drift_y=-3.7193,gap_closing=0,gap_closing_max_distance=17.0680,max_distance=30.7779,splitting_max_distance=19.8152",-12.06647772455369,-3.7193249441325826,30.777938414430796,19.81520614292419,17.06803524590501,0,OptunaSearch
bc54aa44,0.04759682687820812,0.9902912621359223,0.047619047619047616,-1.0,-1.0,-1.0,12.692814111709595,True,,,1,3e8e2135b8ce467cb717133a953e615a,2022-09-06_10-39-36,1662428376,12.692814111709595,159936,bwmpc0658,10.3.6.58,12.692814111709595,0,1,0.0033626556396484375,"96_drift_x=-9.7798,drift_y=-3.3122,gap_closing=0,gap_closing_max_distance=16.2558,max_distance=42.2619,splitting_max_distance=32.9537",-9.779763653341012,-3.312217274436889,42.26185590451769,32.95372086947431,16.255832144840813,0,OptunaSearch
bc4ede20,0.04883887957864496,0.9902912621359223,0.048862275449101794,-1.0,-1.0,-1.0,12.190211057662964,True,,,1,e0b1b693d4834a0da1a8d2f3e9facc02,2022-09-06_10-39-35,1662428375,12.190211057662964,156859,bwmpc0658,10.3.6.58,12.190211057662964,0,1,0.0021076202392578125,"95_drift_x=-12.2761,drift_y=-4.7809,gap_closing=0,gap_closing_max_distance=21.6637,max_distance=40.1931,splitting_max_distance=20.7944",-12.27614529933688,-4.780868682598261,40.19309533633556,20.79443589022468,21.66368376033032,0,OptunaSearch
b177586a,0.049073851335097424,0.9902912621359223,0.04909747292418772,-1.0,-1.0,-1.0,12.751587152481079,True,,,1,dd1901f5338e48aeb0be6088a0df2252,2022-09-06_10-39-18,1662428358,12.751587152481079,157617,bwmpc0658,10.3.6.58,12.751587152481079,0,1,0.0034322738647460938,"92_drift_x=-12.1182,drift_y=-5.1254,gap_closing=0,gap_closing_max_distance=16.4353,max_distance=28.4386,splitting_max_distance=20.2813",-12.118201063906955,-5.125420875662883,28.438580569222342,20.281319475939743,16.43532254776866,0,OptunaSearch
90665b94,0.04758572428271519,0.9902912621359223,0.047607934655775966,-1.0,-1.0,-1.0,12.38211703300476,True,,,1,951cca0e18a34f918dc5ae700387fe7c,2022-09-06_10-38-22,1662428302,12.38211703300476,156847,bwmpc0658,10.3.6.58,12.38211703300476,0,1,0.002279520034790039,"65_drift_x=-13.1393,drift_y=-1.9923,gap_closing=0,gap_closing_max_distance=11.2783,max_distance=39.1232,splitting_max_distance=36.3619",-13.139336993733595,-1.9922780559372122,39.12316606560794,36.361924824960134,11.27832873510791,0,OptunaSearch
905a2306,0.047775175644028105,0.9902912621359223,0.04779756326148079,-1.0,-1.0,-1.0,12.950536966323853,True,,,1,fa91eb23785e42728f7073fc7dd36bce,2022-09-06_10-38-22,1662428302,12.950536966323853,158383,bwmpc0658,10.3.6.58,12.950536966323853,0,1,0.003958940505981445,"63_drift_x=-13.0627,drift_y=-2.1250,gap_closing=0,gap_closing_max_distance=19.6580,max_distance=38.8484,splitting_max_distance=31.7656",-13.06270972664038,-2.1250458549250912,38.84837300513746,31.765631975964308,19.658007034997986,0,OptunaSearch
6c459d24,0.04875717017208413,0.9902912621359223,0.04878048780487805,-1.0,-1.0,-1.0,12.162658929824829,True,,,1,e0b1b693d4834a0da1a8d2f3e9facc02,2022-09-06_10-37-21,1662428241,12.162658929824829,156859,bwmpc0658,10.3.6.58,12.162658929824829,0,1,0.0021076202392578125,"33_drift_x=-12.4117,drift_y=0.0538,gap_closing=0,gap_closing_max_distance=30.5563,max_distance=42.8153,splitting_max_distance=21.6294",-12.41173068475205,0.053756316054270004,42.81531896865029,21.629354940433736,30.556303831139708,0,OptunaSearch
7840b866,0.04785362420830401,0.9902912621359223,0.047876085425956345,-1.0,-1.0,-1.0,11.806644439697266,True,,,1,e0b1b693d4834a0da1a8d2f3e9facc02,2022-09-06_10-37-41,1662428261,11.806644439697266,156859,bwmpc0658,10.3.6.58,11.806644439697266,0,1,0.0021076202392578125,"43_drift_x=-12.9989,drift_y=-0.2158,gap_closing=0,gap_closing_max_distance=18.8137,max_distance=37.9793,splitting_max_distance=30.4198",-12.99885376440471,-0.2158232871947232,37.979321205762886,30.41984160249886,18.813710798738697,0,OptunaSearch
53415570,0.047685834502103785,0.9902912621359223,0.047708138447146865,-1.0,-1.0,-1.0,13.361379861831665,True,,,1,b67184f866e94bd8bbd30cf94979b8ee,2022-09-06_10-36-40,1662428200,13.361379861831665,156855,bwmpc0658,10.3.6.58,13.361379861831665,0,1,0.0023217201232910156,"18_drift_x=-11.2497,drift_y=-3.9663,gap_closing=0,gap_closing_max_distance=33.6816,max_distance=30.1595,splitting_max_distance=33.6591",-11.249676071601028,-3.966259082910609,30.15946546056077,33.65906691968743,33.68155535027559,0,OptunaSearch
600f5f36,0.04736475504991874,0.9902912621359223,0.047386759581881537,-1.0,-1.0,-1.0,12.79960823059082,True,,,1,951cca0e18a34f918dc5ae700387fe7c,2022-09-06_10-37-01,1662428221,12.79960823059082,156847,bwmpc0658,10.3.6.58,12.79960823059082,0,1,0.002279520034790039,"28_drift_x=-10.2577,drift_y=-3.2600,gap_closing=0,gap_closing_max_distance=25.8140,max_distance=41.4461,splitting_max_distance=38.5680",-10.25774956956001,-3.2599862179251136,41.44607304162545,38.567998304705,25.813952782421016,0,OptunaSearch
a6566e76,0.047530288909599254,0.9902912621359223,0.04755244755244755,-1.0,-1.0,-1.0,12.38017225265503,True,,,1,b67184f866e94bd8bbd30cf94979b8ee,2022-09-06_10-38-59,1662428339,12.38017225265503,156855,bwmpc0658,10.3.6.58,12.38017225265503,0,1,0.0023217201232910156,"82_drift_x=-10.5236,drift_y=-2.7195,gap_closing=0,gap_closing_max_distance=16.4970,max_distance=34.2481,splitting_max_distance=35.4694",-10.523630946326048,-2.7194793174243657,34.24809471405701,35.46940286945015,16.49702013411359,0,OptunaSearch
b182ec48,0.04756353462345535,0.9902912621359223,0.04758572428271519,-1.0,-1.0,-1.0,12.044590950012207,True,,,1,f6f01c61c1094912955df8cbfa25ae3c,2022-09-06_10-39-35,1662428375,12.044590950012207,160708,bwmpc0658,10.3.6.58,12.044590950012207,0,1,0.0031075477600097656,"94_drift_x=-12.1785,drift_y=-4.8245,gap_closing=0,gap_closing_max_distance=16.0448,max_distance=40.5181,splitting_max_distance=35.8385",-12.17851152322424,-4.8245200489362645,40.5180811196409,35.83854409188424,16.044775711535767,0,OptunaSearch
73f6d_00070,0.04819277108433735,0.9902912621359223,0.04821555187898842,-1.0,-1.0,-1.0,13.060487031936646,True,,,1,4e8c66f643284429afc686eb2d73210c,2022-09-06_10-27-05,1662427625,13.060487031936646,148503,bwmpc0658,10.3.6.58,13.060487031936646,0,1,0.003342151641845703,"70_drift_x=-12.2666,drift_y=-0.9653,gap_closing_max_distance=18.6122,max_distance=41.5156,splitting_max_distance=27.0291",-12.266648914954041,-0.965258623860267,41.51557893515821,27.029109734917366,18.61215448690926,0,RandomSearch
1dd6c054,0.04765241765942537,0.9902912621359223,0.0476746903482122,-1.0,-1.0,-1.0,12.505411624908447,True,,,1,f462be18a825411a9bb17e9400a888c3,2022-09-06_10-42-19,1662428539,12.505411624908447,161898,bwmpc0658,10.3.6.58,12.505411624908447,0,1,0.0025930404663085938,"43_drift_x=-11.9354,drift_y=-2.8571,gap_closing=1,gap_closing_max_distance=17.8542,max_distance=38.8976,splitting_max_distance=33.4218",-11.935445143712279,-2.8570968800013548,38.89760521509187,33.42178687623507,17.85424524316223,1,OptunaSearch
1ddcef7e,0.048272598201609083,0.9902912621359223,0.048295454545454544,-1.0,-1.0,-1.0,12.30266523361206,True,,,1,2dc3104de51d44dcb84bc6d3259e6011,2022-09-06_10-42-19,1662428539,12.30266523361206,162284,bwmpc0658,10.3.6.58,12.30266523361206,0,1,0.002927541732788086,"44_drift_x=-12.6248,drift_y=-2.9567,gap_closing=1,gap_closing_max_distance=26.4324,max_distance=37.5404,splitting_max_distance=26.4439",-12.624847848243911,-2.956742549848583,37.54042012278242,26.44385011044324,26.432392331370036,1,OptunaSearch
1df13970,0.047708138447146865,0.9902912621359223,0.04773046326626111,-1.0,-1.0,-1.0,12.634836912155151,True,,,1,473908b4277640cfaf2d072e6274caf4,2022-09-06_10-42-20,1662428540,12.634836912155151,161132,bwmpc0658,10.3.6.58,12.634836912155151,0,1,0.002394437789916992,"47_drift_x=-12.1764,drift_y=-2.6253,gap_closing=1,gap_closing_max_distance=39.9825,max_distance=38.0533,splitting_max_distance=32.1295",-12.176372370361385,-2.625251256993184,38.05325973909515,32.12954570485534,39.98253735031158,1,OptunaSearch
3fec7c88,0.04758572428271519,0.9902912621359223,0.047607934655775966,-1.0,-1.0,-1.0,16.796547174453735,True,,,1,2dc3104de51d44dcb84bc6d3259e6011,2022-09-06_10-43-21,1662428601,16.796547174453735,162284,bwmpc0658,10.3.6.58,16.796547174453735,0,1,0.002927541732788086,"74_drift_x=-11.4997,drift_y=-3.3083,gap_closing=1,gap_closing_max_distance=38.7166,max_distance=43.9965,splitting_max_distance=33.7269",-11.499694868593512,-3.3083069072684617,43.996451550247635,33.72689004345918,38.71663874752415,1,OptunaSearch
d761f6fc,0.047397769516728624,0.9902912621359223,0.04741980474198047,-1.0,-1.0,-1.0,13.69768238067627,True,,,1,5c4bd5871f4849819d4fb47f3e48c96d,2022-09-06_10-40-51,1662428451,13.69768238067627,161130,bwmpc0658,10.3.6.58,13.69768238067627,0,1,0.0023462772369384766,"5_drift_x=-15.7589,drift_y=-0.6526,gap_closing=1,gap_closing_max_distance=40.8550,max_distance=28.2644,splitting_max_distance=43.3088",-15.758924547196816,-0.6526128923486265,28.26439526208984,43.308778381565084,40.85497039852997,1,OptunaSearch
54d2df48,0.04785362420830401,0.9902912621359223,0.047876085425956345,-1.0,-1.0,-1.0,12.528339147567749,True,,,1,1dd56080cba1404aa9c6fcf86f6785f9,2022-09-06_10-43-52,1662428632,12.528339147567749,163399,bwmpc0658,10.3.6.58,12.528339147567749,0,1,0.0033931732177734375,"87_drift_x=-12.4820,drift_y=-0.8242,gap_closing=1,gap_closing_max_distance=12.5311,max_distance=35.8909,splitting_max_distance=30.8723",-12.482002124264298,-0.8241965640164732,35.890876188026276,30.87232299034609,12.531089973766994,1,OptunaSearch
