trial_id,union_ratio,true_ratio,predicted_ratio,track_purity,target_effectiveness,division_recovery,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.max_distance,config.splitting_max_distance,config.gap_closing
84a84_00105,0.9438053097345133,0.9710903710448441,0.9710903710448441,0.8939221488732074,0.9430912815843387,0.7326732673267327,86.77321100234985,True,,,1,9079ada5b24447d69f00dd6e887f47af,2022-08-23_16-43-44,1661240624,86.77321100234985,249347,booster,172.21.5.13,86.77321100234985,0,1,0.00716853141784668,105,11.0,38.92307692307693,1
84a84_00107,0.9438053097345133,0.9710903710448441,0.9710903710448441,0.8939221488732074,0.9430912815843387,0.7326732673267327,81.00779747962952,True,,,1,f273fe2845c34b399b5eba9785864838,2022-08-23_16-43-56,1661240636,81.00779747962952,249460,booster,172.21.5.13,81.00779747962952,0,1,0.004893779754638672,107,11.0,42.61538461538462,1
84a84_00109,0.9438053097345133,0.9710903710448441,0.9710903710448441,0.8939221488732074,0.9430912815843387,0.7326732673267327,79.54502463340759,True,,,1,7fe13729bfd044008a559aa91c6a37c4,2022-08-23_16-44-26,1661240666,79.54502463340759,249580,booster,172.21.5.13,79.54502463340759,0,1,0.0074274539947509766,109,11.0,46.30769230769231,1
84a84_00111,0.9438053097345133,0.9710903710448441,0.9710903710448441,0.8939221488732074,0.9430912815843387,0.7326732673267327,82.41363525390625,True,,,1,f42dc1b6d9ea49888472d9890c966f4e,2022-08-23_16-45-15,1661240715,82.41363525390625,249684,booster,172.21.5.13,82.41363525390625,0,1,0.013017892837524414,111,11.0,50.0,1
84a84_00095,0.9428064730658391,0.9681311176872297,0.9730038892701899,0.8904140928849233,0.9430912815843387,0.7004950495049505,90.68817353248596,True,,,1,df004f27a1354a21a3a40ff5c5a6286f,2022-08-23_16-40-47,1661240447,90.68817353248596,248707,booster,172.21.5.13,90.68817353248596,0,1,0.004169940948486328,95,11.0,20.461538461538463,1
84a84_00122,0.9423758865248227,0.9679034828135671,0.9727751086707848,0.8876687256920613,0.9440018210789893,0.6955445544554455,84.86651062965393,True,,,1,49a801394c67433baa963782c5d87865,2022-08-23_16-47-37,1661240857,84.86651062965393,250326,booster,172.21.5.13,84.86651062965393,0,1,0.01062917709350586,122,14.0,20.461538461538463,0
84a84_00121,0.9373472561652966,0.9603915319826998,0.9750404437254448,0.870811185578923,0.9394491236057364,0.6212871287128713,89.03265857696533,True,,,1,1204ad052cae4c0199a4d42b8b2fc3d5,2022-08-23_16-47-31,1661240851,89.03265857696533,250270,booster,172.21.5.13,89.03265857696533,0,1,0.005809783935546875,121,14.0,16.76923076923077,1
84a84_00120,0.9366666666666666,0.9594809924880492,0.9752429430819065,0.8685793614067562,0.9380833143637606,0.6138613861386139,83.57496786117554,True,,,1,cc282677bcb744beb66b782f3f494de8,2022-08-23_16-47-05,1661240825,83.57496786117554,250180,booster,172.21.5.13,83.57496786117554,0,1,0.004930734634399414,120,14.0,16.76923076923077,0
84a84_00153,0.9350077109495484,0.9660824038242659,0.966742596810934,0.8580865603644647,0.944229455952652,0.6757425742574258,84.99492239952087,True,,,1,f7b38e869ce047e3a6b8c71c8af7a7ad,2022-08-23_16-56-05,1661241365,84.99492239952087,252217,booster,172.21.5.13,84.99492239952087,0,1,0.012470245361328125,153,17.0,24.153846153846153,1
84a84_00093,0.9348454525239048,0.95697700887776,0.9758588672237697,0.8632776230269267,0.9344411563851582,0.5891089108910891,85.9707772731781,True,,,1,5b32fe6764694470b42d321d57ae4f04,2022-08-23_16-40-31,1661240431,85.9707772731781,248647,booster,172.21.5.13,85.9707772731781,0,1,0.004178047180175781,93,11.0,16.76923076923077,1
84a84_00152,0.9347873981053095,0.9658547689506032,0.9667350193665983,0.8571428571428571,0.9440018210789893,0.6732673267326733,88.50124025344849,True,,,1,38a0830615234dedadc2ffda7aca81b4,2022-08-23_16-55-33,1661241333,88.50124025344849,252112,booster,172.21.5.13,88.50124025344849,0,1,0.01335763931274414,152,17.0,24.153846153846153,0
84a84_00155,0.9345959039859062,0.9660824038242659,0.9663023679417122,0.857695810564663,0.9440018210789893,0.6757425742574258,88.64811372756958,True,,,1,71cd947a19824079aa0ee7cd2cdb5a4b,2022-08-23_16-56-32,1661241392,88.64811372756958,253279,booster,172.21.5.13,88.64811372756958,0,1,0.018056869506835938,155,17.0,27.846153846153847,1
84a84_00157,0.9345959039859062,0.9660824038242659,0.9663023679417122,0.857695810564663,0.9440018210789893,0.6757425742574258,83.34904551506042,True,,,1,f4fe1880159a4f318982d5b1615ce56c,2022-08-23_16-56-44,1661241404,83.34904551506042,253371,booster,172.21.5.13,83.34904551506042,0,1,0.018837451934814453,157,17.0,31.53846153846154,1
84a84_00154,0.9345959039859062,0.9660824038242659,0.9663023679417122,0.857695810564663,0.9440018210789893,0.6757425742574258,85.95015859603882,True,,,1,76af464e66054bfe99fe23951130a8d9,2022-08-23_16-56-27,1661241387,85.95015859603882,253247,booster,172.21.5.13,85.95015859603882,0,1,0.012347936630249023,154,17.0,27.846153846153847,0
84a84_00156,0.9345959039859062,0.9660824038242659,0.9663023679417122,0.857695810564663,0.9440018210789893,0.6757425742574258,87.35950088500977,True,,,1,3cc905f4488c4bbda63155a6ce5417b7,2022-08-23_16-56-45,1661241405,87.35950088500977,253367,booster,172.21.5.13,87.35950088500977,0,1,0.005444049835205078,156,17.0,31.53846153846154,0
84a84_00163,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,81.42720007896423,True,,,1,9a99f77e1cf140ab99f56b8e80f04364,2022-08-23_16-58-19,1661241499,81.42720007896423,253747,booster,172.21.5.13,81.42720007896423,0,1,0.015871286392211914,163,17.0,42.61538461538462,1
84a84_00165,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,78.3979160785675,True,,,1,326d80ef24e94b6a89e54f1cf88b3355,2022-08-23_16-59-13,1661241553,78.3979160785675,253903,booster,172.21.5.13,78.3979160785675,0,1,0.0059888362884521484,165,17.0,46.30769230769231,1
84a84_00159,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,88.21582102775574,True,,,1,26e0bb61cc4c4d9d94f1b922bdbe351b,2022-08-23_16-57-43,1661241463,88.21582102775574,253524,booster,172.21.5.13,88.21582102775574,0,1,0.004920244216918945,159,17.0,35.23076923076923,1
84a84_00160,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,91.98417615890503,True,,,1,363f75a8f4b24bd1a9a448fc8e0f5766,2022-08-23_16-58-09,1661241489,91.98417615890503,253603,booster,172.21.5.13,91.98417615890503,0,1,0.014656305313110352,160,17.0,38.92307692307693,0
84a84_00161,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,82.52175974845886,True,,,1,52751acba04c44449744eab42e50c202,2022-08-23_16-58-08,1661241488,82.52175974845886,253659,booster,172.21.5.13,82.52175974845886,0,1,0.005316257476806641,161,17.0,38.92307692307693,1
84a84_00162,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,81.75600409507751,True,,,1,d41db2d4f8af44ba84e2f61a2d663e64,2022-08-23_16-58-17,1661241497,81.75600409507751,253719,booster,172.21.5.13,81.75600409507751,0,1,0.005034685134887695,162,17.0,42.61538461538462,0
84a84_00167,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,89.10682392120361,True,,,1,5fd6e6df1b1146b8aee36366ed30f13d,2022-08-23_16-59-52,1661241592,89.10682392120361,254017,booster,172.21.5.13,89.10682392120361,0,1,0.005959033966064453,167,17.0,50.0,1
84a84_00164,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,83.60640335083008,True,,,1,beef0cd9729648acb628cbd5acc505d7,2022-08-23_16-58-45,1661241525,83.60640335083008,253841,booster,172.21.5.13,83.60640335083008,0,1,0.0148162841796875,164,17.0,46.30769230769231,0
84a84_00158,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,84.37323832511902,True,,,1,df509a6e22eb487a9680e8ed5d63ac73,2022-08-23_16-57-10,1661241430,84.37323832511902,253459,booster,172.21.5.13,84.37323832511902,0,1,0.011089324951171875,158,17.0,35.23076923076923,0
84a84_00166,0.9343901365037428,0.9660824038242659,0.9660824038242659,0.8575005690871842,0.9433189164580014,0.6757425742574258,81.32191228866577,True,,,1,00ca13e16e9c4c05bc233e69ec5d2727,2022-08-23_16-59-38,1661241578,81.32191228866577,253966,booster,172.21.5.13,81.32191228866577,0,1,0.005196809768676758,166,17.0,50.0,0
84a84_00071,0.9337442218798151,0.9656271340769406,0.9658469945355191,0.8795537340619308,0.9303437286592305,0.6806930693069307,87.11608099937439,True,,,1,42cea7c510dc47298a7e9cdb118aa12b,2022-08-23_16-34-20,1661240060,87.11608099937439,247331,booster,172.21.5.13,87.11608099937439,0,1,0.015092611312866211,71,8.0,27.846153846153847,1
84a84_00069,0.9337004405286343,0.9649442294559527,0.966484268125855,0.8793889648882809,0.9301160937855679,0.6732673267326733,92.43361473083496,True,,,1,048d3490d5bf4b3f99e71b6693ce9cde,2022-08-23_16-34-07,1661240047,92.43361473083496,247220,booster,172.21.5.13,92.43361473083496,0,1,0.011656522750854492,69,8.0,24.153846153846153,1
84a84_00073,0.9335387323943662,0.9656271340769406,0.9656271340769406,0.879353516958798,0.9303437286592305,0.6806930693069307,91.70808815956116,True,,,1,aa55fc3d5d434c30b0ba845a8c4e82a0,2022-08-23_16-35-13,1661240113,91.70808815956116,247453,booster,172.21.5.13,91.70808815956116,0,1,0.00826120376586914,73,8.0,31.53846153846154,1
84a84_00081,0.9335387323943662,0.9656271340769406,0.9656271340769406,0.879353516958798,0.9303437286592305,0.6806930693069307,87.92696404457092,True,,,1,8725e56039cf43b8900d137ef95f74bc,2022-08-23_16-37-27,1661240247,87.92696404457092,247948,booster,172.21.5.13,87.92696404457092,0,1,0.006496429443359375,81,8.0,46.30769230769231,1
84a84_00075,0.9335387323943662,0.9656271340769406,0.9656271340769406,0.879353516958798,0.9303437286592305,0.6806930693069307,98.23085927963257,True,,,1,aa19e951556c421b919353f67e1f6ab2,2022-08-23_16-35-49,1661240149,98.23085927963257,247578,booster,172.21.5.13,98.23085927963257,0,1,0.0057375431060791016,75,8.0,35.23076923076923,1
84a84_00079,0.9335387323943662,0.9656271340769406,0.9656271340769406,0.879353516958798,0.9303437286592305,0.6806930693069307,91.5814836025238,True,,,1,fd093be3119648f8b640f35268130e59,2022-08-23_16-36-54,1661240214,91.5814836025238,247824,booster,172.21.5.13,91.5814836025238,0,1,0.00701141357421875,79,8.0,42.61538461538462,1
84a84_00083,0.9335387323943662,0.9656271340769406,0.9656271340769406,0.879353516958798,0.9303437286592305,0.6806930693069307,98.32556343078613,True,,,1,cb13a2c6b2c2417d89b9630ef2d60d95,2022-08-23_16-37-49,1661240269,98.32556343078613,248058,booster,172.21.5.13,98.32556343078613,0,1,0.004708528518676758,83,8.0,50.0,1
84a84_00077,0.9335387323943662,0.9656271340769406,0.9656271340769406,0.879353516958798,0.9303437286592305,0.6806930693069307,89.87781167030334,True,,,1,da924eb8964d46f292f4d5108a4f6670,2022-08-23_16-36-00,1661240160,89.87781167030334,247699,booster,172.21.5.13,89.87781167030334,0,1,0.016275405883789062,77,8.0,38.92307692307693,1
84a84_00150,0.9331715924128805,0.9631231504666515,0.9677493138151876,0.8508691674290942,0.943546551331664,0.6435643564356436,86.95447516441345,True,,,1,9af19244504440809a9543e52c9a1fba,2022-08-23_16-55-08,1661241308,86.95447516441345,251995,booster,172.21.5.13,86.95447516441345,0,1,0.008511066436767578,150,17.0,20.461538461538463,0
84a84_00151,0.9331715924128805,0.9631231504666515,0.9677493138151876,0.8508691674290942,0.943546551331664,0.6435643564356436,89.51317095756531,True,,,1,cc7e1b3af2c741de8b10d3014f91aa0d,2022-08-23_16-55-11,1661241311,89.51317095756531,252018,booster,172.21.5.13,89.51317095756531,0,1,0.008555173873901367,151,17.0,20.461538461538463,1
84a84_00067,0.9328918322295806,0.9619849760983382,0.968599587439835,0.8718771487508595,0.9292055542909173,0.6410891089108911,89.06641459465027,True,,,1,c90dd8c5452e40fa9fa5d47861e19ebc,2022-08-23_16-33-31,1661240011,89.06641459465027,247099,booster,172.21.5.13,89.06641459465027,0,1,0.00394129753112793,67,8.0,20.461538461538463,1
84a84_00094,0.9320388349514563,0.961529706351013,0.9681411872564749,0.8611047444418978,0.9335306168905076,0.6386138613861386,81.52092790603638,True,,,1,ddc47cab8b5b427eabd1bff0c73da1db,2022-08-23_16-40-38,1661240438,81.52092790603638,248706,booster,172.21.5.13,81.52092790603638,0,1,0.010036706924438477,94,11.0,20.461538461538463,0
84a84_00096,0.9317931793179318,0.9640336899613021,0.9653521768862549,0.8645999544107591,0.9312542681538811,0.6658415841584159,81.63859868049622,True,,,1,8da7f5a3ed74467789fe413721015484,2022-08-23_16-40-53,1661240453,81.63859868049622,248794,booster,172.21.5.13,81.63859868049622,0,1,0.01150965690612793,96,11.0,24.153846153846153,0
84a84_00092,0.9310804802134282,0.9533348508991577,0.9755415793151643,0.8499883531330072,0.9314819030275439,0.5594059405940595,82.20314240455627,True,,,1,3cf3bd81410545839edd80424e550ca0,2022-08-23_16-40-05,1661240405,82.20314240455627,248581,booster,172.21.5.13,82.20314240455627,0,1,0.005276918411254883,92,11.0,16.76923076923077,0
84a84_00098,0.9305494505494506,0.9638060550876394,0.964245046686404,0.8626736506490549,0.9307989984065559,0.6633663366336634,77.26067781448364,True,,,1,53c27819af1e4d96bbb04f4dccf97fb3,2022-08-23_16-41-32,1661240492,77.26067781448364,248919,booster,172.21.5.13,77.26067781448364,0,1,0.02058577537536621,98,11.0,27.846153846153847,0
84a84_00100,0.9303449791254669,0.9638060550876394,0.9640255009107468,0.8627049180327869,0.9303437286592305,0.6633663366336634,87.40142703056335,True,,,1,1840b2ed3dc8471db4adf71b2e958df1,2022-08-23_16-42-17,1661240537,87.40142703056335,249041,booster,172.21.5.13,87.40142703056335,0,1,0.0046117305755615234,100,11.0,31.53846153846154,0
84a84_00102,0.930140597539543,0.9638060550876394,0.9638060550876394,0.8625085363077624,0.9296608240382427,0.6633663366336634,84.5749249458313,True,,,1,a07afa284dbe4647b603501e96ac010e,2022-08-23_16-42-33,1661240553,84.5749249458313,249159,booster,172.21.5.13,84.5749249458313,0,1,0.014767646789550781,102,11.0,35.23076923076923,0
84a84_00104,0.930140597539543,0.9638060550876394,0.9638060550876394,0.8625085363077624,0.9296608240382427,0.6633663366336634,77.4475486278534,True,,,1,dda0138d9dcf47cc8055270301fc7273,2022-08-23_16-43-00,1661240580,77.4475486278534,249275,booster,172.21.5.13,77.4475486278534,0,1,0.01070404052734375,104,11.0,38.92307692307693,0
84a84_00106,0.930140597539543,0.9638060550876394,0.9638060550876394,0.8625085363077624,0.9296608240382427,0.6633663366336634,82.59636521339417,True,,,1,550c54c6379a4032aac4f57833816a26,2022-08-23_16-43-49,1661240629,82.59636521339417,249404,booster,172.21.5.13,82.59636521339417,0,1,0.007999420166015625,106,11.0,42.61538461538462,0
84a84_00108,0.930140597539543,0.9638060550876394,0.9638060550876394,0.8625085363077624,0.9296608240382427,0.6633663366336634,81.69392943382263,True,,,1,34451d90188f440fb0cec5260bb5692c,2022-08-23_16-44-09,1661240649,81.69392943382263,249520,booster,172.21.5.13,81.69392943382263,0,1,0.008270502090454102,108,11.0,46.30769230769231,0
84a84_00110,0.930140597539543,0.9638060550876394,0.9638060550876394,0.8625085363077624,0.9296608240382427,0.6633663366336634,82.99255990982056,True,,,1,83d3dbd9eb574280a8a67b01dbc914e1,2022-08-23_16-44-31,1661240671,82.99255990982056,249585,booster,172.21.5.13,82.99255990982056,0,1,0.003983974456787109,110,11.0,50.0,0
84a84_00013,0.9265028521281263,0.9613020714773504,0.9623974475843209,0.8671376481312671,0.9219212383337128,0.6410891089108911,151.76818013191223,True,,,1,e14cbfc736684ce98b03330884ca9e99,2022-08-23_16-16-37,1661238997,151.76818013191223,243921,booster,172.21.5.13,151.76818013191223,0,1,0.017030715942382812,13,2.0,24.153846153846153,1
84a84_00015,0.926112694584521,0.961529706351013,0.9617486338797814,0.8663479052823315,0.9219212383337128,0.6435643564356436,153.9332811832428,True,,,1,e2279dda75ec4f6f943bbbc22cb32d08,2022-08-23_16-17-11,1661239031,153.9332811832428,244040,booster,172.21.5.13,153.9332811832428,0,1,0.004972934722900391,15,2.0,27.846153846153847,1
84a84_00017,0.9259096887330118,0.961529706351013,0.961529706351013,0.8661506942863647,0.9212383337127248,0.6435643564356436,157.44750809669495,True,,,1,43ac66ffdbb14d6a982fb8193a597597,2022-08-23_16-18-10,1661239090,157.44750809669495,244166,booster,172.21.5.13,157.44750809669495,0,1,0.022236108779907227,17,2.0,31.53846153846154,1
84a84_00023,0.9259096887330118,0.961529706351013,0.961529706351013,0.8661506942863647,0.9212383337127248,0.6435643564356436,155.24036264419556,True,,,1,5ec06b4dd1e84645a0325a43b66b6411,2022-08-23_16-20-24,1661239224,155.24036264419556,244552,booster,172.21.5.13,155.24036264419556,0,1,0.025731563568115234,23,2.0,42.61538461538462,1
84a84_00019,0.9259096887330118,0.961529706351013,0.961529706351013,0.8661506942863647,0.9212383337127248,0.6435643564356436,151.16224837303162,True,,,1,ef0cdc1908d04c0093136c273147311d,2022-08-23_16-19-07,1661239147,151.16224837303162,244297,booster,172.21.5.13,151.16224837303162,0,1,0.008854866027832031,19,2.0,35.23076923076923,1
84a84_00021,0.9259096887330118,0.961529706351013,0.961529706351013,0.8661506942863647,0.9212383337127248,0.6435643564356436,156.97463607788086,True,,,1,3e34cbc599b8414db41bca5bebbb83b4,2022-08-23_16-19-36,1661239176,156.97463607788086,244424,booster,172.21.5.13,156.97463607788086,0,1,0.009353399276733398,21,2.0,38.92307692307693,1
84a84_00027,0.9259096887330118,0.961529706351013,0.961529706351013,0.8661506942863647,0.9212383337127248,0.6435643564356436,155.48961329460144,True,,,1,3a74352fe07849eba4b2aeb85480ae42,2022-08-23_16-22-14,1661239334,155.48961329460144,244812,booster,172.21.5.13,155.48961329460144,0,1,0.004667758941650391,27,2.0,50.0,1
84a84_00025,0.9259096887330118,0.961529706351013,0.961529706351013,0.8661506942863647,0.9212383337127248,0.6435643564356436,154.65828227996826,True,,,1,500679872b084f9da06d7d2a0ccbf54c,2022-08-23_16-21-38,1661239298,154.65828227996826,244687,booster,172.21.5.13,154.65828227996826,0,1,0.010751962661743164,25,2.0,46.30769230769231,1
84a84_00148,0.9257786613651425,0.9540177555201457,0.9690173410404624,0.8282080924855492,0.9362622353744594,0.551980198019802,92.92478156089783,True,,,1,32f19010930a457caf86b767ec2b67ce,2022-08-23_16-54-52,1661241292,92.92478156089783,251902,booster,172.21.5.13,92.92478156089783,0,1,0.007811069488525391,148,17.0,16.76923076923077,0
84a84_00149,0.9257786613651425,0.9540177555201457,0.9690173410404624,0.8282080924855492,0.9362622353744594,0.551980198019802,85.22266817092896,True,,,1,0500c78bd5b642b99ed37bf5a6465ec9,2022-08-23_16-54-52,1661241292,85.22266817092896,251932,booster,172.21.5.13,85.22266817092896,0,1,0.007410764694213867,149,17.0,16.76923076923077,1
84a84_00041,0.9254385964912281,0.9606191668563624,0.9619329838158195,0.8689309322999772,0.919872524470749,0.6410891089108911,104.06537675857544,True,,,1,7c02a36d10234500bacf0fd0220b466c,2022-08-23_16-25-46,1661239546,104.06537675857544,245584,booster,172.21.5.13,104.06537675857544,0,1,0.00957345962524414,41,5.0,24.153846153846153,1
84a84_00043,0.9252684637300022,0.9610744366036876,0.9612932604735883,0.8683970856102003,0.919872524470749,0.6460396039603961,105.36863136291504,True,,,1,910b7b6731ef4bb3a84f5d14d34de3e3,2022-08-23_16-26-42,1661239602,105.36863136291504,245732,booster,172.21.5.13,105.36863136291504,0,1,0.0182039737701416,43,5.0,27.846153846153847,1
84a84_00055,0.925065731814198,0.9610744366036876,0.9610744366036876,0.8681994081493285,0.919189619849761,0.6460396039603961,103.29995441436768,True,,,1,2f330126fea44335b4ba652a30cc29d1,2022-08-23_16-30-24,1661239824,103.29995441436768,246412,booster,172.21.5.13,103.29995441436768,0,1,0.0057108402252197266,55,5.0,50.0,1
84a84_00045,0.925065731814198,0.9610744366036876,0.9610744366036876,0.8681994081493285,0.919189619849761,0.6460396039603961,104.90639472007751,True,,,1,5ba13c5b9d314ec0b01f3003317bb7d7,2022-08-23_16-27-19,1661239639,104.90639472007751,245852,booster,172.21.5.13,104.90639472007751,0,1,0.01509857177734375,45,5.0,31.53846153846154,1
84a84_00053,0.925065731814198,0.9610744366036876,0.9610744366036876,0.8681994081493285,0.919189619849761,0.6460396039603961,106.00674510002136,True,,,1,a9630f7762024d439b930d2c970aa4c5,2022-08-23_16-29-37,1661239777,106.00674510002136,246314,booster,172.21.5.13,106.00674510002136,0,1,0.004251956939697266,53,5.0,46.30769230769231,1
